M,L,START,TARGET,SZN,MEAN_SST_CanESM5,VAR_SST_CanESM5
17,5.5,3,8,JAS,27.19404333333335,0.22734566322988717
18,5.5,3,8,JAS,27.094926666666687,0.15467373443677873
19,5.5,3,8,JAS,27.160060000000023,0.2039934024827558
20,5.5,3,8,JAS,27.154293333333353,0.2020012834023022
1,5.5,4,9,ASO,26.99539000000003,0.19061257679309931
2,5.5,4,9,ASO,27.021210000000018,0.166191795413795
3,5.5,4,9,ASO,26.962683333333356,0.2251033490229891
4,5.5,4,9,ASO,27.09171666666669,0.2874213572988519
5,5.5,4,9,ASO,26.976290000000024,0.16948197817241575
6,5.5,4,9,ASO,27.054516666666686,0.2616771076436847
7,5.5,4,9,ASO,27.051283333333352,0.20679850764368152
8,5.5,4,9,ASO,26.92111333333336,0.24304963636781343
9,5.5,4,9,ASO,27.038396666666696,0.15056952171264323
10,5.5,4,9,ASO,27.03637000000002,0.17533262768965782
11,5.5,4,9,ASO,27.064006666666693,0.1330493785747158
12,5.5,4,9,ASO,27.04528333333335,0.1741310821264349
13,5.5,4,9,ASO,27.07587333333335,0.22426093098850294
14,5.5,4,9,ASO,26.966060000000024,0.2718990735172366
15,5.5,4,9,ASO,27.04299666666668,0.22158638929885044
16,5.5,4,9,ASO,26.99495666666669,0.23663273219540465
17,5.5,4,9,ASO,27.06026666666669,0.26073656712643867
18,5.5,4,9,ASO,26.989876666666692,0.25201223219540214
19,5.5,4,9,ASO,27.019716666666692,0.22746759660919505
20,5.5,4,9,ASO,26.969660000000022,0.26322592937930656
1,5.5,5,10,SON,26.96654666666669,0.34728006188506055
2,5.5,5,10,SON,26.968516666666687,0.3104287628160943
3,5.5,5,10,SON,26.90989666666669,0.4575005610229906
4,5.5,5,10,SON,26.885366666666695,0.413284055402298
5,5.5,5,10,SON,26.955490000000022,0.3851166574827546
6,5.5,5,10,SON,26.954763333333354,0.2948147237816103
7,5.5,5,10,SON,26.932523333333354,0.41110065288505654
8,5.5,5,10,SON,26.945543333333358,0.3787015866781658
9,5.5,5,10,SON,26.92922333333335,0.38207383357471814
10,5.5,5,10,SON,26.901543333333354,0.3651202397816064
11,5.5,5,10,SON,26.898240000000026,0.3968008486896618
12,5.5,5,10,SON,26.91469666666669,0.297358536195402
13,5.5,5,10,SON,26.972370000000023,0.45613293458620774
14,5.5,5,10,SON,26.889946666666688,0.3222443922298838
15,5.5,5,10,SON,26.92219333333336,0.46508914685058156
16,5.5,5,10,SON,26.925753333333358,0.28417254395402236
17,5.5,5,10,SON,26.997733333333358,0.3067678816091948
18,5.5,5,10,SON,26.982883333333355,0.47743804419540353
19,5.5,5,10,SON,26.971073333333358,0.3948914854712644
20,5.5,5,10,SON,26.90322333333336,0.40783823702300154
1,5.5,6,11,OND,26.81574333333335,0.5862958266781648
2,5.5,6,11,OND,26.871100000000016,0.5302489813793079
3,5.5,6,11,OND,26.865720000000024,0.6060824540689707
4,5.5,6,11,OND,26.819646666666692,0.41843952671265083
5,5.5,6,11,OND,26.894803333333357,0.4916141251609184
6,5.5,6,11,OND,26.726670000000023,0.7203763483792979
7,5.5,6,11,OND,26.840776666666688,0.5328474197816108
8,5.5,6,11,OND,26.922716666666695,0.5630123172988484
9,5.5,6,11,OND,26.83636000000002,0.4972074348965498
10,5.5,6,11,OND,26.88176666666669,0.6251008843678263
11,5.5,6,11,OND,26.87040333333336,0.632709934126432
12,5.5,6,11,OND,26.86757666666669,0.3913761887471163
13,5.5,6,11,OND,26.75080666666669,0.43679147305747373
14,5.5,6,11,OND,26.91922000000002,0.49773913199999936
15,5.5,6,11,OND,26.88673333333336,0.40454427402298876
16,5.5,6,11,OND,26.922966666666692,0.6494233036781629
17,5.5,6,11,OND,26.76343000000002,0.48888360493103666
18,5.5,6,11,OND,26.91320000000002,0.3920072434482752
19,5.5,6,11,OND,26.730416666666695,0.4765160924712644
20,5.5,6,11,OND,26.823026666666692,0.46955165650574704
1,5.5,7,12,NDJ,26.90584000000002,0.8263617714482678
2,5.5,7,12,NDJ,26.774056666666684,0.805435119781604
3,5.5,7,12,NDJ,26.85222666666669,0.8960385902988542
4,5.5,7,12,NDJ,26.797680000000025,0.8419901961379307
5,5.5,7,12,NDJ,26.71368000000002,1.0209415513103506
6,5.5,7,12,NDJ,26.784093333333356,0.8558916144367783
7,5.5,7,12,NDJ,26.848876666666698,0.8991205432298828
8,5.5,7,12,NDJ,26.804860000000023,0.770887194206898
9,5.5,7,12,NDJ,26.804863333333355,0.9488412541264352
10,5.5,7,12,NDJ,26.802970000000027,0.9963457469999979
11,5.5,7,12,NDJ,26.836096666666684,0.7525239858505676
12,5.5,7,12,NDJ,26.772990000000018,0.756301641620689
13,5.5,7,12,NDJ,26.878243333333362,0.88879684047126
14,5.5,7,12,NDJ,26.744856666666685,0.6023742997816063
15,5.5,7,12,NDJ,26.755023333333362,0.7303881473678228
16,5.5,7,12,NDJ,26.75337666666669,0.7361524301264285
17,5.5,7,12,NDJ,26.77610000000002,0.7438639606896551
18,5.5,7,12,NDJ,26.75553000000002,0.6837428338965414
19,5.5,7,12,NDJ,26.852996666666687,0.7004628830919599
20,5.5,7,12,NDJ,26.78447333333336,0.876190959954013
1,5.5,8,1,DJF,26.63672000000002,0.9244308878620623
2,5.5,8,1,DJF,26.601630000000018,0.8437250904482704
3,5.5,8,1,DJF,26.67944000000002,0.8976800273103388
4,5.5,8,1,DJF,26.58408000000002,0.7077694795862088
5,5.5,8,1,DJF,26.672550000000022,0.821235434999991
6,5.5,8,1,DJF,26.642586666666695,0.8827412846436608
7,5.5,8,1,DJF,26.561753333333353,0.7002015832643672
8,5.5,8,1,DJF,26.69101000000002,0.80617364644828
9,5.5,8,1,DJF,26.623003333333358,0.7841470699885085
10,5.5,8,1,DJF,26.71122666666669,0.7806043702988482
11,5.5,8,1,DJF,26.68286333333335,0.7512461775747126
12,5.5,8,1,DJF,26.659700000000022,0.8009833579310321
13,5.5,8,1,DJF,26.660006666666693,0.8068969620229962
14,5.5,8,1,DJF,26.601733333333353,0.7565876864367767
15,5.5,8,1,DJF,26.64493666666669,0.8954357879195465
16,5.5,8,1,DJF,26.686136666666695,0.9490350113677969
17,5.5,8,1,DJF,26.65505000000002,0.9007420281034558
18,5.5,8,1,DJF,26.69253666666669,0.8582155879195417
19,5.5,8,1,DJF,26.71161333333335,0.8106105687816133
20,5.5,8,1,DJF,26.69817666666669,0.8599999866781552
1,5.5,9,2,JFM,26.75623666666669,0.5552967961954074
2,5.5,9,2,JFM,26.71584000000002,0.6583626052413746
3,5.5,9,2,JFM,26.809390000000025,0.6392980292068843
4,5.5,9,2,JFM,26.785476666666682,0.6972933963333354
5,5.5,9,2,JFM,26.90447000000002,0.7051666511379229
6,5.5,9,2,JFM,26.712643333333357,0.7364568597816049
7,5.5,9,2,JFM,26.750523333333355,0.7729444397816102
8,5.5,9,2,JFM,26.918346666666686,0.6801996956781615
9,5.5,9,2,JFM,26.799663333333353,0.8170204541264348
10,5.5,9,2,JFM,26.855916666666687,0.7481894062643683
11,5.5,9,2,JFM,26.870740000000023,0.5838549790344809
12,5.5,9,2,JFM,26.865970000000022,0.7670237221724122
13,5.5,9,2,JFM,26.896403333333357,0.6525952299885014
14,5.5,9,2,JFM,26.814390000000024,0.7814223788620669
15,5.5,9,2,JFM,26.885096666666694,0.6997687637816032
16,5.5,9,2,JFM,26.804553333333356,0.8550028156781657
17,5.5,9,2,JFM,26.855003333333357,0.7044556913678248
18,5.5,9,2,JFM,26.83321666666669,0.7975137435057378
19,5.5,9,2,JFM,26.820863333333357,0.6071314134367881
20,5.5,9,2,JFM,26.87032666666669,0.7782304123678142
1,5.5,10,3,FMA,27.199390000000026,0.9128971843793111
2,5.5,10,3,FMA,27.210873333333357,0.6583879868505833
3,5.5,10,3,FMA,27.274760000000022,0.6452250624827658
4,5.5,10,3,FMA,27.26773000000003,0.4656649642413804
5,5.5,10,3,FMA,27.339990000000025,0.5141107236896522
6,5.5,10,3,FMA,27.197026666666694,0.7270044827126376
7,5.5,10,3,FMA,27.357130000000023,0.5558036787241357
8,5.5,10,3,FMA,27.249656666666684,0.7633759094367767
9,5.5,10,3,FMA,27.26405000000002,0.5762362977586195
10,5.5,10,3,FMA,27.26819333333336,0.5708796089195346
11,5.5,10,3,FMA,27.25804333333336,0.5577615211609269
12,5.5,10,3,FMA,27.317173333333358,0.41938874960920425
13,5.5,10,3,FMA,27.31822000000002,0.5286748699310282
14,5.5,10,3,FMA,27.300100000000022,0.5675782937931036
15,5.5,10,3,FMA,27.249440000000025,0.5737610128275831
16,5.5,10,3,FMA,27.369890000000023,0.5351006050689595
17,5.5,10,3,FMA,27.29121666666669,0.6139205800574701
18,5.5,10,3,FMA,27.32251666666669,0.476968451091956
19,5.5,10,3,FMA,27.205086666666695,0.6893554611954025
20,5.5,10,3,FMA,27.283453333333348,0.37194316878161
1,5.5,11,4,MAM,27.66227666666669,0.5171480508160955
2,5.5,11,4,MAM,27.693096666666687,0.47656451343677597
3,5.5,11,4,MAM,27.599946666666696,0.5639125639540165
4,5.5,11,4,MAM,27.57242666666669,0.669953931678166
5,5.5,11,4,MAM,27.675586666666693,0.6253563446436688
6,5.5,11,4,MAM,27.64992333333335,0.6096175915057479
7,5.5,11,4,MAM,27.67046666666669,0.5713208664367715
8,5.5,11,4,MAM,27.68572666666669,0.631618575126433
9,5.5,11,4,MAM,27.555693333333352,0.48623261029885206
10,5.5,11,4,MAM,27.529200000000028,0.7484634227586183
11,5.5,11,4,MAM,27.667346666666685,0.6184561556781554
12,5.5,11,4,MAM,27.509300000000028,0.6993735420689604
13,5.5,11,4,MAM,27.69462000000002,0.6673436664827656
14,5.5,11,4,MAM,27.614003333333358,0.6252671851609228
15,5.5,11,4,MAM,27.62358333333335,0.47419241040230015
16,5.5,11,4,MAM,27.647360000000024,0.481809589379314
17,5.5,11,4,MAM,27.686413333333356,0.4131709556781661
18,5.5,11,4,MAM,27.619966666666688,0.48106879195401886
19,5.5,11,4,MAM,27.787876666666694,0.4432344515057534
20,5.5,11,4,MAM,27.750483333333356,0.5220563179885033
1,5.5,12,5,AMJ,27.747710000000023,0.3971995961034545
2,5.5,12,5,AMJ,27.77994666666668,0.41757328464368004
3,5.5,12,5,AMJ,27.696106666666683,0.5158967082298812
4,5.5,12,5,AMJ,27.82876666666669,0.294433728505744
5,5.5,12,5,AMJ,27.84932666666669,0.4515266406436741
6,5.5,12,5,AMJ,27.732090000000028,0.34527647748275353
7,5.5,12,5,AMJ,27.777676666666686,0.4633985949540198
8,5.5,12,5,AMJ,27.750586666666695,0.3966040722298924
9,5.5,12,5,AMJ,27.82710666666669,0.43169499098850433
10,5.5,12,5,AMJ,27.773680000000027,0.34772945268965605
11,5.5,12,5,AMJ,27.797243333333352,0.40580162529885044
12,5.5,12,5,AMJ,27.797463333333358,0.6160367865402299
13,5.5,12,5,AMJ,27.75129666666669,0.3471490148160946
14,5.5,12,5,AMJ,27.727273333333358,0.410959906160919
15,5.5,12,5,AMJ,27.74191666666669,0.47411443385057833
16,5.5,12,5,AMJ,27.811030000000024,0.5045471490689637
17,5.5,12,5,AMJ,27.67729333333336,0.5545658240919615
18,5.5,12,5,AMJ,27.784793333333354,0.6362374654712543
19,5.5,12,5,AMJ,27.76057000000002,0.5087987814827677
20,5.5,12,5,AMJ,27.784053333333357,0.6657961405057529
1,6.5,1,7,JJA,27.451590000000024,0.25664458851724226
2,6.5,1,7,JJA,27.293616666666686,0.1893587255747134
3,6.5,1,7,JJA,27.413083333333354,0.16270351040229664
4,6.5,1,7,JJA,27.34195333333336,0.23562546533333031
5,6.5,1,7,JJA,27.301303333333355,0.24321561274712322
6,6.5,1,7,JJA,27.319470000000024,0.20381831665517366
7,6.5,1,7,JJA,27.356720000000028,0.16924920717241634
8,6.5,1,7,JJA,27.318510000000018,0.21047972851724006
9,6.5,1,7,JJA,27.377970000000026,0.2683152138965484
10,6.5,1,7,JJA,27.373146666666692,0.31806550119539745
11,6.5,1,7,JJA,27.31081000000002,0.17404167955172262
12,6.5,1,7,JJA,27.30554333333335,0.20996935426436694
13,6.5,1,7,JJA,27.247790000000023,0.19703950368965195
14,6.5,1,7,JJA,27.243060000000025,0.2225721224827552
15,6.5,1,7,JJA,27.29416000000002,0.15103077696551537
16,6.5,1,7,JJA,27.304590000000026,0.22022400024138386
17,6.5,1,7,JJA,27.30921000000002,0.22339513265517183
18,6.5,1,7,JJA,27.305253333333358,0.28066842947126064
19,6.5,1,7,JJA,27.405730000000023,0.20111597113793192
20,6.5,1,7,JJA,27.29307333333336,0.2587663544367845
1,6.5,2,8,JAS,27.197473333333356,0.20750442891953716
2,6.5,2,8,JAS,27.101240000000022,0.1934795948965476
3,6.5,2,8,JAS,27.111820000000023,0.17693076027586233
4,6.5,2,8,JAS,27.157923333333358,0.16312592874712578
5,6.5,2,8,JAS,27.07318000000002,0.18162475406896997
6,6.5,2,8,JAS,27.185336666666682,0.2929767768850588
7,6.5,2,8,JAS,27.10146000000002,0.18341610317241439
8,6.5,2,8,JAS,27.135503333333357,0.15757831895402377
9,6.5,2,8,JAS,27.16861000000002,0.1917327595517237
10,6.5,2,8,JAS,27.08513333333336,0.19126992988505254
11,6.5,2,8,JAS,27.05405333333336,0.18818315429884952
12,6.5,2,8,JAS,27.025213333333355,0.1928746156781553
13,6.5,2,8,JAS,27.119383333333356,0.22704521247126558
14,6.5,2,8,JAS,27.107876666666694,0.1526382115057468
15,6.5,2,8,JAS,27.092360000000024,0.14175078937930918
16,6.5,2,8,JAS,27.041756666666696,0.15733841012643357
17,6.5,2,8,JAS,27.10303000000002,0.3239367504482704
18,6.5,2,8,JAS,27.09720000000003,0.15353545448276132
19,6.5,2,8,JAS,27.073213333333356,0.16934703567816328
20,6.5,2,8,JAS,27.049250000000022,0.20805878810344897
1,6.5,3,9,ASO,27.06404666666668,0.22661764395401973
2,6.5,3,9,ASO,27.023640000000015,0.16492398110344791
3,6.5,3,9,ASO,27.079323333333356,0.16936698943677814
4,6.5,3,9,ASO,26.908903333333356,0.21996566654023245
5,6.5,3,9,ASO,26.964763333333355,0.2707653382643689
6,6.5,3,9,ASO,27.108710000000027,0.1646055181724158
7,6.5,3,9,ASO,26.962893333333355,0.1648293509885048
8,6.5,3,9,ASO,27.095983333333358,0.28101722695402265
9,6.5,3,9,ASO,27.06187666666669,0.20824194322988776
10,6.5,3,9,ASO,27.03719666666669,0.17894272998850771
11,6.5,3,9,ASO,27.043296666666695,0.31043937343678085
12,6.5,3,9,ASO,27.09507666666669,0.20579157495402553
13,6.5,3,9,ASO,27.12165333333336,0.25688988395402573
14,6.5,3,9,ASO,27.06941666666669,0.22969839591953659
15,6.5,3,9,ASO,27.01226333333336,0.12426572929885128
16,6.5,3,9,ASO,27.025036666666697,0.21081898516091901
17,6.5,3,9,ASO,27.046850000000024,0.251746883275857
18,6.5,3,9,ASO,26.949000000000026,0.1660862048275895
19,6.5,3,9,ASO,26.97251666666669,0.23981476143677977
20,6.5,3,9,ASO,27.00482666666669,0.19897461650574863
1,6.5,4,10,SON,26.94797666666669,0.25488456185057173
2,6.5,4,10,SON,26.971213333333353,0.22024582947126853
3,6.5,4,10,SON,26.91840333333336,0.30071596929885136
4,6.5,4,10,SON,27.05824666666668,0.3758515425747121
5,6.5,4,10,SON,26.929213333333358,0.23462053981608985
6,6.5,4,10,SON,27.050483333333364,0.33015566488506176
7,6.5,4,10,SON,27.00799666666669,0.271706949988507
8,6.5,4,10,SON,26.868796666666686,0.3060103610229868
9,6.5,4,10,SON,27.000746666666693,0.1860337501609185
10,6.5,4,10,SON,27.002370000000024,0.23272701941379165
11,6.5,4,10,SON,27.02039666666669,0.18633669688505794
12,6.5,4,10,SON,26.990753333333355,0.22722647912643987
13,6.5,4,10,SON,27.054730000000024,0.2983504925172434
14,6.5,4,10,SON,26.92291333333336,0.4019653280919529
15,6.5,4,10,SON,26.99905333333335,0.2868846625747121
16,6.5,4,10,SON,26.95158000000003,0.3235739285517265
17,6.5,4,10,SON,27.030490000000025,0.3349146567931085
18,6.5,4,10,SON,26.96868000000002,0.3121654795862035
19,6.5,4,10,SON,26.98810666666669,0.29189037719540756
20,6.5,4,10,SON,26.914763333333358,0.3074440203333315
1,6.5,5,11,OND,26.926936666666688,0.4339834651609173
2,6.5,5,11,OND,26.939133333333356,0.37161943195402436
3,6.5,5,11,OND,26.876440000000017,0.569784914206891
4,6.5,5,11,OND,26.865670000000023,0.5332964159655188
5,6.5,5,11,OND,26.930460000000025,0.512333030068969
6,6.5,5,11,OND,26.912603333333355,0.4236786465402302
7,6.5,5,11,OND,26.892870000000023,0.5743526870000027
8,6.5,5,11,OND,26.92030000000002,0.4918990668965518
9,6.5,5,11,OND,26.879543333333356,0.4902478156436813
10,6.5,5,11,OND,26.889016666666688,0.496736760747123
11,6.5,5,11,OND,26.85170000000002,0.5237257531034483
12,6.5,5,11,OND,26.885636666666688,0.39957834654022806
13,6.5,5,11,OND,26.95430333333336,0.5732084175747107
14,6.5,5,11,OND,26.86138666666669,0.3899209880919565
15,6.5,5,11,OND,26.871320000000022,0.6448534582068987
16,6.5,5,11,OND,26.90778333333336,0.3622245366091947
17,6.5,5,11,OND,26.964360000000017,0.40419087696551514
18,6.5,5,11,OND,26.966036666666685,0.5926107224022936
19,6.5,5,11,OND,26.965370000000025,0.5306674069999994
20,6.5,5,11,OND,26.88187666666669,0.548432192195405
1,6.5,6,12,NDJ,26.753846666666693,0.6340903570574654
2,6.5,6,12,NDJ,26.81775666666669,0.6084757177126409
3,6.5,6,12,NDJ,26.821073333333356,0.6768145978850538
4,6.5,6,12,NDJ,26.763786666666686,0.4654199087816071
5,6.5,6,12,NDJ,26.82657333333336,0.6058995323678156
6,6.5,6,12,NDJ,26.66821666666669,0.819084514540239
7,6.5,6,12,NDJ,26.78539666666669,0.6180815830919488
8,6.5,6,12,NDJ,26.881990000000023,0.6639574829999944
9,6.5,6,12,NDJ,26.78666666666669,0.564356980919546
10,6.5,6,12,NDJ,26.837663333333353,0.7309520637816145
11,6.5,6,12,NDJ,26.811876666666695,0.734076670816094
12,6.5,6,12,NDJ,26.82850666666669,0.4413799937471262
13,6.5,6,12,NDJ,26.666193333333354,0.49386116271264724
14,6.5,6,12,NDJ,26.881276666666686,0.557257384609196
15,6.5,6,12,NDJ,26.83004333333336,0.43305999219539887
16,6.5,6,12,NDJ,26.89379000000002,0.75670016368965
17,6.5,6,12,NDJ,26.715160000000022,0.5216300438620673
18,6.5,6,12,NDJ,26.884513333333356,0.4540227515402239
19,6.5,6,12,NDJ,26.697953333333356,0.5496939887816137
20,6.5,6,12,NDJ,26.79305000000003,0.5486612853448263
1,6.5,7,1,DJF,26.94022000000002,0.7648772664827604
2,6.5,7,1,DJF,26.807720000000018,0.7762435582068911
3,6.5,7,1,DJF,26.91471000000002,0.8470649664482796
4,6.5,7,1,DJF,26.864696666666692,0.8261272934367734
5,6.5,7,1,DJF,26.78443000000003,1.0009673056206896
6,6.5,7,1,DJF,26.833626666666692,0.8725830930574682
7,6.5,7,1,DJF,26.898496666666684,0.8890446486091941
8,6.5,7,1,DJF,26.807633333333353,0.7629238940229877
9,6.5,7,1,DJF,26.875453333333358,0.8840746639540269
10,6.5,7,1,DJF,26.83086666666669,1.0441660278161022
11,6.5,7,1,DJF,26.844453333333355,0.7457980818850591
12,6.5,7,1,DJF,26.825806666666686,0.7475493889195385
13,6.5,7,1,DJF,26.906443333333357,0.8001248921953926
14,6.5,7,1,DJF,26.773280000000025,0.5973744899310284
15,6.5,7,1,DJF,26.777980000000024,0.7408628133793109
16,6.5,7,1,DJF,26.771873333333357,0.7078628689195393
17,6.5,7,1,DJF,26.82198000000002,0.6762053975172408
18,6.5,7,1,DJF,26.782823333333354,0.6531239590919414
19,6.5,7,1,DJF,26.883920000000025,0.6816397306206853
20,6.5,7,1,DJF,26.821630000000024,0.8208112297586297
1,6.5,8,2,JFM,26.915953333333352,0.7947629515402375
2,6.5,8,2,JFM,26.896563333333354,0.727815867919552
3,6.5,8,2,JFM,26.998020000000018,0.7134806313103493
4,6.5,8,2,JFM,26.89409666666669,0.628664861022997
5,6.5,8,2,JFM,26.989580000000025,0.7128746513103512
6,6.5,8,2,JFM,26.917870000000025,0.7350876401034532
7,6.5,8,2,JFM,26.804786666666693,0.5657462605057446
8,6.5,8,2,JFM,27.008886666666687,0.6464921694712732
9,6.5,8,2,JFM,26.922943333333357,0.5849976308160856
10,6.5,8,2,JFM,27.01472333333335,0.605422998402294
11,6.5,8,2,JFM,26.971770000000024,0.604470766310343
12,6.5,8,2,JFM,26.993826666666692,0.6368542102988378
13,6.5,8,2,JFM,26.92896666666669,0.652536204367813
14,6.5,8,2,JFM,26.862756666666687,0.7184895715057454
15,6.5,8,2,JFM,26.921333333333358,0.814140427126423
16,6.5,8,2,JFM,26.98127333333336,0.7584415896091863
17,6.5,8,2,JFM,26.917293333333358,0.778310957885054
18,6.5,8,2,JFM,26.979556666666692,0.7083738942643633
19,6.5,8,2,JFM,26.994316666666688,0.7646235545402228
20,6.5,8,2,JFM,26.997863333333363,0.7282760761954068
1,6.5,9,3,FMA,27.295266666666688,0.3465906698850635
2,6.5,9,3,FMA,27.231963333333354,0.5655813851609252
3,6.5,9,3,FMA,27.366523333333355,0.5060943177126463
4,6.5,9,3,FMA,27.323726666666687,0.5618128682298831
5,6.5,9,3,FMA,27.451340000000027,0.4349206142068992
6,6.5,9,3,FMA,27.22260000000002,0.5817626365517294
7,6.5,9,3,FMA,27.27024666666669,0.6577223329195413
8,6.5,9,3,FMA,27.473690000000023,0.5320713595517211
9,6.5,9,3,FMA,27.34742333333336,0.6513597239195409
10,6.5,9,3,FMA,27.360700000000026,0.548002763448282
11,6.5,9,3,FMA,27.379386666666687,0.4513341653333296
12,6.5,9,3,FMA,27.429306666666687,0.5946921034022863
13,6.5,9,3,FMA,27.445170000000026,0.4730685297586204
14,6.5,9,3,FMA,27.352530000000023,0.6017222118275865
15,6.5,9,3,FMA,27.411966666666686,0.5494097567816163
16,6.5,9,3,FMA,27.354293333333356,0.7031413654712653
17,6.5,9,3,FMA,27.40572666666669,0.534463235126436
18,6.5,9,3,FMA,27.329756666666693,0.7453608328850564
19,6.5,9,3,FMA,27.349090000000025,0.4608235685172449
20,6.5,9,3,FMA,27.388386666666694,0.5424790094712694
1,6.5,10,4,MAM,27.688463333333356,0.766700405850575
2,6.5,10,4,MAM,27.71593666666669,0.505441354126435
3,6.5,10,4,MAM,27.754313333333357,0.5019856839540332
4,6.5,10,4,MAM,27.77978000000002,0.2876228775172385
5,6.5,10,4,MAM,27.87103666666669,0.47195892654022936
6,6.5,10,4,MAM,27.666686666666685,0.5896913405057468
7,6.5,10,4,MAM,27.825603333333355,0.4362400679195312
8,6.5,10,4,MAM,27.727510000000013,0.6144387112758639
9,6.5,10,4,MAM,27.753393333333353,0.4803682047816083
10,6.5,10,4,MAM,27.73523333333336,0.4728686940229866
11,6.5,10,4,MAM,27.696913333333352,0.4480942191264341
12,6.5,10,4,MAM,27.76811333333335,0.3209325763678055
13,6.5,10,4,MAM,27.80874000000002,0.41648310662068877
14,6.5,10,4,MAM,27.822413333333355,0.44386872464367993
15,6.5,10,4,MAM,27.706623333333358,0.5163192232298861
16,6.5,10,4,MAM,27.844650000000016,0.43931638741379175
17,6.5,10,4,MAM,27.751986666666692,0.5867430529195331
18,6.5,10,4,MAM,27.826886666666685,0.366486517747124
19,6.5,10,4,MAM,27.69853333333335,0.6165980505747185
20,6.5,10,4,MAM,27.80500333333335,0.2845564396436753
1,6.5,11,5,AMJ,27.832660000000025,0.4261122955862015
2,6.5,11,5,AMJ,27.907133333333356,0.39867017264367705
3,6.5,11,5,AMJ,27.74578666666669,0.46182232602298273
4,6.5,11,5,AMJ,27.729200000000027,0.5873283786206942
5,6.5,11,5,AMJ,27.849520000000027,0.47555079613793183
6,6.5,11,5,AMJ,27.837766666666692,0.4794677443678192
7,6.5,11,5,AMJ,27.844550000000023,0.4655089136206896
8,6.5,11,5,AMJ,27.90385666666669,0.5071641942643733
9,6.5,11,5,AMJ,27.77875666666669,0.40740129426436633
10,6.5,11,5,AMJ,27.712666666666678,0.5959451891953952
11,6.5,11,5,AMJ,27.882766666666686,0.5285011291953983
12,6.5,11,5,AMJ,27.696416666666686,0.5946600435057496
13,6.5,11,5,AMJ,27.92103333333336,0.5846867340229891
14,6.5,11,5,AMJ,27.787966666666687,0.5405117409195348
15,6.5,11,5,AMJ,27.804420000000025,0.40778802924136665
16,6.5,11,5,AMJ,27.878390000000024,0.36861675058621496
17,6.5,11,5,AMJ,27.892656666666692,0.33683951219540115
18,6.5,11,5,AMJ,27.833213333333354,0.4539871260229922
19,6.5,11,5,AMJ,28.04167000000002,0.44999000148276436
20,6.5,11,5,AMJ,27.941793333333354,0.4447764951264373
1,6.5,12,6,MJJ,27.595483333333352,0.2982110179885023
2,6.5,12,6,MJJ,27.63359000000002,0.34217602575862316
3,6.5,12,6,MJJ,27.56436333333335,0.41871376860920084
4,6.5,12,6,MJJ,27.690930000000023,0.2570436180344858
5,6.5,12,6,MJJ,27.703380000000024,0.37336257820689583
6,6.5,12,6,MJJ,27.59763666666669,0.3050570589540198
7,6.5,12,6,MJJ,27.63747666666669,0.32169512185057764
8,6.5,12,6,MJJ,27.581400000000023,0.3276125144827585
9,6.5,12,6,MJJ,27.677503333333355,0.37373312654022667
10,6.5,12,6,MJJ,27.632823333333352,0.2613296163333391
11,6.5,12,6,MJJ,27.636700000000022,0.35380612344827356
12,6.5,12,6,MJJ,27.633200000000024,0.4640914910344846
13,6.5,12,6,MJJ,27.608050000000027,0.2614694350000034
14,6.5,12,6,MJJ,27.592803333333354,0.3365194982643729
15,6.5,12,6,MJJ,27.586130000000026,0.43198644286206467
16,6.5,12,6,MJJ,27.69787666666669,0.4521675701264353
17,6.5,12,6,MJJ,27.51613333333336,0.420104692643676
18,6.5,12,6,MJJ,27.62867333333336,0.5523137054712618
19,6.5,12,6,MJJ,27.65312333333336,0.4176218494367782
20,6.5,12,6,MJJ,27.634540000000023,0.5372399728275806
1,7.5,1,8,JAS,27.187106666666683,0.242554649609196
2,7.5,1,8,JAS,27.048463333333356,0.17574349826436816
3,7.5,1,8,JAS,27.15231666666669,0.1569906172988526
4,7.5,1,8,JAS,27.082503333333356,0.24640580860919542
5,7.5,1,8,JAS,27.08695333333336,0.2289974522298855
6,7.5,1,8,JAS,27.038736666666694,0.1687220658505755
7,7.5,1,8,JAS,27.09090666666669,0.17303030822988438
8,7.5,1,8,JAS,27.05853000000003,0.20464763665517616
9,7.5,1,8,JAS,27.109366666666688,0.2518875298850587
10,7.5,1,8,JAS,27.090733333333358,0.29829417402298763
11,7.5,1,8,JAS,26.994740000000018,0.15434893489655238
12,7.5,1,8,JAS,27.043973333333362,0.1811142268505733
13,7.5,1,8,JAS,26.992676666666686,0.17364590391954438
14,7.5,1,8,JAS,27.00939666666669,0.2600448837816111
15,7.5,1,8,JAS,27.04415333333336,0.15654645291953506
16,7.5,1,8,JAS,27.026690000000023,0.24101388506896643
17,7.5,1,8,JAS,27.04942666666669,0.22352354478161257
18,7.5,1,8,JAS,27.066130000000022,0.2483068083793073
19,7.5,1,8,JAS,27.14050000000002,0.1545216875862057
20,7.5,1,8,JAS,27.065050000000024,0.20480280810345014
1,7.5,2,9,ASO,27.059576666666693,0.22405424322988257
2,7.5,2,9,ASO,26.96128666666669,0.18243691016091435
3,7.5,2,9,ASO,26.969793333333357,0.18839681305747136
4,7.5,2,9,ASO,27.01722666666669,0.19924151788505898
5,7.5,2,9,ASO,26.91472666666669,0.18168020547127028
6,7.5,2,9,ASO,27.048820000000024,0.31034318234483266
7,7.5,2,9,ASO,26.964366666666685,0.19987252643678824
