L,MON,LDC_SST_GFDL_SPEAR,LDC_SST_GFDL_SPEAR_ONETWO,LDC_SST_GFDL_SPEAR_THREE,LDC_SST_GFDL_SPEAR_FOUR
5.5,0000 1 Feb 2009,27.3614,23.034,26.02189,28.83001
6.5,0000 1 Feb 2009,27.01604,22.42129,25.54075,28.74747
7.5,0000 1 Feb 2009,26.87134,22.11133,25.35196,28.78407
8.5,0000 1 Feb 2009,26.9524,22.25323,25.44361,28.89011
9.5,0000 1 Feb 2009,27.04298,22.84278,25.60496,28.94826
10.5,0000 1 Feb 2009,27.0384,23.90185,25.83556,28.8356
1.5,0000 1 Mar 2009,27.55339,25.36204,27.08472,28.49739
2.5,0000 1 Mar 2009,27.88297,24.52167,27.14477,28.81614
3.5,0000 1 Mar 2009,27.80025,23.61608,26.71583,28.9296
4.5,0000 1 Mar 2009,27.44215,22.79363,26.05762,28.87425
5.5,0000 1 Mar 2009,27.05617,22.25426,25.57859,28.76406
6.5,0000 1 Mar 2009,26.89048,22.05161,25.41178,28.76895
7.5,0000 1 Mar 2009,26.94957,22.27985,25.49937,28.86318
8.5,0000 1 Mar 2009,27.04017,22.85917,25.63799,28.90995
9.5,0000 1 Mar 2009,27.01239,23.83249,25.8041,28.78511
10.5,0000 1 Mar 2009,26.93995,25.04857,26.06911,28.55889
1.5,0000 1 Apr 2009,27.79606,24.21861,27.21658,28.727
2.5,0000 1 Apr 2009,27.75223,23.078,26.73074,28.86573
3.5,0000 1 Apr 2009,27.3917,22.46182,26.0837,28.83088
4.5,0000 1 Apr 2009,27.03776,22.08064,25.61136,28.76204
5.5,0000 1 Apr 2009,26.91042,21.97241,25.44769,28.80613
6.5,0000 1 Apr 2009,27.00225,22.21562,25.53492,28.89384
7.5,0000 1 Apr 2009,27.09858,22.83918,25.66195,28.93214
8.5,0000 1 Apr 2009,27.06384,23.87132,25.81176,28.82108
9.5,0000 1 Apr 2009,26.9626,25.15943,26.07127,28.61614
10.5,0000 1 Apr 2009,27.03466,26.23017,26.57119,28.4502
1.5,0000 1 May 2009,27.74213,23.85866,26.86668,28.78617
2.5,0000 1 May 2009,27.40403,22.83758,26.18322,28.78212
3.5,0000 1 May 2009,27.07465,22.12726,25.65791,28.74416
4.5,0000 1 May 2009,26.94104,21.86255,25.45306,28.80164
5.5,0000 1 May 2009,26.99167,22.09946,25.51722,28.88943
6.5,0000 1 May 2009,27.05285,22.76449,25.64078,28.9426
7.5,0000 1 May 2009,27.02818,23.82797,25.81662,28.85598
8.5,0000 1 May 2009,26.99859,25.15011,26.12876,28.70584
9.5,0000 1 May 2009,27.17384,26.24537,26.66269,28.63895
10.5,0000 1 May 2009,27.56792,26.54998,27.23676,28.73185
1.5,0000 1 Jun 2009,27.64859,22.72463,26.42704,29.00829
2.5,0000 1 Jun 2009,27.29754,22.1754,25.86457,28.98966
3.5,0000 1 Jun 2009,27.1895,21.99663,25.61846,29.13926
4.5,0000 1 Jun 2009,27.35493,22.27261,25.75625,29.31774
5.5,0000 1 Jun 2009,27.55131,23.04492,26.02226,29.40956
6.5,0000 1 Jun 2009,27.58867,24.22178,26.27214,29.31729
7.5,0000 1 Jun 2009,27.52855,25.49999,26.54836,29.13585
8.5,0000 1 Jun 2009,27.5973,26.47124,27.00366,28.99133
9.5,0000 1 Jun 2009,27.88408,26.71517,27.51786,28.97952
10.5,0000 1 Jun 2009,28.17658,26.06989,27.71032,29.06786
1.5,0000 1 Jul 2009,27.75535,22.58286,26.41595,29.23794
2.5,0000 1 Jul 2009,27.71473,22.32004,26.21308,29.46142
3.5,0000 1 Jul 2009,27.85641,22.47672,26.25822,29.6586
4.5,0000 1 Jul 2009,28.02987,23.16292,26.46146,29.74144
5.5,0000 1 Jul 2009,28.02594,24.30873,26.67313,29.60082
6.5,0000 1 Jul 2009,27.91234,25.58495,26.91895,29.38529
7.5,0000 1 Jul 2009,27.88337,26.58877,27.29066,29.19717
8.5,0000 1 Jul 2009,28.07025,26.87917,27.74559,29.11056
9.5,0000 1 Jul 2009,28.26354,26.25335,27.87041,29.10881
10.5,0000 1 Jul 2009,28.16105,25.01532,27.4318,29.08124
1.5,0000 1 Aug 2009,27.65977,21.99678,26.07345,29.3673
2.5,0000 1 Aug 2009,27.76088,22.19407,26.11255,29.55033
3.5,0000 1 Aug 2009,27.85644,22.97399,26.29183,29.61429
4.5,0000 1 Aug 2009,27.82781,24.18768,26.47759,29.49447
5.5,0000 1 Aug 2009,27.72849,25.56561,26.72797,29.27951
6.5,0000 1 Aug 2009,27.75738,26.58527,27.13804,29.08857
7.5,0000 1 Aug 2009,27.99016,26.86348,27.64434,29.02307
8.5,0000 1 Aug 2009,28.21394,26.14845,27.79852,29.06992
9.5,0000 1 Aug 2009,28.15056,24.81311,27.38263,29.11588
10.5,0000 1 Aug 2009,27.63326,23.29258,26.45206,28.98812
1.5,0000 1 Sep 2009,27.66531,22.20905,26.00357,29.52686
2.5,0000 1 Sep 2009,27.77797,22.913,26.16014,29.59703
3.5,0000 1 Sep 2009,27.75128,24.07216,26.33934,29.48651
4.5,0000 1 Sep 2009,27.6448,25.51591,26.65402,29.24366
5.5,0000 1 Sep 2009,27.67404,26.68825,27.12117,29.03821
6.5,0000 1 Sep 2009,27.91376,26.98677,27.63585,28.95831
7.5,0000 1 Sep 2009,28.15689,26.16316,27.76288,29.00678
8.5,0000 1 Sep 2009,28.10701,24.77175,27.34554,29.05362
9.5,0000 1 Sep 2009,27.64732,23.28757,26.45694,28.95185
10.5,0000 1 Sep 2009,27.00286,22.17119,25.56767,28.70231
1.5,0000 1 Oct 2009,27.54962,22.43825,25.9735,29.45312
2.5,0000 1 Oct 2009,27.44203,23.60773,26.06682,29.26511
3.5,0000 1 Oct 2009,27.29634,25.04238,26.30043,29.00368
4.5,0000 1 Oct 2009,27.31978,26.24284,26.77907,28.77294
5.5,0000 1 Oct 2009,27.6137,26.52144,27.2996,28.73748
6.5,0000 1 Oct 2009,27.92079,25.58551,27.4045,28.88365
7.5,0000 1 Oct 2009,27.9626,24.10926,27.02302,29.01447
8.5,0000 1 Oct 2009,27.53274,22.72873,26.20851,28.92268
9.5,0000 1 Oct 2009,26.90504,21.71206,25.39897,28.62771
10.5,0000 1 Oct 2009,26.39309,21.06086,24.8538,28.30521
1.5,0000 1 Nov 2009,27.7901,23.75806,26.36959,29.47206
2.5,0000 1 Nov 2009,27.51713,25.12199,26.55191,29.16496
3.5,0000 1 Nov 2009,27.46242,26.25902,26.92237,28.9269
4.5,0000 1 Nov 2009,27.70214,26.53115,27.37073,28.85065
5.5,0000 1 Nov 2009,27.95531,25.75474,27.48146,28.91203
6.5,0000 1 Nov 2009,27.93866,24.3194,27.06198,28.98256
7.5,0000 1 Nov 2009,27.50069,22.89189,26.23538,28.88625
8.5,0000 1 Nov 2009,26.91114,21.83345,25.43797,28.65784
9.5,0000 1 Nov 2009,26.47483,21.19077,24.93242,28.42215
10.5,0000 1 Nov 2009,26.34725,21.03024,24.82914,28.30538
1.5,0000 1 Dec 2009,27.63516,25.00068,26.61273,29.30102
2.5,0000 1 Dec 2009,27.57359,26.18349,27.01729,29.05704
3.5,0000 1 Dec 2009,27.76437,26.49982,27.46218,28.93296
4.5,0000 1 Dec 2009,27.93663,25.79168,27.51156,28.9157
5.5,0000 1 Dec 2009,27.80721,24.39404,27.00442,28.87906
6.5,0000 1 Dec 2009,27.24946,22.85745,26.03132,28.66749
7.5,0000 1 Dec 2009,26.56452,21.58837,25.10996,28.28739
8.5,0000 1 Dec 2009,26.06354,20.72958,24.50846,27.93867
9.5,0000 1 Dec 2009,25.85911,20.45695,24.31299,27.7621
10.5,0000 1 Dec 2009,25.85669,20.74427,24.37463,27.72099
1.5,0000 1 Jan 2010,27.71386,25.95031,27.0304,29.20604
2.5,0000 1 Jan 2010,27.726,26.27965,27.37708,28.99448
3.5,0000 1 Jan 2010,27.81381,25.61144,27.36355,28.88794
4.5,0000 1 Jan 2010,27.64156,24.22281,26.821,28.79034
5.5,0000 1 Jan 2010,27.107,22.7318,25.90273,28.53159
6.5,0000 1 Jan 2010,26.48955,21.51067,25.07335,28.17066
7.5,0000 1 Jan 2010,26.0592,20.66456,24.54264,27.86493
8.5,0000 1 Jan 2010,25.90445,20.39399,24.37437,27.73942
9.5,0000 1 Jan 2010,25.86325,20.62628,24.36973,27.70225
10.5,0000 1 Jan 2010,25.77241,21.34102,24.38544,27.6021
1.5,0000 1 Feb 2010,27.86757,26.37493,27.55185,28.99505
2.5,0000 1 Feb 2010,27.89523,25.86039,27.53951,28.81592
3.5,0000 1 Feb 2010,27.54691,24.3858,26.83632,28.54694
4.5,0000 1 Feb 2010,26.8608,22.69993,25.73482,28.17025
5.5,0000 1 Feb 2010,26.10671,21.29667,24.76685,27.71405
6.5,0000 1 Feb 2010,25.62025,20.41564,24.19465,27.37575
7.5,0000 1 Feb 2010,25.39899,20.18535,23.99386,27.19444
8.5,0000 1 Feb 2010,25.30508,20.48506,23.98836,27.07974
9.5,0000 1 Feb 2010,25.18386,21.28009,24.02759,26.90134
10.5,0000 1 Feb 2010,25.06154,22.53267,24.18547,26.70782
1.5,0000 1 Mar 2010,28.00318,25.48651,27.62403,28.90581
2.5,0000 1 Mar 2010,27.58458,24.37312,26.98038,28.57804
3.5,0000 1 Mar 2010,26.85813,22.86906,25.88468,28.10289
4.5,0000 1 Mar 2010,26.11041,21.45646,24.83237,27.66255
5.5,0000 1 Mar 2010,25.6559,20.49685,24.22164,27.38157
6.5,0000 1 Mar 2010,25.48747,20.23761,24.03092,27.27876
7.5,0000 1 Mar 2010,25.36902,20.50816,24.02172,27.16139
8.5,0000 1 Mar 2010,25.15918,21.256,23.99539,26.95296
9.5,0000 1 Mar 2010,24.94042,22.47555,24.08911,26.671
10.5,0000 1 Mar 2010,24.9517,24.11073,24.55048,26.51331
1.5,0000 1 Apr 2010,27.87031,25.00207,27.30409,28.89462
2.5,0000 1 Apr 2010,27.15294,23.36383,26.25729,28.40969
3.5,0000 1 Apr 2010,26.37684,21.76729,25.17171,27.87998
4.5,0000 1 Apr 2010,25.85296,20.71123,24.47944,27.49273
5.5,0000 1 Apr 2010,25.64565,20.3807,24.21887,27.33919
6.5,0000 1 Apr 2010,25.54521,20.67208,24.21356,27.24405
7.5,0000 1 Apr 2010,25.33861,21.43249,24.20287,27.0446
8.5,0000 1 Apr 2010,25.09498,22.66078,24.2668,26.76897
9.5,0000 1 Apr 2010,25.04781,24.25273,24.64804,26.59018
10.5,0000 1 Apr 2010,25.42892,25.67139,25.37593,26.71738
1.5,0000 1 May 2010,27.51454,23.42166,26.52792,28.68978
2.5,0000 1 May 2010,26.81199,21.94822,25.51069,28.23536
3.5,0000 1 May 2010,26.20237,20.88653,24.74389,27.81936
4.5,0000 1 May 2010,25.90013,20.48176,24.40276,27.62432
5.5,0000 1 May 2010,25.70518,20.6543,24.28623,27.49568
6.5,0000 1 May 2010,25.45377,21.35499,24.23208,27.25807
7.5,0000 1 May 2010,25.1551,22.59108,24.27563,26.9069
8.5,0000 1 May 2010,25.08258,24.21492,24.64911,26.65495
9.5,0000 1 May 2010,25.36058,25.64496,25.30155,26.71941
10.5,0000 1 May 2010,25.99829,26.10869,26.05032,27.1007
1.5,0000 1 Jun 2010,26.21754,21.51196,24.72252,27.98158
2.5,0000 1 Jun 2010,25.59147,20.49942,23.96433,27.55126
3.5,0000 1 Jun 2010,25.26961,20.18734,23.71845,27.29695
4.5,0000 1 Jun 2010,25.09027,20.49885,23.7626,27.08018
5.5,0000 1 Jun 2010,24.90405,21.24188,23.81683,26.79625
6.5,0000 1 Jun 2010,24.72858,22.5104,23.96193,26.51305
7.5,0000 1 Jun 2010,24.80114,24.19983,24.47802,26.37161
8.5,0000 1 Jun 2010,25.25655,25.74972,25.3287,26.53743
9.5,0000 1 Jun 2010,25.98197,26.39552,26.17204,26.99527
10.5,0000 1 Jun 2010,26.63552,25.86262,26.52627,27.54257
1.5,0000 1 Jul 2010,25.6579,20.33016,23.98863,27.63285
2.5,0000 1 Jul 2010,25.27049,20.06643,23.69355,27.30354
3.5,0000 1 Jul 2010,25.09096,20.33179,23.72039,27.05478
4.5,0000 1 Jul 2010,24.93633,21.08124,23.78018,26.80817
5.5,0000 1 Jul 2010,24.78723,22.30054,23.91272,26.56134
6.5,0000 1 Jul 2010,24.84512,24.0621,24.41676,26.45313
7.5,0000 1 Jul 2010,25.28796,25.70098,25.27477,26.64575
8.5,0000 1 Jul 2010,26.04318,26.40808,26.19798,27.11865
9.5,0000 1 Jul 2010,26.73657,25.78596,26.62398,27.66291
10.5,0000 1 Jul 2010,27.0702,24.48159,26.49709,28.02043
1.5,0000 1 Aug 2010,25.67469,20.32062,24.04699,27.48109
2.5,0000 1 Aug 2010,25.46425,20.52415,23.9872,27.26395
3.5,0000 1 Aug 2010,25.24241,21.24289,23.98207,27.06085
4.5,0000 1 Aug 2010,25.0229,22.44976,24.07343,26.80648
5.5,0000 1 Aug 2010,25.02699,24.11945,24.53831,26.64346
6.5,0000 1 Aug 2010,25.40447,25.59643,25.34567,26.74698
7.5,0000 1 Aug 2010,26.12931,26.21418,26.23947,27.15787
8.5,0000 1 Aug 2010,26.79039,25.62699,26.65057,27.66141
9.5,0000 1 Aug 2010,27.09515,24.47293,26.53865,27.99707
10.5,0000 1 Aug 2010,26.92169,23.25094,25.94491,28.05243
1.5,0000 1 Sep 2010,25.39813,20.08227,23.79068,27.24446
2.5,0000 1 Sep 2010,25.1434,20.91088,23.75875,26.99455
3.5,0000 1 Sep 2010,24.84915,22.22404,23.82883,26.67368
4.5,0000 1 Sep 2010,24.77225,24.01307,24.26601,26.46667
5.5,0000 1 Sep 2010,25.11589,25.5701,25.03415,26.55774
6.5,0000 1 Sep 2010,25.78951,26.09654,25.86523,26.93881
7.5,0000 1 Sep 2010,26.39682,25.32866,26.17107,27.42842
8.5,0000 1 Sep 2010,26.68742,24.01189,26.03152,27.72889
9.5,0000 1 Sep 2010,26.54862,22.76371,25.47411,27.75801
10.5,0000 1 Sep 2010,26.15293,21.84374,24.86019,27.61349
1.5,0000 1 Oct 2010,25.30287,21.00145,23.82158,27.24941
2.5,0000 1 Oct 2010,25.10216,22.3332,23.97262,26.97009
3.5,0000 1 Oct 2010,24.95942,24.06856,24.31882,26.71503
4.5,0000 1 Oct 2010,25.20182,25.61554,25.00963,26.72849
5.5,0000 1 Oct 2010,25.79246,26.00026,25.73773,27.06342
6.5,0000 1 Oct 2010,26.40942,25.15134,26.13915,27.52772
7.5,0000 1 Oct 2010,26.7621,23.81594,26.07361,27.85742
8.5,0000 1 Oct 2010,26.71794,22.6912,25.61793,27.94477
9.5,0000 1 Oct 2010,26.3999,21.87909,25.07567,27.85179
10.5,0000 1 Oct 2010,26.02273,21.30201,24.63762,27.69428
1.5,0000 1 Nov 2010,25.32646,22.4348,24.13063,27.00937
2.5,0000 1 Nov 2010,25.23728,24.12382,24.55525,26.82605
3.5,0000 1 Nov 2010,25.40502,25.64185,25.22493,26.86439
4.5,0000 1 Nov 2010,26.00353,26.18891,26.01991,27.21977
5.5,0000 1 Nov 2010,26.63733,25.51131,26.41055,27.70754
6.5,0000 1 Nov 2010,27.00378,24.2211,26.33078,28.05342
7.5,0000 1 Nov 2010,26.89343,22.95325,25.77128,28.11524
8.5,0000 1 Nov 2010,26.48567,21.98113,25.13684,27.9793
9.5,0000 1 Nov 2010,26.04076,21.31555,24.6403,27.76763
10.5,0000 1 Nov 2010,25.73774,21.05253,24.3812,27.59196
1.5,0000 1 Dec 2010,25.31427,23.87019,24.52869,26.99119
2.5,0000 1 Dec 2010,25.65504,25.42984,25.33131,27.11907
3.5,0000 1 Dec 2010,26.23153,26.16562,26.1193,27.5013
4.5,0000 1 Dec 2010,26.83158,25.68466,26.53313,28.00112
5.5,0000 1 Dec 2010,27.18246,24.50625,26.53185,28.34459
6.5,0000 1 Dec 2010,27.16079,23.32629,26.12923,28.4314
7.5,0000 1 Dec 2010,26.83004,22.40833,25.53831,28.33058
8.5,0000 1 Dec 2010,26.44987,21.75554,25.06072,28.14584
9.5,0000 1 Dec 2010,26.193,21.48205,24.80225,28.02306
10.5,0000 1 Dec 2010,26.11343,21.59675,24.76468,27.95665
1.5,0000 1 Jan 2011,25.92989,25.65892,25.66227,27.31984
2.5,0000 1 Jan 2011,26.56116,26.33432,26.55754,27.67461
3.5,0000 1 Jan 2011,27.11784,25.86272,26.91654,28.12676
4.5,0000 1 Jan 2011,27.4106,24.77592,26.78967,28.45947
5.5,0000 1 Jan 2011,27.28891,23.58833,26.22461,28.54632
6.5,0000 1 Jan 2011,26.91293,22.6071,25.59783,28.42847
7.5,0000 1 Jan 2011,26.48442,21.87753,25.08464,28.20416
8.5,0000 1 Jan 2011,26.2194,21.54408,24.83755,28.0539
9.5,0000 1 Jan 2011,26.13375,21.65164,24.82711,27.9739
10.5,0000 1 Jan 2011,26.09636,22.17471,24.89461,27.89701
1.5,0000 1 Feb 2011,26.51195,26.3589,26.42384,27.916
2.5,0000 1 Feb 2011,27.18785,25.77864,26.86365,28.50267
3.5,0000 1 Feb 2011,27.56279,24.83384,26.80823,28.84857
4.5,0000 1 Feb 2011,27.46194,23.89894,26.36123,28.86231
5.5,0000 1 Feb 2011,27.07268,23.09625,25.77038,28.69359
6.5,0000 1 Feb 2011,26.67907,22.44472,25.31681,28.45816
7.5,0000 1 Feb 2011,26.48911,22.09541,25.137,28.33721
8.5,0000 1 Feb 2011,26.48842,22.1123,25.17982,28.32633
9.5,0000 1 Feb 2011,26.49351,22.60435,25.28817,28.30185
10.5,0000 1 Feb 2011,26.43621,23.62337,25.48062,28.14327
1.5,0000 1 Mar 2011,27.06276,26.34711,26.93818,28.22931
2.5,0000 1 Mar 2011,27.47866,25.27875,26.91575,28.60296
3.5,0000 1 Mar 2011,27.40486,24.06715,26.39707,28.68335
4.5,0000 1 Mar 2011,26.98311,23.02658,25.71785,28.53178
5.5,0000 1 Mar 2011,26.50957,22.27018,25.19237,28.27006
6.5,0000 1 Mar 2011,26.20364,21.85963,24.93009,28.05865
7.5,0000 1 Mar 2011,26.10257,21.88147,24.8901,27.92476
8.5,0000 1 Mar 2011,26.02938,22.3053,24.89068,27.80075
9.5,0000 1 Mar 2011,25.93244,23.2077,25.00952,27.63185
10.5,0000 1 Mar 2011,25.95011,24.51568,25.38926,27.50791
1.5,0000 1 Apr 2011,27.55281,24.96061,27.04494,28.70218
2.5,0000 1 Apr 2011,27.52819,24.05223,26.60594,28.82296
3.5,0000 1 Apr 2011,27.22452,23.16739,26.046,28.73787
4.5,0000 1 Apr 2011,26.90473,22.45668,25.60706,28.58088
5.5,0000 1 Apr 2011,26.71296,22.01675,25.37558,28.48604
6.5,0000 1 Apr 2011,26.67894,21.99699,25.33954,28.44168
7.5,0000 1 Apr 2011,26.63662,22.45212,25.37441,28.3647
8.5,0000 1 Apr 2011,26.53932,23.45889,25.51196,28.19339
9.5,0000 1 Apr 2011,26.50335,24.84847,25.84806,28.03795
10.5,0000 1 Apr 2011,26.73941,26.10266,26.45021,28.06318
1.5,0000 1 May 2011,27.4983,23.96811,26.75379,28.58988
2.5,0000 1 May 2011,27.17997,22.96694,26.11737,28.53025
3.5,0000 1 May 2011,26.72048,22.09133,25.45797,28.30627
4.5,0000 1 May 2011,26.3642,21.51727,25.00916,28.08848
5.5,0000 1 May 2011,26.1724,21.42082,24.81004,27.94534
6.5,0000 1 May 2011,26.02679,21.81148,24.73208,27.81415
7.5,0000 1 May 2011,25.82626,22.78086,24.76703,27.61034
8.5,0000 1 May 2011,25.73669,24.2691,25.12398,27.40797
9.5,0000 1 May 2011,25.99351,25.70662,25.79867,27.45208
10.5,0000 1 May 2011,26.56598,26.23154,26.52691,27.76673
1.5,0000 1 Jun 2011,27.08949,22.39082,25.88127,28.45218
2.5,0000 1 Jun 2011,26.67143,21.3988,25.24537,28.2697
3.5,0000 1 Jun 2011,26.29647,20.85003,24.74903,28.09393
4.5,0000 1 Jun 2011,26.09707,20.88943,24.5736,27.94652
5.5,0000 1 Jun 2011,25.92621,21.52002,24.5381,27.79846
6.5,0000 1 Jun 2011,25.77881,22.71079,24.70066,27.59517
7.5,0000 1 Jun 2011,25.7677,24.26366,25.11884,27.43992
8.5,0000 1 Jun 2011,26.02557,25.59884,25.7533,27.5061
9.5,0000 1 Jun 2011,26.56076,26.0084,26.43314,27.78262
10.5,0000 1 Jun 2011,27.07989,25.38842,26.76704,28.13597
1.5,0000 1 Jul 2011,26.56501,21.40538,25.11012,28.2271
2.5,0000 1 Jul 2011,26.17227,20.87718,24.65423,28.02157
3.5,0000 1 Jul 2011,25.91841,20.85867,24.43691,27.83501
4.5,0000 1 Jul 2011,25.71287,21.42281,24.3569,27.64752
5.5,0000 1 Jul 2011,25.52296,22.5881,24.46014,27.42061
6.5,0000 1 Jul 2011,25.54701,24.25782,24.94758,27.23581
7.5,0000 1 Jul 2011,25.88626,25.80701,25.7222,27.29045
8.5,0000 1 Jul 2011,26.47885,26.30759,26.47811,27.62109
9.5,0000 1 Jul 2011,27.03104,25.52121,26.77132,28.06199
10.5,0000 1 Jul 2011,27.2697,24.11836,26.57573,28.3449
1.5,0000 1 Aug 2011,26.08169,20.70743,24.52603,28.02252
2.5,0000 1 Aug 2011,25.83849,20.67022,24.30937,27.78277
3.5,0000 1 Aug 2011,25.60823,21.19296,24.20013,27.54807
4.5,0000 1 Aug 2011,25.40504,22.30556,24.27432,27.31656
5.5,0000 1 Aug 2011,25.36509,23.97207,24.71263,27.1547
6.5,0000 1 Aug 2011,25.66984,25.44762,25.3982,27.24512
7.5,0000 1 Aug 2011,26.25133,25.89575,26.14255,27.57644
8.5,0000 1 Aug 2011,26.83828,25.16941,26.4642,27.99496
9.5,0000 1 Aug 2011,27.10695,23.93365,26.36261,28.25081
10.5,0000 1 Aug 2011,26.92091,22.75877,25.77568,28.24603
1.5,0000 1 Sep 2011,25.95284,20.68863,24.29198,28.04987
2.5,0000 1 Sep 2011,25.72496,21.23042,24.20695,27.78316
3.5,0000 1 Sep 2011,25.48005,22.33932,24.30071,27.4846
4.5,0000 1 Sep 2011,25.45166,23.97822,24.7918,27.26285
5.5,0000 1 Sep 2011,25.77974,25.46948,25.61695,27.29591
6.5,0000 1 Sep 2011,26.43063,26.00783,26.44354,27.62863
7.5,0000 1 Sep 2011,27.02634,25.39614,26.7889,28.06174
8.5,0000 1 Sep 2011,27.29776,24.19848,26.59267,28.36608
9.5,0000 1 Sep 2011,27.08593,23.02136,25.97613,28.37844
10.5,0000 1 Sep 2011,26.6178,22.0772,25.27966,28.19732
1.5,0000 1 Oct 2011,25.79643,20.9845,24.13044,27.87667
2.5,0000 1 Oct 2011,25.54412,22.12127,24.24392,27.56281
3.5,0000 1 Oct 2011,25.49312,23.7819,24.7457,27.29724
4.5,0000 1 Oct 2011,25.8017,25.3917,25.56439,27.28516
5.5,0000 1 Oct 2011,26.42671,25.88899,26.37128,27.59824
6.5,0000 1 Oct 2011,27.02168,25.19151,26.71728,28.04177
7.5,0000 1 Oct 2011,27.28895,23.87919,26.53713,28.34395
8.5,0000 1 Oct 2011,27.08393,22.72875,25.91534,28.35965
9.5,0000 1 Oct 2011,26.58194,21.79836,25.16806,28.17551
10.5,0000 1 Oct 2011,26.07796,21.15707,24.59818,27.9143
1.5,0000 1 Nov 2011,25.7326,22.34623,24.46792,27.56943
2.5,0000 1 Nov 2011,25.76754,24.02785,24.97815,27.40176
3.5,0000 1 Nov 2011,26.06684,25.56505,25.75856,27.49272
4.5,0000 1 Nov 2011,26.67977,26.16625,26.57592,27.84815
5.5,0000 1 Nov 2011,27.26677,25.49934,26.94196,28.296
6.5,0000 1 Nov 2011,27.53968,24.3061,26.8104,28.58752
7.5,0000 1 Nov 2011,27.3426,23.13007,26.21243,28.6064
8.5,0000 1 Nov 2011,26.87228,22.19842,25.49375,28.43736
9.5,0000 1 Nov 2011,26.41132,21.50835,24.93069,28.21531
10.5,0000 1 Nov 2011,26.16289,21.23884,24.67636,28.10255
1.5,0000 1 Dec 2011,25.78573,23.83669,24.9928,27.51136
2.5,0000 1 Dec 2011,26.14153,25.22338,25.82558,27.63245
3.5,0000 1 Dec 2011,26.772,25.80754,26.67101,27.97666
4.5,0000 1 Dec 2011,27.35071,25.40289,27.08332,28.37956
5.5,0000 1 Dec 2011,27.62448,24.39893,26.9664,28.64045
6.5,0000 1 Dec 2011,27.43869,23.41951,26.36774,28.66539
7.5,0000 1 Dec 2011,27.02316,22.52815,25.66234,28.53942
8.5,0000 1 Dec 2011,26.6087,21.82616,25.1268,28.36552
9.5,0000 1 Dec 2011,26.3792,21.55222,24.89435,28.26965
10.5,0000 1 Dec 2011,26.35548,21.75964,24.93457,28.24994
1.5,0000 1 Jan 2012,26.18337,26.01084,25.87005,27.59883
2.5,0000 1 Jan 2012,26.82226,26.44555,26.66245,28.03043
3.5,0000 1 Jan 2012,27.45199,25.79796,27.0925,28.53784
4.5,0000 1 Jan 2012,27.78927,24.68475,27.06769,28.86332
5.5,0000 1 Jan 2012,27.677,23.58797,26.55924,28.92214
6.5,0000 1 Jan 2012,27.27113,22.69702,25.88719,28.7845
7.5,0000 1 Jan 2012,26.84604,22.09643,25.37055,28.59246
8.5,0000 1 Jan 2012,26.62956,21.90784,25.17307,28.50821
9.5,0000 1 Jan 2012,26.62096,22.13483,25.23777,28.5103
10.5,0000 1 Jan 2012,26.6329,22.75643,25.36395,28.48896
1.5,0000 1 Feb 2012,26.962,26.39043,26.89073,27.93246
2.5,0000 1 Feb 2012,27.51648,26.09447,27.27003,28.36982
3.5,0000 1 Feb 2012,27.76705,25.01234,27.16278,28.63244
4.5,0000 1 Feb 2012,27.63688,23.88773,26.64973,28.69258
5.5,0000 1 Feb 2012,27.25632,22.87322,25.96862,28.62985
6.5,0000 1 Feb 2012,26.85385,22.14448,25.43228,28.50551
7.5,0000 1 Feb 2012,26.61997,21.78296,25.16105,28.45811
8.5,0000 1 Feb 2012,26.59718,21.90516,25.18706,28.46101
9.5,0000 1 Feb 2012,26.59636,22.50381,25.29129,28.44532
10.5,0000 1 Feb 2012,26.54639,23.66102,25.51442,28.32
1.5,0000 1 Mar 2012,27.7608,25.19198,27.45893,28.56637
2.5,0000 1 Mar 2012,28.0726,24.37374,27.39418,28.90867
3.5,0000 1 Mar 2012,27.97951,23.89931,26.96685,29.01983
4.5,0000 1 Mar 2012,27.66369,23.29468,26.38879,28.98365
5.5,0000 1 Mar 2012,27.31647,22.76307,25.93606,28.88478
6.5,0000 1 Mar 2012,27.1394,22.50754,25.74036,28.87704
7.5,0000 1 Mar 2012,27.15694,22.64982,25.78051,28.93715
8.5,0000 1 Mar 2012,27.21315,23.18306,25.91169,28.96373
9.5,0000 1 Mar 2012,27.17383,24.17932,26.10752,28.8253
10.5,0000 1 Mar 2012,27.09738,25.46082,26.41294,28.60751
1.5,0000 1 Apr 2012,28.02224,24.7607,27.54431,28.76443
2.5,0000 1 Apr 2012,27.92091,23.88314,27.01624,28.92551
3.5,0000 1 Apr 2012,27.63567,23.16682,26.4472,28.93068
4.5,0000 1 Apr 2012,27.34317,22.54404,25.99926,28.93176
5.5,0000 1 Apr 2012,27.22167,22.2366,25.80242,29.00132
6.5,0000 1 Apr 2012,27.28268,22.41098,25.86832,29.09723
7.5,0000 1 Apr 2012,27.359,23.00691,25.98865,29.1337
8.5,0000 1 Apr 2012,27.31388,24.0476,26.1664,28.98937
9.5,0000 1 Apr 2012,27.20474,25.32196,26.43018,28.75245
10.5,0000 1 Apr 2012,27.27092,26.37559,26.89059,28.5904
1.5,0000 1 May 2012,27.72295,23.82049,26.90282,28.62826
2.5,0000 1 May 2012,27.57678,22.61972,26.36163,28.79857
