L,MON,LDC_SST_GEM52_NEMO,LDC_SST_GEM52_NEMO_ONETWO,LDC_SST_GEM52_NEMO_THREE,LDC_SST_GEM52_NEMO_FOUR
9.5,0000 1 Jan 2009,297.0793,294.9441,299.3114,298.9093
10.5,0000 1 Jan 2009,297.0206,295.4967,299.4324,298.794
1.5,0000 1 Feb 2009,298.5778,298.781,300.2331,300.1398
2.5,0000 1 Feb 2009,298.6097,297.9197,300.75,300.1759
3.5,0000 1 Feb 2009,298.6489,296.6668,300.7302,300.2238
4.5,0000 1 Feb 2009,298.4649,295.5464,300.24,300.128
5.5,0000 1 Feb 2009,298.0527,294.863,299.6322,299.8811
6.5,0000 1 Feb 2009,297.6125,294.5965,299.1817,299.5614
7.5,0000 1 Feb 2009,297.3344,294.6605,298.976,299.2882
8.5,0000 1 Feb 2009,297.2474,295.0794,298.9895,299.0974
9.5,0000 1 Feb 2009,297.2295,295.619,299.1076,298.9976
10.5,0000 1 Feb 2009,297.2565,296.3597,299.3042,298.9274
1.5,0000 1 Mar 2009,299.1534,297.993,300.4383,300.6314
2.5,0000 1 Mar 2009,299.0035,296.5948,300.55,300.5944
3.5,0000 1 Mar 2009,298.7536,295.3846,300.2037,300.4942
4.5,0000 1 Mar 2009,298.3596,294.7669,299.6756,300.2584
5.5,0000 1 Mar 2009,297.9375,294.541,299.286,299.9518
6.5,0000 1 Mar 2009,297.6245,294.683,299.1261,299.6641
7.5,0000 1 Mar 2009,297.463,295.109,299.1623,299.4535
8.5,0000 1 Mar 2009,297.3994,295.6569,299.3,299.3424
9.5,0000 1 Mar 2009,297.4199,296.3393,299.5026,299.2647
10.5,0000 1 Mar 2009,297.5092,297.2149,299.838,299.1685
1.5,0000 1 Apr 2009,299.8054,297.4419,300.592,301.0727
2.5,0000 1 Apr 2009,299.386,296.2485,300.2503,300.9261
3.5,0000 1 Apr 2009,298.8531,295.4867,299.6788,300.6708
4.5,0000 1 Apr 2009,298.3563,295.1875,299.2651,300.3262
5.5,0000 1 Apr 2009,298.0094,295.1888,299.0889,300.0134
6.5,0000 1 Apr 2009,297.8316,295.4881,299.1365,299.7924
7.5,0000 1 Apr 2009,297.7282,296.0051,299.2871,299.6516
8.5,0000 1 Apr 2009,297.6694,296.6952,299.5344,299.5302
9.5,0000 1 Apr 2009,297.6904,297.5027,299.9194,299.3983
10.5,0000 1 Apr 2009,297.8374,298.2424,300.4744,299.3062
1.5,0000 1 May 2009,300.2494,296.9377,300.2594,301.6069
2.5,0000 1 May 2009,299.6462,296.1293,299.6763,301.2785
3.5,0000 1 May 2009,299.0814,295.7219,299.2646,300.9137
4.5,0000 1 May 2009,298.7399,295.7544,299.1134,300.6335
5.5,0000 1 May 2009,298.6013,296.1092,299.1805,300.4755
6.5,0000 1 May 2009,298.5281,296.5774,299.3304,300.3701
7.5,0000 1 May 2009,298.4464,297.1311,299.57,300.261
8.5,0000 1 May 2009,298.3983,297.9012,299.9827,300.1057
9.5,0000 1 May 2009,298.4824,298.6007,300.5404,299.9651
10.5,0000 1 May 2009,298.6545,298.822,301.1812,299.9
1.5,0000 1 Jun 2009,300.1462,296.3742,299.8257,301.786
2.5,0000 1 Jun 2009,299.6581,296.0351,299.4705,301.5038
3.5,0000 1 Jun 2009,299.385,296.0257,299.3483,301.3
4.5,0000 1 Jun 2009,299.3028,296.3885,299.4603,301.1815
5.5,0000 1 Jun 2009,299.2822,296.944,299.6541,301.1158
6.5,0000 1 Jun 2009,299.2404,297.6258,299.9194,301.0349
7.5,0000 1 Jun 2009,299.2061,298.3904,300.2742,300.8882
8.5,0000 1 Jun 2009,299.2224,299.0757,300.7625,300.7129
9.5,0000 1 Jun 2009,299.2996,299.4071,301.3218,300.5746
10.5,0000 1 Jun 2009,299.3069,298.7282,301.6291,300.4919
1.5,0000 1 Jul 2009,300.038,296.1602,299.7105,301.9099
2.5,0000 1 Jul 2009,299.7672,296.2921,299.6069,301.7444
3.5,0000 1 Jul 2009,299.763,296.7295,299.7077,301.6797
4.5,0000 1 Jul 2009,299.8192,297.3791,299.8975,301.6373
5.5,0000 1 Jul 2009,299.8336,298.1022,300.1173,301.5379
6.5,0000 1 Jul 2009,299.7848,298.8201,300.4508,301.3615
7.5,0000 1 Jul 2009,299.7627,299.3942,300.8851,301.1602
8.5,0000 1 Jul 2009,299.8196,299.6145,301.4092,301.0079
9.5,0000 1 Jul 2009,299.8103,298.9396,301.6513,300.9091
10.5,0000 1 Jul 2009,299.6002,297.6427,301.4422,300.7974
1.5,0000 1 Aug 2009,299.9547,296.2393,299.2723,301.966
2.5,0000 1 Aug 2009,299.8651,296.7659,299.3588,301.8584
3.5,0000 1 Aug 2009,299.9315,297.36,299.5633,301.7999
4.5,0000 1 Aug 2009,299.946,298.0628,299.8398,301.6872
5.5,0000 1 Aug 2009,299.8999,298.7999,300.2232,301.4936
6.5,0000 1 Aug 2009,299.8709,299.3902,300.7448,301.2702
7.5,0000 1 Aug 2009,299.8899,299.5822,301.3191,301.0933
8.5,0000 1 Aug 2009,299.8132,298.8604,301.5919,300.9705
9.5,0000 1 Aug 2009,299.5002,297.5718,301.3509,300.8069
10.5,0000 1 Aug 2009,298.8736,296.1472,300.6754,300.5026
1.5,0000 1 Sep 2009,299.9936,296.3888,299.3191,302.0602
2.5,0000 1 Sep 2009,299.9137,297.2374,299.473,301.9203
3.5,0000 1 Sep 2009,299.8837,297.9227,299.7005,301.7495
4.5,0000 1 Sep 2009,299.7787,298.5958,300.0584,301.4898
5.5,0000 1 Sep 2009,299.6576,299.1781,300.6059,301.1928
6.5,0000 1 Sep 2009,299.5998,299.3965,301.1545,300.9491
7.5,0000 1 Sep 2009,299.4998,298.6446,301.3597,300.8106
8.5,0000 1 Sep 2009,299.2789,297.2549,301.0463,300.6867
9.5,0000 1 Sep 2009,298.7834,295.774,300.396,300.4637
10.5,0000 1 Sep 2009,298.1084,294.8485,299.738,300.0817
1.5,0000 1 Oct 2009,300.2083,296.6333,299.0585,302.2463
2.5,0000 1 Oct 2009,300.0435,297.6542,299.2455,301.9658
3.5,0000 1 Oct 2009,299.8395,298.4193,299.5571,301.646
4.5,0000 1 Oct 2009,299.6693,299.0221,300.101,301.2826
5.5,0000 1 Oct 2009,299.579,299.1683,300.7294,300.9772
6.5,0000 1 Oct 2009,299.4417,298.4097,301.0226,300.7628
7.5,0000 1 Oct 2009,299.1464,297.0934,300.8385,300.5908
8.5,0000 1 Oct 2009,298.5777,295.7757,300.2894,300.3255
9.5,0000 1 Oct 2009,297.8912,294.93,299.7455,299.9178
10.5,0000 1 Oct 2009,297.2586,294.4764,299.3813,299.444
1.5,0000 1 Nov 2009,300.3544,297.3645,299.808,302.2675
2.5,0000 1 Nov 2009,299.9708,298.488,300.1225,301.8481
3.5,0000 1 Nov 2009,299.7553,299.1531,300.5388,301.4848
4.5,0000 1 Nov 2009,299.6805,299.3203,300.9498,301.1757
5.5,0000 1 Nov 2009,299.5678,298.6338,301.0379,300.9465
6.5,0000 1 Nov 2009,299.2775,297.3857,300.6937,300.7203
7.5,0000 1 Nov 2009,298.6907,296.0968,300.0161,300.3961
8.5,0000 1 Nov 2009,297.9853,295.2072,299.3536,299.9656
9.5,0000 1 Nov 2009,297.368,294.7027,298.9305,299.5027
10.5,0000 1 Nov 2009,296.9892,294.5725,298.8237,299.0926
1.5,0000 1 Dec 2009,300.7483,298.3109,300.1219,302.2295
2.5,0000 1 Dec 2009,300.473,299.2667,300.502,301.892
3.5,0000 1 Dec 2009,300.294,299.55,300.8505,301.6197
4.5,0000 1 Dec 2009,300.1078,298.9249,300.8408,301.4052
5.5,0000 1 Dec 2009,299.7802,297.6869,300.4356,301.194
6.5,0000 1 Dec 2009,299.1471,296.3175,299.718,300.8429
7.5,0000 1 Dec 2009,298.381,295.429,299.0966,300.3743
8.5,0000 1 Dec 2009,297.7032,294.9663,298.7249,299.8622
9.5,0000 1 Dec 2009,297.2952,294.8687,298.6803,299.4074
10.5,0000 1 Dec 2009,297.0793,295.1097,298.8059,299.041
1.5,0000 1 Jan 2010,300.318,299.1096,300.5331,301.9561
2.5,0000 1 Jan 2010,300.1144,299.3477,300.808,301.6303
3.5,0000 1 Jan 2010,299.9951,298.666,300.7508,301.3979
4.5,0000 1 Jan 2010,299.663,297.5142,300.384,301.1124
5.5,0000 1 Jan 2010,299.0337,296.3568,299.7685,300.6924
6.5,0000 1 Jan 2010,298.2777,295.4999,299.2283,300.1721
7.5,0000 1 Jan 2010,297.6493,294.9938,298.901,299.655
8.5,0000 1 Jan 2010,297.2449,294.8213,298.8452,299.2173
9.5,0000 1 Jan 2010,297.0089,295.0894,298.9604,298.8788
10.5,0000 1 Jan 2010,296.8394,295.5617,299.0854,298.645
1.5,0000 1 Feb 2010,300.6771,299.2848,300.6752,301.9123
2.5,0000 1 Feb 2010,300.1664,298.7261,300.6688,301.4721
3.5,0000 1 Feb 2010,299.4094,297.6361,300.248,300.9272
4.5,0000 1 Feb 2010,298.4772,296.4743,299.563,300.3287
5.5,0000 1 Feb 2010,297.6472,295.5656,298.9887,299.7192
6.5,0000 1 Feb 2010,297.0911,294.9912,298.6935,299.1908
7.5,0000 1 Feb 2010,296.8015,294.7874,298.6952,298.7821
8.5,0000 1 Feb 2010,296.6255,294.9969,298.8197,298.4893
9.5,0000 1 Feb 2010,296.5188,295.4779,298.9292,298.2918
10.5,0000 1 Feb 2010,296.5245,296.2615,299.0973,298.1574
1.5,0000 1 Mar 2010,300.5743,298.7458,300.759,301.8027
2.5,0000 1 Mar 2010,299.7895,297.8317,300.3897,301.2458
3.5,0000 1 Mar 2010,298.7884,296.6804,299.688,300.5461
4.5,0000 1 Mar 2010,297.8853,295.7799,299.0473,299.8984
5.5,0000 1 Mar 2010,297.2803,295.1773,298.7148,299.3751
6.5,0000 1 Mar 2010,296.9945,294.9844,298.7238,299.0112
7.5,0000 1 Mar 2010,296.836,295.183,298.8484,298.7298
8.5,0000 1 Mar 2010,296.7232,295.6238,298.9198,298.5064
9.5,0000 1 Mar 2010,296.6925,296.3756,299.0582,298.3082
10.5,0000 1 Mar 2010,296.8358,297.3312,299.3635,298.1658
1.5,0000 1 Apr 2010,300.0684,297.9836,300.5428,301.2901
2.5,0000 1 Apr 2010,298.9641,296.8488,299.8375,300.4759
3.5,0000 1 Apr 2010,297.9701,295.795,299.1902,299.7525
4.5,0000 1 Apr 2010,297.3061,295.1067,298.8231,299.2333
5.5,0000 1 Apr 2010,296.9708,294.9227,298.7607,298.8563
6.5,0000 1 Apr 2010,296.7648,295.1774,298.8271,298.577
7.5,0000 1 Apr 2010,296.5835,295.6461,298.8653,298.3554
8.5,0000 1 Apr 2010,296.5115,296.3444,298.9344,298.1941
9.5,0000 1 Apr 2010,296.6565,297.267,299.2217,298.0949
10.5,0000 1 Apr 2010,296.9467,298.2165,299.7387,298.066
1.5,0000 1 May 2010,299.0485,296.64,300.0575,300.717
2.5,0000 1 May 2010,297.9641,295.5925,299.2903,299.92
3.5,0000 1 May 2010,297.3239,294.9953,298.799,299.3375
4.5,0000 1 May 2010,297.0244,294.8975,298.659,298.9553
5.5,0000 1 May 2010,296.8441,295.244,298.67,298.6573
6.5,0000 1 May 2010,296.6577,295.7366,298.6671,298.413
7.5,0000 1 May 2010,296.5898,296.4852,298.7335,298.2192
8.5,0000 1 May 2010,296.7237,297.4222,298.9901,298.1074
9.5,0000 1 May 2010,296.9571,298.3122,299.5044,298.0713
10.5,0000 1 May 2010,297.1741,298.6583,300.152,298.1404
1.5,0000 1 Jun 2010,297.7098,295.2591,298.7211,299.9176
2.5,0000 1 Jun 2010,296.911,294.749,298.3318,299.1205
3.5,0000 1 Jun 2010,296.7025,294.7436,298.2113,298.7451
4.5,0000 1 Jun 2010,296.6219,295.178,298.2576,298.5014
5.5,0000 1 Jun 2010,296.4915,295.8039,298.314,298.2577
6.5,0000 1 Jun 2010,296.3992,296.5555,298.4947,298.0364
7.5,0000 1 Jun 2010,296.4969,297.4616,298.8766,297.8962
8.5,0000 1 Jun 2010,296.7614,298.3531,299.4637,297.8621
9.5,0000 1 Jun 2010,297.0229,298.7667,300.1447,297.9346
10.5,0000 1 Jun 2010,297.1917,298.1901,300.5976,298.0709
1.5,0000 1 Jul 2010,297.0813,294.5351,298.0249,299.5344
2.5,0000 1 Jul 2010,296.5947,294.673,297.8851,298.9367
3.5,0000 1 Jul 2010,296.577,295.0941,297.912,298.6741
4.5,0000 1 Jul 2010,296.5282,295.719,297.9974,298.4424
5.5,0000 1 Jul 2010,296.5229,296.6147,298.185,298.2502
6.5,0000 1 Jul 2010,296.6863,297.5979,298.5664,298.14
7.5,0000 1 Jul 2010,296.9853,298.5404,299.1716,298.116
8.5,0000 1 Jul 2010,297.269,298.9782,299.8299,298.1967
9.5,0000 1 Jul 2010,297.4419,298.529,300.2436,298.3495
10.5,0000 1 Jul 2010,297.4842,297.3618,300.2305,298.4602
1.5,0000 1 Aug 2010,296.8295,294.608,297.5181,299.1691
2.5,0000 1 Aug 2010,296.421,295.28,297.496,298.6474
3.5,0000 1 Aug 2010,296.3839,295.9066,297.4994,298.4265
4.5,0000 1 Aug 2010,296.3947,296.706,297.6675,298.2434
5.5,0000 1 Aug 2010,296.6019,297.6674,298.1563,298.1344
6.5,0000 1 Aug 2010,296.8932,298.6038,298.9137,298.1148
7.5,0000 1 Aug 2010,297.2065,299.117,299.7313,298.2223
8.5,0000 1 Aug 2010,297.4359,298.7672,300.1602,298.3805
9.5,0000 1 Aug 2010,297.5482,297.6883,300.1178,298.493
10.5,0000 1 Aug 2010,297.4327,296.3672,299.6872,298.4655
1.5,0000 1 Sep 2010,296.5051,294.7463,297.2651,298.757
2.5,0000 1 Sep 2010,296.0894,295.6672,297.3208,298.312
3.5,0000 1 Sep 2010,296.1789,296.56,297.5568,298.2164
4.5,0000 1 Sep 2010,296.4763,297.5971,298.107,298.176
5.5,0000 1 Sep 2010,296.8722,298.6068,298.9367,298.1894
6.5,0000 1 Sep 2010,297.234,299.1848,299.7612,298.3034
7.5,0000 1 Sep 2010,297.4872,298.9783,300.2314,298.4753
8.5,0000 1 Sep 2010,297.5585,298.0003,300.191,298.5638
9.5,0000 1 Sep 2010,297.4115,296.6738,299.7915,298.5012
10.5,0000 1 Sep 2010,297.0781,295.5187,299.3281,298.2998
1.5,0000 1 Oct 2010,296.3853,295.1942,297.302,299.0245
2.5,0000 1 Oct 2010,296.1589,296.4393,297.5709,298.6982
3.5,0000 1 Oct 2010,296.4385,297.5906,298.0891,298.5581
4.5,0000 1 Oct 2010,296.8099,298.6312,298.9008,298.4321
5.5,0000 1 Oct 2010,297.1512,299.1203,299.7009,298.4451
6.5,0000 1 Oct 2010,297.3778,298.5876,300.193,298.5908
7.5,0000 1 Oct 2010,297.494,297.3412,300.1896,298.7164
8.5,0000 1 Oct 2010,297.4455,296.0156,299.8007,298.698
9.5,0000 1 Oct 2010,297.2551,295.1422,299.318,298.5405
10.5,0000 1 Oct 2010,297.0162,294.7601,298.998,298.3077
1.5,0000 1 Nov 2010,296.5816,295.8208,297.0679,299.0014
2.5,0000 1 Nov 2010,296.4246,297.3424,297.5224,298.5994
3.5,0000 1 Nov 2010,296.6923,298.4702,298.2346,298.4829
4.5,0000 1 Nov 2010,297.0715,298.9441,299.0176,298.5254
5.5,0000 1 Nov 2010,297.3247,298.4286,299.4768,298.6608
6.5,0000 1 Nov 2010,297.4322,297.3111,299.4763,298.7354
7.5,0000 1 Nov 2010,297.3261,296.0781,299.1041,298.6524
8.5,0000 1 Nov 2010,297.067,295.1901,298.7574,298.4289
9.5,0000 1 Nov 2010,296.807,294.8063,298.5805,298.1767
10.5,0000 1 Nov 2010,296.6585,294.7741,298.6186,297.9991
1.5,0000 1 Dec 2010,296.8547,297.0699,297.7487,299.0267
2.5,0000 1 Dec 2010,296.8902,298.287,298.4786,298.7857
3.5,0000 1 Dec 2010,297.2518,298.7003,299.2402,298.8589
4.5,0000 1 Dec 2010,297.568,298.1733,299.7164,299.0401
5.5,0000 1 Dec 2010,297.69,297.1292,299.7097,299.1267
6.5,0000 1 Dec 2010,297.5734,296.0773,299.3351,299.0155
7.5,0000 1 Dec 2010,297.2643,295.3119,298.9321,298.7301
8.5,0000 1 Dec 2010,296.9289,294.8911,298.6931,298.3855
9.5,0000 1 Dec 2010,296.6964,294.8024,298.6629,298.1232
10.5,0000 1 Dec 2010,296.616,295.092,298.7708,297.9854
1.5,0000 1 Jan 2011,297.7328,298.289,298.5715,299.3637
2.5,0000 1 Jan 2011,297.9178,298.7105,299.3668,299.3918
3.5,0000 1 Jan 2011,298.109,298.209,299.7701,299.5838
4.5,0000 1 Jan 2011,298.1917,297.0972,299.7291,299.6667
5.5,0000 1 Jan 2011,298.0142,295.9832,299.3473,299.5318
6.5,0000 1 Jan 2011,297.6256,295.2339,298.9824,299.2164
7.5,0000 1 Jan 2011,297.2274,294.837,298.7498,298.8491
8.5,0000 1 Jan 2011,296.9461,294.7698,298.7013,298.5299
9.5,0000 1 Jan 2011,296.8124,295.0752,298.7921,298.321
10.5,0000 1 Jan 2011,296.7698,295.6038,298.9149,298.2499
1.5,0000 1 Feb 2011,298.4476,299.1406,299.7026,299.8755
2.5,0000 1 Feb 2011,298.5841,298.6243,300.1307,299.9873
3.5,0000 1 Feb 2011,298.6155,297.5196,300.0967,300.0299
4.5,0000 1 Feb 2011,298.387,296.3033,299.6805,299.8702
5.5,0000 1 Feb 2011,297.983,295.4464,299.1797,299.5534
6.5,0000 1 Feb 2011,297.5905,295.0432,298.8137,299.1953
7.5,0000 1 Feb 2011,297.3289,294.936,298.6674,298.8987
8.5,0000 1 Feb 2011,297.2017,295.2229,298.6927,298.7064
9.5,0000 1 Feb 2011,297.1315,295.7091,298.7955,298.6201
10.5,0000 1 Feb 2011,297.163,296.4342,298.978,298.598
1.5,0000 1 Mar 2011,299.203,298.7368,300.1894,300.3567
2.5,0000 1 Mar 2011,299.1409,297.7159,300.2092,300.3681
3.5,0000 1 Mar 2011,298.8149,296.5508,299.8549,300.2195
4.5,0000 1 Mar 2011,298.3395,295.7016,299.3657,299.9039
5.5,0000 1 Mar 2011,297.8653,295.2222,298.9712,299.5239
6.5,0000 1 Mar 2011,297.5051,295.0854,298.7651,299.184
7.5,0000 1 Mar 2011,297.2792,295.2819,298.7552,298.9482
8.5,0000 1 Mar 2011,297.1416,295.743,298.8181,298.8245
9.5,0000 1 Mar 2011,297.1056,296.3945,299.0297,298.78
10.5,0000 1 Mar 2011,297.2265,297.3312,299.4042,298.7552
1.5,0000 1 Apr 2011,299.6689,298.4529,300.3227,300.8668
2.5,0000 1 Apr 2011,299.2162,297.4599,299.8717,300.6456
3.5,0000 1 Apr 2011,298.6834,296.539,299.3086,300.2744
4.5,0000 1 Apr 2011,298.2272,295.9407,298.8672,299.8718
5.5,0000 1 Apr 2011,297.9366,295.7198,298.6355,299.5543
6.5,0000 1 Apr 2011,297.7592,295.8481,298.5859,299.3465
7.5,0000 1 Apr 2011,297.6314,296.1862,298.6421,299.2161
8.5,0000 1 Apr 2011,297.5721,296.731,298.8384,299.1214
9.5,0000 1 Apr 2011,297.6324,297.515,299.262,299.0564
10.5,0000 1 Apr 2011,297.839,298.2983,299.8384,299.0599
1.5,0000 1 May 2011,299.5815,297.3428,300.0121,300.9313
2.5,0000 1 May 2011,298.9215,296.4921,299.4339,300.5021
3.5,0000 1 May 2011,298.3448,295.8416,298.962,300.0205
4.5,0000 1 May 2011,298.0015,295.6151,298.6953,299.6715
5.5,0000 1 May 2011,297.8216,295.7573,298.6168,299.4676
6.5,0000 1 May 2011,297.7058,296.1011,298.6416,299.3525
7.5,0000 1 May 2011,297.647,296.6566,298.8508,299.277
8.5,0000 1 May 2011,297.6858,297.4587,299.2884,299.1923
9.5,0000 1 May 2011,297.8477,298.3093,299.9076,299.1579
10.5,0000 1 May 2011,298.0765,298.6777,300.6099,299.2245
1.5,0000 1 Jun 2011,299.1196,296.358,299.4986,300.7544
2.5,0000 1 Jun 2011,298.4149,295.6923,299.0759,300.2276
3.5,0000 1 Jun 2011,298.0141,295.4188,298.8578,299.7941
4.5,0000 1 Jun 2011,297.8001,295.5752,298.8169,299.5307
5.5,0000 1 Jun 2011,297.6542,296.036,298.8446,299.3573
6.5,0000 1 Jun 2011,297.5846,296.695,298.9924,299.2474
7.5,0000 1 Jun 2011,297.6126,297.5808,299.3486,299.1465
8.5,0000 1 Jun 2011,297.7923,298.4238,299.905,299.0907
9.5,0000 1 Jun 2011,298.0088,298.8229,300.6091,299.1361
10.5,0000 1 Jun 2011,298.1875,298.2702,301.1086,299.2585
1.5,0000 1 Jul 2011,298.6025,295.5103,299.0364,300.5099
2.5,0000 1 Jul 2011,298.0872,295.3619,298.8005,300.0068
3.5,0000 1 Jul 2011,297.9446,295.5963,298.7426,299.7336
4.5,0000 1 Jul 2011,297.869,296.1264,298.7806,299.5903
5.5,0000 1 Jul 2011,297.8562,296.8771,298.9592,299.53
6.5,0000 1 Jul 2011,297.9359,297.831,299.3146,299.5025
7.5,0000 1 Jul 2011,298.1362,298.7314,299.8428,299.4995
8.5,0000 1 Jul 2011,298.4006,299.2469,300.481,299.541
9.5,0000 1 Jul 2011,298.5842,298.8452,300.9268,299.6441
10.5,0000 1 Jul 2011,298.5915,297.7075,300.929,299.7097
1.5,0000 1 Aug 2011,298.0204,295.2971,298.4807,300.101
2.5,0000 1 Aug 2011,297.6302,295.6779,298.4663,299.5719
3.5,0000 1 Aug 2011,297.497,296.1386,298.5029,299.3034
4.5,0000 1 Aug 2011,297.4254,296.7475,298.6682,299.1515
5.5,0000 1 Aug 2011,297.4287,297.5732,299.0632,299.0382
6.5,0000 1 Aug 2011,297.5792,298.4209,299.6368,299.0105
7.5,0000 1 Aug 2011,297.8322,298.842,300.3487,299.0771
8.5,0000 1 Aug 2011,298.0544,298.3402,300.7627,299.2026
9.5,0000 1 Aug 2011,298.1189,297.1896,300.7668,299.2689
10.5,0000 1 Aug 2011,297.9245,295.9673,300.2935,299.1797
1.5,0000 1 Sep 2011,297.5768,295.2296,297.8127,299.7924
2.5,0000 1 Sep 2011,297.1557,295.9137,297.8658,299.277
3.5,0000 1 Sep 2011,297.0732,296.6094,298.0641,299.0612
4.5,0000 1 Sep 2011,297.1886,297.5203,298.5307,298.9263
5.5,0000 1 Sep 2011,297.3763,298.4273,299.2629,298.8546
6.5,0000 1 Sep 2011,297.6035,298.9668,300.0223,298.8929
7.5,0000 1 Sep 2011,297.7833,298.5575,300.4633,299.0124
8.5,0000 1 Sep 2011,297.8576,297.4699,300.3929,299.0632
9.5,0000 1 Sep 2011,297.7229,296.1938,299.9325,298.9654
10.5,0000 1 Sep 2011,297.4011,295.2001,299.3992,298.731
1.5,0000 1 Oct 2011,297.4053,295.5963,297.617,299.7289
2.5,0000 1 Oct 2011,296.9831,296.5349,297.7667,299.2713
3.5,0000 1 Oct 2011,296.9755,297.5114,298.2007,299.0412
4.5,0000 1 Oct 2011,297.1743,298.3883,298.92,298.932
5.5,0000 1 Oct 2011,297.4672,298.6658,299.6811,298.9278
6.5,0000 1 Oct 2011,297.7083,297.9666,300.1293,299.0093
7.5,0000 1 Oct 2011,297.8013,296.7972,300.1083,299.051
8.5,0000 1 Oct 2011,297.6633,295.6686,299.7134,298.9583
9.5,0000 1 Oct 2011,297.3499,294.9391,299.2584,298.7323
10.5,0000 1 Oct 2011,297.0366,294.6163,298.9664,298.4724
1.5,0000 1 Nov 2011,297.4252,296.2855,297.6957,299.7805
2.5,0000 1 Nov 2011,297.3168,297.4682,298.2033,299.4167
3.5,0000 1 Nov 2011,297.5287,298.372,298.9081,299.2993
4.5,0000 1 Nov 2011,297.81,298.7638,299.6606,299.3009
5.5,0000 1 Nov 2011,298.026,298.254,300.1131,299.3788
6.5,0000 1 Nov 2011,298.1033,297.1938,300.0806,299.4015
7.5,0000 1 Nov 2011,297.9353,296.0301,299.6819,299.2632
8.5,0000 1 Nov 2011,297.5562,295.1642,299.2101,298.9841
9.5,0000 1 Nov 2011,297.1504,294.6764,298.9081,298.6823
10.5,0000 1 Nov 2011,296.8748,294.6112,298.8104,298.4441
1.5,0000 1 Dec 2011,297.5561,297.4026,298.2246,299.6661
2.5,0000 1 Dec 2011,297.5284,298.325,298.869,299.4489
3.5,0000 1 Dec 2011,297.8462,298.4427,299.5757,299.5167
4.5,0000 1 Dec 2011,298.1516,297.7784,299.9908,299.6545
5.5,0000 1 Dec 2011,298.2624,296.7907,299.9395,299.6955
6.5,0000 1 Dec 2011,298.1378,295.9447,299.4665,299.5786
7.5,0000 1 Dec 2011,297.8529,295.3048,298.9842,299.3242
8.5,0000 1 Dec 2011,297.5357,294.9332,298.6662,299.0409
9.5,0000 1 Dec 2011,297.3152,294.8873,298.6097,298.8138
10.5,0000 1 Dec 2011,297.2008,295.2211,298.7231,298.6683
1.5,0000 1 Jan 2012,298.2263,298.5076,299.2135,299.7625
2.5,0000 1 Jan 2012,298.3132,298.5771,299.9689,299.7481
3.5,0000 1 Jan 2012,298.4737,297.7736,300.4329,299.9053
4.5,0000 1 Jan 2012,298.5274,296.6245,300.4574,299.9568
5.5,0000 1 Jan 2012,298.3013,295.6728,300.0424,299.8114
6.5,0000 1 Jan 2012,297.8562,295.0584,299.507,299.5033
7.5,0000 1 Jan 2012,297.4274,294.701,299.1074,299.1627
8.5,0000 1 Jan 2012,297.1781,294.6805,298.9335,298.8937
9.5,0000 1 Jan 2012,297.0917,295.0525,298.9689,298.724
10.5,0000 1 Jan 2012,297.0506,295.6157,299.0794,298.6417
1.5,0000 1 Feb 2012,298.9243,298.9538,300.0757,300.0912
2.5,0000 1 Feb 2012,299.0061,298.1447,300.5319,300.2164
3.5,0000 1 Feb 2012,298.9783,296.9308,300.5463,300.3169
4.5,0000 1 Feb 2012,298.7236,295.9565,300.1386,300.2449
5.5,0000 1 Feb 2012,298.3083,295.3693,299.627,300.0163
6.5,0000 1 Feb 2012,297.8842,295.051,299.2675,299.7209
7.5,0000 1 Feb 2012,297.618,295.0508,299.1134,299.4467
8.5,0000 1 Feb 2012,297.4738,295.3683,299.1292,299.2368
9.5,0000 1 Feb 2012,297.4023,295.8669,299.2216,299.1326
10.5,0000 1 Feb 2012,297.3887,296.5131,299.4191,299.0733
1.5,0000 1 Mar 2012,299.4335,298.2776,300.7082,300.5907
2.5,0000 1 Mar 2012,299.2977,296.9676,300.7297,300.6366
3.5,0000 1 Mar 2012,298.9551,295.9034,300.3173,300.515
4.5,0000 1 Mar 2012,298.4939,295.2661,299.743,300.2773
5.5,0000 1 Mar 2012,298.0771,294.9548,299.3115,299.9924
6.5,0000 1 Mar 2012,297.8312,295.035,299.1038,299.7418
7.5,0000 1 Mar 2012,297.7212,295.4713,299.0849,299.5652
8.5,0000 1 Mar 2012,297.6597,296.0576,299.1681,299.4793
9.5,0000 1 Mar 2012,297.649,296.7318,299.3662,299.4012
10.5,0000 1 Mar 2012,297.7161,297.5404,299.7452,299.2751
1.5,0000 1 Apr 2012,300.0266,298.3049,300.9375,301.1665
2.5,0000 1 Apr 2012,299.5936,297.0657,300.3977,300.9995
3.5,0000 1 Apr 2012,299.0233,296.1642,299.721,300.7059
4.5,0000 1 Apr 2012,298.5477,295.7277,299.2074,300.4091
5.5,0000 1 Apr 2012,298.3044,295.6794,298.9452,300.1727
6.5,0000 1 Apr 2012,298.2039,296.0193,298.9224,300.0153
7.5,0000 1 Apr 2012,298.1326,296.5045,299.0026,299.9308
8.5,0000 1 Apr 2012,298.0974,297.075,299.2109,299.8553
9.5,0000 1 Apr 2012,298.1189,297.8083,299.5834,299.7261
10.5,0000 1 Apr 2012,298.2234,298.5595,300.1189,299.5675
1.5,0000 1 May 2012,299.8076,297.251,300.2664,301.1324
