L,START,TARGET,SZN,MEAN_SST_CanSIPS_IC3,VAR_SST_CanSIPS_IC3,MEAN_SST_CanSIPS_IC3_ONETWO,VAR_SST_CanSIPS_IC3_ONETWO,MEAN_SST_CanSIPS_IC3_THREE,VAR_SST_CanSIPS_IC3_THREE,MEAN_SST_CanSIPS_IC3_FOUR,VAR_SST_CanSIPS_IC3_FOUR
5.5,10,3,FMA,25.722900000000028,1.4291742979310305,26.119533333333358,0.49138988229885444,25.719460000000026,1.1779017535172385,26.991133333333362,0.9095680940229963
5.5,11,4,MAM,25.85786000000002,1.1328028900689646,25.380850000000017,0.49680677913792837,25.66390333333336,0.9153588479195466,27.073600000000024,0.7819583820689663
5.5,12,5,AMJ,26.018883333333356,0.7834394331609149,24.25001333333336,0.65753484947126,25.413580000000024,0.7183146692413765,27.292886666666686,0.5826635529195447
6.5,1,7,JJA,25.528600000000026,0.501595924827588,22.78715000000002,0.5550015405172505,24.493476666666687,0.5414962859885073,27.275446666666692,0.3685372536091882
6.5,2,8,JAS,25.226760000000024,0.6175977804138006,22.850150000000024,0.47200137844827983,24.35783333333336,0.5900966774712626,27.116356666666693,0.4282725846091952
6.5,3,9,ASO,25.213806666666688,0.8314487606436624,23.173996666666692,0.44747153826436786,24.468140000000023,0.7262225666206893,27.080450000000024,0.6242731012068901
6.5,4,10,SON,25.31716000000002,1.1587326597241387,23.64232000000002,0.43766982096551454,24.622823333333358,0.961814648057478,27.093350000000026,0.8727088315517316
6.5,5,11,OND,25.563970000000023,1.5111397635517148,24.30252000000002,0.4461829230344855,24.917670000000022,1.2094980918275833,27.285403333333353,1.0124303913678017
6.5,6,12,NDJ,25.666166666666687,1.7061687457471322,24.99765000000002,0.552363841896555,25.17846666666669,1.3535869760919643,27.287646666666685,1.1247813598161038
6.5,7,1,DJF,25.92740000000002,1.7785140075862207,25.794243333333363,0.7042013011609132,25.618043333333357,1.4710804059885016,27.326493333333353,1.1022408847816088
6.5,8,2,JFM,25.827390000000022,1.3877453250689644,26.244893333333348,0.47847152064367987,25.74901000000002,1.149566499551733,27.101273333333356,0.9495527351264312
6.5,9,3,FMA,25.889840000000017,1.2177046045517184,26.32296666666669,0.3664535422988545,25.94115333333335,0.9472279391264347,27.03375666666669,0.8718457377126477
6.5,10,4,MAM,25.944183333333353,1.0181153076436824,25.54885000000002,0.5455854129310366,25.825903333333358,0.8347972879195379,27.054683333333355,0.7313614290229821
6.5,11,5,AMJ,25.979650000000024,0.8037513881034497,24.314830000000022,0.5945554269999964,25.421103333333356,0.6901538948160958,27.196076666666688,0.6433396852988519
6.5,12,6,MJJ,25.770863333333356,0.6044156086091974,23.219816666666688,0.6187159124712648,24.81385333333336,0.6072286101609236,27.256013333333353,0.49268673222988607
7.5,1,8,JAS,24.982196666666695,0.5502821106781586,22.535203333333353,0.433425221022982,24.08000666666669,0.5181555965057417,26.846980000000016,0.40943349682758656
7.5,2,9,ASO,24.90758000000002,0.6814423623448299,22.93465000000002,0.36363248051724717,24.178373333333358,0.5797760034022953,26.770370000000018,0.5507613235517265
7.5,3,10,SON,25.19551000000002,0.9498685374827617,23.589756666666695,0.3815780632298805,24.537233333333354,0.8031058788505712,26.958113333333355,0.7228098722298902
7.5,4,11,OND,25.423900000000017,1.321308453103462,24.252530000000025,0.42345574975862066,24.824896666666692,1.0520393017126464,27.12335000000002,0.9371956053448252
7.5,5,12,NDJ,25.62798666666669,1.6021155874022983,24.956076666666686,0.47816916116092023,25.147153333333353,1.2478317218850559,27.23625000000002,1.0499335818965503
7.5,6,1,DJF,25.69159333333335,1.648434333057469,25.652266666666687,0.5490943754022932,25.42338333333336,1.313622246264373,27.10823666666669,1.117134672747125
