M,L,START,TARGET,SZN,MEAN_SST_GEM52_NEMO,VAR_SST_GEM52_NEMO
11,7.5,8,3,FMA,25.610720000000022,0.8849562044137896
12,7.5,8,3,FMA,25.54502000000002,0.9486080375172434
13,7.5,8,3,FMA,25.55281333333335,1.0529127922298767
14,7.5,8,3,FMA,25.474823333333354,1.2116081025402363
15,7.5,8,3,FMA,25.565596666666693,0.9143324292988453
16,7.5,8,3,FMA,25.620690000000028,1.1012596216206842
17,7.5,8,3,FMA,25.614313333333357,0.9563806446436738
18,7.5,8,3,FMA,25.611533333333355,1.0431596195402308
19,7.5,8,3,FMA,25.55951666666669,1.1807850504023085
20,7.5,8,3,FMA,25.61669666666669,0.951652574816107
1,7.5,9,4,MAM,25.64124333333336,0.5208253342643704
2,7.5,9,4,MAM,25.512753333333354,0.7045932894712625
3,7.5,9,4,MAM,25.422176666666694,0.5687190294367863
4,7.5,9,4,MAM,25.47251000000002,0.70816116093102
5,7.5,9,4,MAM,25.470466666666688,0.8125902533333393
6,7.5,9,4,MAM,25.47415000000003,0.6988819694827603
7,7.5,9,4,MAM,25.490070000000024,0.6523859366551702
8,7.5,9,4,MAM,25.366886666666687,0.967197748781608
9,7.5,9,4,MAM,25.416423333333352,0.7242682639195439
10,7.5,9,4,MAM,25.509753333333357,0.9195137129195401
11,7.5,9,4,MAM,25.504523333333353,0.5795833459885092
12,7.5,9,4,MAM,25.604913333333354,0.9145550046436731
13,7.5,9,4,MAM,25.485820000000025,0.8112239009655174
14,7.5,9,4,MAM,25.471420000000023,0.6700447809655069
15,7.5,9,4,MAM,25.45669666666669,0.8566361692988618
16,7.5,9,4,MAM,25.29551000000003,0.47371746093103434
17,7.5,9,4,MAM,25.539706666666692,0.5758018696091858
18,7.5,9,4,MAM,25.406893333333354,0.49876198891953955
19,7.5,9,4,MAM,25.517396666666688,0.6728418975747187
20,7.5,9,4,MAM,25.502686666666694,0.9839138942988409
1,7.5,10,5,AMJ,25.091913333333355,0.969359241885064
2,7.5,10,5,AMJ,25.210953333333357,0.5758094784367855
3,7.5,10,5,AMJ,25.160490000000024,0.7229489478275845
4,7.5,10,5,AMJ,25.319423333333358,0.5275252411609237
5,7.5,10,5,AMJ,25.40729666666669,0.629596123091954
6,7.5,10,5,AMJ,25.526240000000023,0.6739754838620736
7,7.5,10,5,AMJ,25.35667666666669,0.7976007770229867
8,7.5,10,5,AMJ,25.103653333333355,0.676309490850581
9,7.5,10,5,AMJ,25.19422000000002,0.4755472202758625
10,7.5,10,5,AMJ,25.23758000000002,0.609908395448272
11,7.5,10,5,AMJ,25.35192000000002,0.5169243637241464
12,7.5,10,5,AMJ,25.162686666666687,0.5938687894712598
13,7.5,10,5,AMJ,25.291783333333356,0.4280396304023025
14,7.5,10,5,AMJ,25.24248333333335,0.7490346048850568
15,7.5,10,5,AMJ,25.194886666666694,0.8761118163678148
16,7.5,10,5,AMJ,25.37505333333336,0.5899371336092045
17,7.5,10,5,AMJ,25.39279666666669,0.6430691741264414
18,7.5,10,5,AMJ,25.258660000000027,0.4419456969655153
19,7.5,10,5,AMJ,25.33506000000002,0.7835989176551669
20,7.5,10,5,AMJ,25.253056666666687,0.6657995659885125
1,7.5,11,6,MJJ,25.059363333333362,0.6337994313678077
2,7.5,11,6,MJJ,24.96843000000002,0.8094932814827631
3,7.5,11,6,MJJ,24.87928666666669,0.5586384577471324
4,7.5,11,6,MJJ,24.869546666666693,0.5197604108505703
5,7.5,11,6,MJJ,24.918206666666688,0.2924956082298858
6,7.5,11,6,MJJ,25.042823333333352,0.6472125370229863
7,7.5,11,6,MJJ,25.067573333333357,0.5946223751264424
8,7.5,11,6,MJJ,25.042880000000025,0.580117741655179
9,7.5,11,6,MJJ,24.94669000000002,0.5277606264482763
10,7.5,11,6,MJJ,24.978800000000017,0.5720655165517191
11,7.5,11,6,MJJ,24.789920000000016,0.6184585230344843
12,7.5,11,6,MJJ,24.847043333333357,0.5686944108161002
13,7.5,11,6,MJJ,24.879870000000025,0.5935503145862044
14,7.5,11,6,MJJ,25.033056666666692,0.54480517219541
15,7.5,11,6,MJJ,25.03223000000002,0.660388558724142
16,7.5,11,6,MJJ,24.87936333333335,0.545060138954022
17,7.5,11,6,MJJ,24.980303333333357,0.5088827224022965
18,7.5,11,6,MJJ,24.770530000000015,0.7231854111379296
19,7.5,11,6,MJJ,24.947120000000023,0.5863252988965564
20,7.5,11,6,MJJ,24.86173333333335,0.7275648354022974
1,7.5,12,7,JJA,24.54475333333336,0.4004551984367827
2,7.5,12,7,JJA,24.683530000000022,0.5989491594137939
3,7.5,12,7,JJA,24.727316666666688,0.6175843517816119
4,7.5,12,7,JJA,24.64191666666669,0.840462784195407
5,7.5,12,7,JJA,24.63292333333336,0.42534377426437336
6,7.5,12,7,JJA,24.607650000000024,0.6925371536206893
7,7.5,12,7,JJA,24.734363333333356,0.4963059830919453
8,7.5,12,7,JJA,24.726113333333355,0.6111061963678139
9,7.5,12,7,JJA,24.607563333333353,0.770255282402304
10,7.5,12,7,JJA,24.584630000000022,0.8066073683793127
11,7.5,12,7,JJA,24.563280000000024,0.3646424402758574
12,7.5,12,7,JJA,24.70475666666669,0.609500260471265
13,7.5,12,7,JJA,24.499180000000024,0.6557982313103523
14,7.5,12,7,JJA,24.530056666666685,0.36119671771263706
15,7.5,12,7,JJA,24.529726666666686,0.4208391213333326
16,7.5,12,7,JJA,24.569323333333354,0.6253120694367892
17,7.5,12,7,JJA,24.621776666666694,0.532585353574709
18,7.5,12,7,JJA,24.37333000000002,0.5795897442413739
19,7.5,12,7,JJA,24.593040000000027,0.4651433266206901
20,7.5,12,7,JJA,24.634193333333354,0.47463048478161146
1,8.5,1,9,ASO,23.93407000000002,0.40651970768965656
2,8.5,1,9,ASO,23.99499333333336,0.22749640202298899
3,8.5,1,9,ASO,24.135596666666686,0.6336798279195386
4,8.5,1,9,ASO,23.881086666666693,0.38304987360919357
5,8.5,1,9,ASO,24.008983333333354,0.5162815179885094
6,8.5,1,9,ASO,23.893993333333356,0.42270131512643405
7,8.5,1,9,ASO,23.846403333333356,0.5188018258505683
8,8.5,1,9,ASO,24.045560000000023,0.5862170314482767
9,8.5,1,9,ASO,23.95959666666669,0.5656807672298827
10,8.5,1,9,ASO,24.001670000000022,0.44558970493103434
11,8.5,1,9,ASO,24.020120000000023,0.5292748457931066
12,8.5,1,9,ASO,24.03753000000002,0.2930264166551764
13,8.5,1,9,ASO,24.029963333333356,0.44705018860918894
14,8.5,1,9,ASO,23.917156666666695,0.4827524997816052
15,8.5,1,9,ASO,24.06176666666669,0.6785192209195449
16,8.5,1,9,ASO,23.955726666666685,0.46884953512642796
17,8.5,1,9,ASO,23.91349666666669,0.5720078272298872
18,8.5,1,9,ASO,24.032013333333353,0.4277635749885022
19,8.5,1,9,ASO,23.885560000000023,0.5423578342068965
20,8.5,1,9,ASO,24.07554333333336,0.386397325298854
1,8.5,2,10,SON,23.99877666666669,0.5252506528850492
2,8.5,2,10,SON,23.792993333333357,0.4828616585747167
3,8.5,2,10,SON,23.97285666666669,0.4735510590919543
4,8.5,2,10,SON,24.02355666666669,0.7215856715057489
5,8.5,2,10,SON,24.096840000000025,0.8071014300689661
6,8.5,2,10,SON,23.92867333333335,0.6079242523678218
7,8.5,2,10,SON,23.890510000000024,0.5256143747241403
8,8.5,2,10,SON,24.026093333333353,0.801666807540225
9,8.5,2,10,SON,23.982823333333354,0.7689409135747077
10,8.5,2,10,SON,24.02106666666669,0.5962785409195362
11,8.5,2,10,SON,23.963333333333356,0.563782083678161
12,8.5,2,10,SON,24.087370000000025,0.6595978614827523
13,8.5,2,10,SON,23.827780000000022,0.9987920120000039
14,8.5,2,10,SON,23.984586666666686,0.7697751425747106
15,8.5,2,10,SON,23.90465000000002,0.6112525425862124
16,8.5,2,10,SON,24.038006666666693,0.7196196765057447
17,8.5,2,10,SON,23.99920333333335,0.826330187229883
18,8.5,2,10,SON,24.03588000000002,0.8136096333793084
19,8.5,2,10,SON,23.85879000000002,0.5961574947241393
20,8.5,2,10,SON,23.947856666666688,0.3771700873678094
1,8.5,3,11,OND,24.212756666666685,0.7869101411609167
2,8.5,3,11,OND,24.29053333333336,0.7978144002298864
3,8.5,3,11,OND,24.113060000000022,0.8459294390344839
4,8.5,3,11,OND,23.970056666666686,0.479111759781604
5,8.5,3,11,OND,24.165700000000022,0.9741283517241419
6,8.5,3,11,OND,24.103470000000023,0.6272110042413859
7,8.5,3,11,OND,24.148233333333355,0.8809440333333458
8,8.5,3,11,OND,24.164096666666694,0.8026883437815949
9,8.5,3,11,OND,24.03188666666669,1.024606576367817
10,8.5,3,11,OND,24.136366666666692,0.7972251581609234
11,8.5,3,11,OND,23.955430000000018,1.0017215056206896
12,8.5,3,11,OND,23.924846666666685,0.748735746022977
13,8.5,3,11,OND,24.163816666666694,0.7391680021264271
14,8.5,3,11,OND,24.032913333333354,0.7983060646436898
15,8.5,3,11,OND,24.135753333333362,0.9349909115402286
16,8.5,3,11,OND,24.04919000000002,0.9305046361034397
17,8.5,3,11,OND,23.963130000000024,0.9025899442413715
18,8.5,3,11,OND,24.018093333333354,0.5855185923678063
19,8.5,3,11,OND,24.032906666666687,0.9529998585746933
20,8.5,3,11,OND,24.12134666666669,1.0401436563678148
1,8.5,4,12,NDJ,24.26958666666669,0.8263430329195303
2,8.5,4,12,NDJ,24.324766666666683,0.8538019981609175
3,8.5,4,12,NDJ,24.315713333333356,0.7995763432643731
4,8.5,4,12,NDJ,24.286823333333356,0.7265222921954001
5,8.5,4,12,NDJ,24.384903333333348,0.842997144471268
6,8.5,4,12,NDJ,24.39131666666668,0.9646426462643589
7,8.5,4,12,NDJ,24.197016666666688,1.0044799186781608
8,8.5,4,12,NDJ,24.33174666666669,0.8170588977471261
9,8.5,4,12,NDJ,24.293200000000024,0.8138301110344809
10,8.5,4,12,NDJ,24.33785333333336,0.9911024053333318
11,8.5,4,12,NDJ,24.267263333333357,0.8424092755057548
12,8.5,4,12,NDJ,24.21504666666669,0.8756021970574702
13,8.5,4,12,NDJ,24.46496333333335,1.0398596155057631
14,8.5,4,12,NDJ,24.202736666666688,0.8344036058505687
15,8.5,4,12,NDJ,24.14561333333336,0.6939226632643585
16,8.5,4,12,NDJ,24.161790000000018,0.610036125068966
17,8.5,4,12,NDJ,24.20048666666669,0.8078936687816038
18,8.5,4,12,NDJ,24.222193333333355,0.5159562992643675
19,8.5,4,12,NDJ,24.317390000000024,0.7348238471379271
20,8.5,4,12,NDJ,24.290490000000027,1.0515884333448164
1,8.5,5,1,DJF,24.673943333333355,1.0360037984023078
2,8.5,5,1,DJF,24.79684000000002,0.9843124755862093
3,8.5,5,1,DJF,24.80600666666669,1.2313406992643547
4,8.5,5,1,DJF,24.740083333333356,1.1035493124712548
5,8.5,5,1,DJF,24.557223333333354,0.6403255501264329
6,8.5,5,1,DJF,24.61739666666669,0.6946263610229823
7,8.5,5,1,DJF,24.73121666666669,0.8763432435057531
8,8.5,5,1,DJF,24.701963333333357,0.9068120120574759
9,8.5,5,1,DJF,24.738750000000024,1.060701443275865
10,8.5,5,1,DJF,24.78403000000002,0.9682551166551743
11,8.5,5,1,DJF,24.71734000000002,1.023839759724133
12,8.5,5,1,DJF,24.64962666666669,1.0485091930574777
13,8.5,5,1,DJF,24.494730000000022,0.769316836655173
14,8.5,5,1,DJF,24.763836666666688,0.8665433541264352
15,8.5,5,1,DJF,24.75883333333336,1.0840635685057496
16,8.5,5,1,DJF,24.712213333333352,0.8352403825747188
17,8.5,5,1,DJF,24.601253333333354,0.984324948781605
18,8.5,5,1,DJF,24.628783333333352,0.9216102552298899
19,8.5,5,1,DJF,24.77476666666669,0.8543295547126502
20,8.5,5,1,DJF,24.742856666666686,0.6565031970229805
1,8.5,6,2,JFM,25.11526666666669,1.0985012664367775
2,8.5,6,2,JFM,25.054790000000025,0.8279600519655171
3,8.5,6,2,JFM,25.15545333333336,1.0181027149884991
4,8.5,6,2,JFM,25.115726666666692,1.0498540937471241
5,8.5,6,2,JFM,25.190606666666692,1.0107685909884983
6,8.5,6,2,JFM,24.992833333333355,0.93189677609195
7,8.5,6,2,JFM,25.15022000000001,1.0889616595862093
8,8.5,6,2,JFM,25.11452333333335,1.1329079156436834
9,8.5,6,2,JFM,25.09572333333336,0.9175132184022962
10,8.5,6,2,JFM,25.18220000000002,0.772793469655167
11,8.5,6,2,JFM,25.15175666666669,0.7867473128850605
12,8.5,6,2,JFM,25.164323333333353,0.8849101880574721
13,8.5,6,2,JFM,25.085640000000023,1.0669493280000073
14,8.5,6,2,JFM,25.154763333333353,0.8233116810229905
15,8.5,6,2,JFM,25.032500000000027,0.7327529282758651
16,8.5,6,2,JFM,25.147000000000027,1.0059285524137818
17,8.5,6,2,JFM,25.11874666666669,0.8226477005057444
18,8.5,6,2,JFM,24.902436666666684,0.6291718458505665
19,8.5,6,2,JFM,25.014000000000024,0.7885561068965493
20,8.5,6,2,JFM,24.99019333333335,0.9317516640919611
1,8.5,7,3,FMA,25.629896666666685,1.0411403058505746
2,8.5,7,3,FMA,25.524206666666696,0.9143665647816086
3,8.5,7,3,FMA,25.478113333333358,0.9717686453333376
4,8.5,7,3,FMA,25.572790000000023,0.8985736381724078
5,8.5,7,3,FMA,25.564936666666693,0.9261954189540347
6,8.5,7,3,FMA,25.575916666666693,0.9612484704023072
7,8.5,7,3,FMA,25.58573000000002,0.7021289152758636
8,8.5,7,3,FMA,25.554600000000026,0.6719266986206961
9,8.5,7,3,FMA,25.589030000000026,1.1917900966551742
10,8.5,7,3,FMA,25.659766666666687,0.9743549009195305
11,8.5,7,3,FMA,25.506006666666686,0.9666710054712664
12,8.5,7,3,FMA,25.624480000000023,1.1344665692413796
13,8.5,7,3,FMA,25.48484333333336,0.8556970977126409
14,8.5,7,3,FMA,25.636490000000027,1.0857842209310404
15,8.5,7,3,FMA,25.670876666666686,1.052538018402312
16,8.5,7,3,FMA,25.66672666666669,0.9327676985747142
17,8.5,7,3,FMA,25.536223333333357,0.800389817022985
18,8.5,7,3,FMA,25.61316666666669,0.995443982298854
19,8.5,7,3,FMA,25.57540333333335,0.9172962906781619
20,8.5,7,3,FMA,25.772456666666688,0.9567675708160934
1,8.5,8,4,MAM,25.31175000000002,0.6688349267241492
2,8.5,8,4,MAM,25.647760000000023,0.639610484551728
3,8.5,8,4,MAM,25.565510000000025,0.931668949896556
4,8.5,8,4,MAM,25.53504000000002,1.1981057714482768
5,8.5,8,4,MAM,25.504063333333352,0.6383840486091982
6,8.5,8,4,MAM,25.58658666666669,0.653315411540226
7,8.5,8,4,MAM,25.530846666666694,0.6460834522298802
8,8.5,8,4,MAM,25.526120000000024,0.6825622299310369
9,8.5,8,4,MAM,25.444153333333354,0.727879965333341
10,8.5,8,4,MAM,25.54206666666669,0.7177204105747154
11,8.5,8,4,MAM,25.62252666666669,0.6297643599540133
12,8.5,8,4,MAM,25.618243333333353,0.8221067121953961
13,8.5,8,4,MAM,25.572056666666693,0.8399421804712677
14,8.5,8,4,MAM,25.521260000000023,0.983644987999995
15,8.5,8,4,MAM,25.599176666666683,0.7002343384022929
16,8.5,8,4,MAM,25.654106666666685,0.9117499875402342
17,8.5,8,4,MAM,25.627490000000027,0.707311565758621
18,8.5,8,4,MAM,25.630210000000027,0.8573734236896569
19,8.5,8,4,MAM,25.613553333333353,0.9667847646436724
20,8.5,8,4,MAM,25.63905333333336,0.7671136129195467
1,8.5,9,5,AMJ,25.49579333333336,0.4362033171954044
2,8.5,9,5,AMJ,25.333046666666686,0.49016778119539617
3,8.5,9,5,AMJ,25.205326666666693,0.3896659558160944
4,8.5,9,5,AMJ,25.35744000000003,0.5641679369655146
5,8.5,9,5,AMJ,25.316350000000018,0.5975429108620662
6,8.5,9,5,AMJ,25.333623333333353,0.5420136411609232
7,8.5,9,5,AMJ,25.384840000000022,0.55123863903448
8,8.5,9,5,AMJ,25.15948666666669,0.7958090370574747
9,8.5,9,5,AMJ,25.24274666666669,0.5492249936091961
10,8.5,9,5,AMJ,25.345416666666683,0.7751968959195368
11,8.5,9,5,AMJ,25.35222000000002,0.4574401788965499
12,8.5,9,5,AMJ,25.43655333333335,0.6973349377471281
13,8.5,9,5,AMJ,25.332836666666694,0.7853092086092028
14,8.5,9,5,AMJ,25.307590000000026,0.5048482878275942
15,8.5,9,5,AMJ,25.310643333333356,0.742877773574704
