L,MON,LDC_SST_CanSIPS_IC3,LDC_SST_CanSIPS_IC3_ONETWO,LDC_SST_CanSIPS_IC3_THREE,LDC_SST_CanSIPS_IC3_FOUR
5.5,0000 1 Feb 2001,298.7466,295.7892,297.5216,300.5341
6.5,0000 1 Feb 2001,298.2515,295.599,297.1456,300.2258
7.5,0000 1 Feb 2001,297.9586,295.8242,297.0482,299.9541
8.5,0000 1 Feb 2001,297.9239,296.3343,297.1909,299.8422
9.5,0000 1 Feb 2001,298.03,296.9389,297.4265,299.8507
10.5,0000 1 Feb 2001,298.1083,297.5494,297.6456,299.8317
1.5,0000 1 Mar 2001,299.8807,299.1067,299.6797,300.9322
2.5,0000 1 Mar 2001,299.797,298.0024,299.1914,301.0615
3.5,0000 1 Mar 2001,299.4899,296.8711,298.4963,301.0491
4.5,0000 1 Mar 2001,298.9585,296.1277,297.8159,300.8308
5.5,0000 1 Mar 2001,298.4182,295.837,297.3541,300.4689
6.5,0000 1 Mar 2001,298.0824,295.964,297.162,300.1521
7.5,0000 1 Mar 2001,298.0332,296.4121,297.2376,300
8.5,0000 1 Mar 2001,298.1015,296.9886,297.4418,299.9676
9.5,0000 1 Mar 2001,298.1551,297.5887,297.6342,299.912
10.5,0000 1 Mar 2001,298.1507,298.1968,297.8026,299.7542
1.5,0000 1 Apr 2001,300.2435,298.4395,299.6505,301.4291
2.5,0000 1 Apr 2001,299.8403,297.2328,298.8515,301.421
3.5,0000 1 Apr 2001,299.2929,296.4002,298.161,301.2112
4.5,0000 1 Apr 2001,298.7759,296.0527,297.7291,300.8469
5.5,0000 1 Apr 2001,298.5035,296.1511,297.5745,300.543
6.5,0000 1 Apr 2001,298.5071,296.645,297.6855,300.4251
7.5,0000 1 Apr 2001,298.63,297.3109,297.9272,300.448
8.5,0000 1 Apr 2001,298.7114,297.9323,298.1559,300.4118
9.5,0000 1 Apr 2001,298.7412,298.5241,298.3711,300.2567
10.5,0000 1 Apr 2001,298.7928,299.0191,298.6012,300.0959
1.5,0000 1 May 2001,299.9861,296.8213,298.9093,301.5425
2.5,0000 1 May 2001,299.245,296.0548,298.0657,301.2175
3.5,0000 1 May 2001,298.6032,295.7066,297.5259,300.7559
4.5,0000 1 May 2001,298.3019,295.8752,297.3522,300.4117
5.5,0000 1 May 2001,298.352,296.4225,297.4878,300.3286
6.5,0000 1 May 2001,298.4884,297.1382,297.7308,300.4
7.5,0000 1 May 2001,298.5753,297.8628,298.0225,300.3719
8.5,0000 1 May 2001,298.6266,298.5969,298.3243,300.1984
9.5,0000 1 May 2001,298.717,299.1974,298.6823,299.998
10.5,0000 1 May 2001,298.9458,299.4374,299.0542,299.9554
1.5,0000 1 Jun 2001,299.406,295.6866,298.0632,301.4433
2.5,0000 1 Jun 2001,298.6194,295.6267,297.3926,300.9365
3.5,0000 1 Jun 2001,298.2487,295.9131,297.1979,300.5459
4.5,0000 1 Jun 2001,298.2697,296.5442,297.368,300.4114
5.5,0000 1 Jun 2001,298.4238,297.2832,297.6657,300.4554
6.5,0000 1 Jun 2001,298.5195,297.9816,297.9603,300.3981
7.5,0000 1 Jun 2001,298.5656,298.6407,298.255,300.1769
8.5,0000 1 Jun 2001,298.6664,299.2309,298.6045,299.9505
9.5,0000 1 Jun 2001,298.9344,299.4745,299.026,299.8963
10.5,0000 1 Jun 2001,299.272,299.0349,299.2397,300.0501
1.5,0000 1 Jul 2001,299.4435,295.3866,298.0061,301.5662
2.5,0000 1 Jul 2001,298.9696,295.8922,297.7439,301.1966
3.5,0000 1 Jul 2001,298.8954,296.554,297.8516,301.0003
4.5,0000 1 Jul 2001,299.0079,297.3592,298.1429,300.9395
5.5,0000 1 Jul 2001,299.1217,298.1295,298.4635,300.8562
6.5,0000 1 Jul 2001,299.1799,298.855,298.7616,300.6776
7.5,0000 1 Jul 2001,299.2273,299.3958,299.0524,300.4897
8.5,0000 1 Jul 2001,299.3634,299.5882,299.3893,300.3825
9.5,0000 1 Jul 2001,299.5353,299.138,299.4898,300.4042
10.5,0000 1 Jul 2001,299.5828,298.2119,299.2283,300.4932
1.5,0000 1 Aug 2001,298.8482,295.3235,297.5091,301.2658
2.5,0000 1 Aug 2001,298.5762,296.2671,297.5298,300.9309
3.5,0000 1 Aug 2001,298.6146,297.0995,297.772,300.7604
4.5,0000 1 Aug 2001,298.6729,297.8558,298.0509,300.6194
5.5,0000 1 Aug 2001,298.7015,298.6067,298.3554,300.3996
6.5,0000 1 Aug 2001,298.8024,299.2537,298.7217,300.2008
7.5,0000 1 Aug 2001,299.058,299.5267,299.1483,300.1449
8.5,0000 1 Aug 2001,299.3872,299.1476,299.3734,300.2634
9.5,0000 1 Aug 2001,299.582,298.1903,299.2089,300.4425
10.5,0000 1 Aug 2001,299.4429,297.102,298.6542,300.5281
1.5,0000 1 Sep 2001,299.0392,295.5529,297.6887,301.4292
2.5,0000 1 Sep 2001,298.7882,296.8036,297.8484,301.0479
3.5,0000 1 Sep 2001,298.7356,297.6543,298.022,300.7905
4.5,0000 1 Sep 2001,298.7142,298.3536,298.252,300.485
5.5,0000 1 Sep 2001,298.7802,298.944,298.5888,300.232
6.5,0000 1 Sep 2001,298.9668,299.2204,298.9869,300.1204
7.5,0000 1 Sep 2001,299.2365,298.787,299.1321,300.2313
8.5,0000 1 Sep 2001,299.4031,297.8498,298.9359,300.4136
9.5,0000 1 Sep 2001,299.2921,296.7914,298.4083,300.4979
10.5,0000 1 Sep 2001,298.876,296.1011,297.8673,300.371
1.5,0000 1 Oct 2001,299.0085,296.1239,297.7533,301.4268
2.5,0000 1 Oct 2001,298.7946,297.4256,297.9161,301.0354
3.5,0000 1 Oct 2001,298.7147,298.312,298.1418,300.6519
4.5,0000 1 Oct 2001,298.713,298.8666,298.4742,300.3125
5.5,0000 1 Oct 2001,298.9289,299.0415,298.91,300.1878
6.5,0000 1 Oct 2001,299.2386,298.4839,299.0853,300.3029
7.5,0000 1 Oct 2001,299.4234,297.5684,298.9068,300.4732
8.5,0000 1 Oct 2001,299.2689,296.6843,298.3693,300.5045
9.5,0000 1 Oct 2001,298.8268,296.1394,297.8181,300.3137
10.5,0000 1 Oct 2001,298.3452,295.8901,297.424,300.0009
1.5,0000 1 Nov 2001,299.1249,296.7139,297.8846,301.4873
2.5,0000 1 Nov 2001,298.9046,298.0378,298.0564,301.069
3.5,0000 1 Nov 2001,298.8147,298.8694,298.3629,300.6654
4.5,0000 1 Nov 2001,298.9641,299.137,298.775,300.4469
5.5,0000 1 Nov 2001,299.2874,298.6358,299.0445,300.4823
6.5,0000 1 Nov 2001,299.5552,297.6233,298.973,300.6151
7.5,0000 1 Nov 2001,299.4709,296.7076,298.551,300.6338
8.5,0000 1 Nov 2001,299.0829,296.2209,298.0702,300.465
9.5,0000 1 Nov 2001,298.6682,296.0772,297.7428,300.2135
10.5,0000 1 Nov 2001,298.4521,296.2123,297.6562,300.052
1.5,0000 1 Dec 2001,299.0817,297.5596,298.1888,301.2109
2.5,0000 1 Dec 2001,298.9105,298.6294,298.5064,300.7023
3.5,0000 1 Dec 2001,298.9718,298.8935,298.8199,300.3723
4.5,0000 1 Dec 2001,299.1624,298.3157,298.8641,300.36
5.5,0000 1 Dec 2001,299.3154,297.209,298.6437,300.4718
6.5,0000 1 Dec 2001,299.1375,296.1645,298.0993,300.4778
7.5,0000 1 Dec 2001,298.6783,295.5654,297.5371,300.2625
8.5,0000 1 Dec 2001,298.1818,295.4487,297.1491,299.9382
9.5,0000 1 Dec 2001,297.9019,295.7292,297.0605,299.6815
10.5,0000 1 Dec 2001,297.8651,296.3109,297.2107,299.5824
1.5,0000 1 Jan 2002,299.4009,298.6342,298.8577,301.1989
2.5,0000 1 Jan 2002,299.4952,299.1827,299.2817,300.9834
3.5,0000 1 Jan 2002,299.7275,298.7856,299.4178,301.0108
4.5,0000 1 Jan 2002,299.8606,297.8766,299.2415,301.0846
5.5,0000 1 Jan 2002,299.6498,296.9273,298.6917,301.024
6.5,0000 1 Jan 2002,299.1111,296.2675,298.0642,300.7452
7.5,0000 1 Jan 2002,298.5238,295.9171,297.5534,300.354
8.5,0000 1 Jan 2002,298.1476,295.9895,297.3374,300.0145
9.5,0000 1 Jan 2002,298.0584,296.3979,297.3666,299.8437
10.5,0000 1 Jan 2002,298.1047,296.987,297.5373,299.805
1.5,0000 1 Feb 2002,300.1859,299.7124,299.8488,301.6547
2.5,0000 1 Feb 2002,300.3697,299.5985,300.0445,301.6446
3.5,0000 1 Feb 2002,300.386,298.8029,299.8278,301.6283
4.5,0000 1 Feb 2002,300.0024,297.8347,299.2085,301.4344
5.5,0000 1 Feb 2002,299.3428,297.0319,298.476,301.06
6.5,0000 1 Feb 2002,298.6908,296.5358,297.8897,300.5816
7.5,0000 1 Feb 2002,298.3241,296.4341,297.6084,300.2088
8.5,0000 1 Feb 2002,298.2405,296.7275,297.5927,300.0248
9.5,0000 1 Feb 2002,298.2829,297.2169,297.7226,299.9918
10.5,0000 1 Feb 2002,298.3106,297.758,297.881,299.9113
1.5,0000 1 Mar 2002,300.6119,299.9678,300.2742,301.8548
2.5,0000 1 Mar 2002,300.5197,299.1078,299.9699,301.8105
3.5,0000 1 Mar 2002,300.0709,297.9662,299.2684,301.575
4.5,0000 1 Mar 2002,299.3466,296.9983,298.4589,301.1595
5.5,0000 1 Mar 2002,298.6642,296.4435,297.826,300.6512
6.5,0000 1 Mar 2002,298.2881,296.3609,297.5329,300.2552
7.5,0000 1 Mar 2002,298.2603,296.6911,297.5865,300.0887
8.5,0000 1 Mar 2002,298.3488,297.1702,297.7473,300.088
9.5,0000 1 Mar 2002,298.4053,297.7094,297.9458,300.0507
10.5,0000 1 Mar 2002,298.4218,298.2735,298.1325,299.8893
1.5,0000 1 Apr 2002,300.7567,299.1071,300.1469,302.0887
2.5,0000 1 Apr 2002,300.3098,298.0066,299.4452,301.9141
3.5,0000 1 Apr 2002,299.6099,297.0465,298.6365,301.5041
4.5,0000 1 Apr 2002,298.9641,296.4693,298.0334,300.9782
5.5,0000 1 Apr 2002,298.6414,296.4185,297.7809,300.6009
6.5,0000 1 Apr 2002,298.6773,296.8135,297.8903,300.492
7.5,0000 1 Apr 2002,298.8186,297.4505,298.1243,300.55
8.5,0000 1 Apr 2002,298.8902,298.0891,298.3763,300.5201
9.5,0000 1 Apr 2002,298.8954,298.6886,298.5851,300.3418
10.5,0000 1 Apr 2002,298.8792,299.17,298.784,300.1404
1.5,0000 1 May 2002,300.5275,297.7554,299.5361,302.1193
2.5,0000 1 May 2002,299.9687,296.9619,298.8948,301.8102
3.5,0000 1 May 2002,299.4481,296.4641,298.3881,301.4199
4.5,0000 1 May 2002,299.1889,296.4793,298.1884,301.139
5.5,0000 1 May 2002,299.2339,296.9084,298.2868,301.0647
6.5,0000 1 May 2002,299.4012,297.5962,298.575,301.0953
7.5,0000 1 May 2002,299.4956,298.3265,298.8606,301.0246
8.5,0000 1 May 2002,299.5288,298.974,299.1245,300.84
9.5,0000 1 May 2002,299.5624,299.5077,299.3877,300.6561
10.5,0000 1 May 2002,299.7059,299.6322,299.6834,300.5997
1.5,0000 1 Jun 2002,300.145,296.519,298.8866,302.0159
2.5,0000 1 Jun 2002,299.4315,296.3342,298.2728,301.5515
3.5,0000 1 Jun 2002,299.123,296.5353,298.1063,301.2165
4.5,0000 1 Jun 2002,299.1738,297.0323,298.2399,301.12
5.5,0000 1 Jun 2002,299.3309,297.725,298.5081,301.1385
6.5,0000 1 Jun 2002,299.4014,298.4159,298.7809,301.0513
7.5,0000 1 Jun 2002,299.3966,299.0959,299.0488,300.7985
8.5,0000 1 Jun 2002,299.3968,299.5985,299.2734,300.5584
9.5,0000 1 Jun 2002,299.5314,299.7343,299.5374,300.472
10.5,0000 1 Jun 2002,299.7011,299.1711,299.5627,300.546
1.5,0000 1 Jul 2002,300.2577,296.0558,298.8293,302.1491
2.5,0000 1 Jul 2002,299.9297,296.6572,298.7124,301.9151
3.5,0000 1 Jul 2002,299.981,297.3469,298.9256,301.8157
4.5,0000 1 Jul 2002,300.2063,298.1656,299.2719,301.7902
5.5,0000 1 Jul 2002,300.3653,298.9814,299.5915,301.7006
6.5,0000 1 Jul 2002,300.3713,299.7048,299.8347,301.5168
7.5,0000 1 Jul 2002,300.3076,300.2189,300.045,301.3074
8.5,0000 1 Jul 2002,300.2827,300.3004,300.2278,301.1711
9.5,0000 1 Jul 2002,300.2585,299.7282,300.1153,301.0966
10.5,0000 1 Jul 2002,300.0153,298.5829,299.5239,301.0376
1.5,0000 1 Aug 2002,299.933,295.7935,298.4397,302.0851
2.5,0000 1 Aug 2002,299.786,296.8456,298.6003,301.8738
3.5,0000 1 Aug 2002,299.9016,297.78,298.9263,301.7378
4.5,0000 1 Aug 2002,300.0091,298.5775,299.2109,301.5837
5.5,0000 1 Aug 2002,299.9772,299.2388,299.4294,301.3377
6.5,0000 1 Aug 2002,299.9002,299.7418,299.6273,301.0753
7.5,0000 1 Aug 2002,299.8748,299.8732,299.8185,300.9011
8.5,0000 1 Aug 2002,299.8845,299.3619,299.7388,300.8232
9.5,0000 1 Aug 2002,299.7075,298.2278,299.2192,300.7837
10.5,0000 1 Aug 2002,299.1968,296.9028,298.31,300.6455
1.5,0000 1 Sep 2002,300.3654,296.2959,298.8961,302.3156
2.5,0000 1 Sep 2002,300.2444,297.6547,299.1297,302.1117
3.5,0000 1 Sep 2002,300.2004,298.6038,299.3452,301.8594
4.5,0000 1 Sep 2002,300.1255,299.3149,299.5313,301.5734
5.5,0000 1 Sep 2002,300.0425,299.7693,299.7162,301.2967
6.5,0000 1 Sep 2002,300.0412,299.8552,299.8999,301.1191
7.5,0000 1 Sep 2002,300.0699,299.2659,299.8055,301.0808
8.5,0000 1 Sep 2002,299.9352,298.2346,299.3318,301.081
9.5,0000 1 Sep 2002,299.4758,297.0499,298.4996,300.971
10.5,0000 1 Sep 2002,298.7306,296.1573,297.6577,300.6361
1.5,0000 1 Oct 2002,300.6837,296.8798,299.2069,302.4468
2.5,0000 1 Oct 2002,300.5267,298.2403,299.4311,302.1866
3.5,0000 1 Oct 2002,300.3383,299.1823,299.5935,301.8169
4.5,0000 1 Oct 2002,300.134,299.7299,299.717,301.4326
5.5,0000 1 Oct 2002,300.0245,299.7442,299.8031,301.1657
6.5,0000 1 Oct 2002,299.918,299.0865,299.5804,301.05
7.5,0000 1 Oct 2002,299.6656,297.941,298.9827,300.9903
8.5,0000 1 Oct 2002,299.1114,296.7509,298.0967,300.8025
9.5,0000 1 Oct 2002,298.3318,295.8345,297.2717,300.3687
10.5,0000 1 Oct 2002,297.6258,295.4207,296.7604,299.7922
1.5,0000 1 Nov 2002,300.7189,297.8893,299.5301,302.3178
2.5,0000 1 Nov 2002,300.3452,299.0029,299.5428,301.9012
3.5,0000 1 Nov 2002,300.026,299.5416,299.5612,301.4818
4.5,0000 1 Nov 2002,299.8431,299.5742,299.5949,301.1577
5.5,0000 1 Nov 2002,299.7058,298.9074,299.3627,300.9853
6.5,0000 1 Nov 2002,299.4185,297.7506,298.7405,300.8808
7.5,0000 1 Nov 2002,298.7807,296.5246,297.7903,300.624
8.5,0000 1 Nov 2002,297.9274,295.6767,296.93,300.1065
9.5,0000 1 Nov 2002,297.1983,295.3121,296.3987,299.4695
10.5,0000 1 Nov 2002,296.8592,295.4574,296.2701,298.9878
1.5,0000 1 Dec 2002,300.4445,298.4324,299.489,301.9677
2.5,0000 1 Dec 2002,299.8857,299.2224,299.4128,301.3835
3.5,0000 1 Dec 2002,299.5289,299.2329,299.3234,300.882
4.5,0000 1 Dec 2002,299.2869,298.5092,298.9715,300.6369
5.5,0000 1 Dec 2002,298.9597,297.3225,298.2764,300.5277
6.5,0000 1 Dec 2002,298.3752,296.1238,297.3805,300.3213
7.5,0000 1 Dec 2002,297.635,295.2992,296.6123,299.8186
8.5,0000 1 Dec 2002,296.9794,294.9517,296.1295,299.2043
9.5,0000 1 Dec 2002,296.6221,295.154,295.9804,298.7363
10.5,0000 1 Dec 2002,296.5457,295.6773,296.0565,298.5513
1.5,0000 1 Jan 2003,300.1365,298.9879,299.501,301.6301
2.5,0000 1 Jan 2003,299.7466,299.1315,299.4216,301.177
3.5,0000 1 Jan 2003,299.489,298.4885,299.0791,300.9116
4.5,0000 1 Jan 2003,299.1657,297.3456,298.4385,300.7504
5.5,0000 1 Jan 2003,298.5872,296.1852,297.5436,300.4971
6.5,0000 1 Jan 2003,297.8383,295.3329,296.7609,299.9934
7.5,0000 1 Jan 2003,297.1908,294.9654,296.2642,299.3896
8.5,0000 1 Jan 2003,296.8558,295.147,296.1401,298.958
9.5,0000 1 Jan 2003,296.81,295.7371,296.265,298.7986
10.5,0000 1 Jan 2003,296.8726,296.4355,296.4791,298.7966
1.5,0000 1 Feb 2003,300.2196,299.3384,299.8139,301.557
2.5,0000 1 Feb 2003,299.8696,298.781,299.4697,301.2556
3.5,0000 1 Feb 2003,299.3757,297.617,298.7115,300.9762
4.5,0000 1 Feb 2003,298.6177,296.4012,297.674,300.5873
5.5,0000 1 Feb 2003,297.783,295.5084,296.8031,300.0015
6.5,0000 1 Feb 2003,297.1226,295.1136,296.2879,299.3608
7.5,0000 1 Feb 2003,296.8064,295.2747,296.1677,298.9086
8.5,0000 1 Feb 2003,296.7768,295.8255,296.2963,298.7391
9.5,0000 1 Feb 2003,296.8427,296.4539,296.4727,298.725
10.5,0000 1 Feb 2003,296.9061,297.1219,296.7254,298.6559
1.5,0000 1 Mar 2003,300.3546,298.7994,299.8683,301.7386
2.5,0000 1 Mar 2003,299.8754,297.7582,299.1386,301.4816
3.5,0000 1 Mar 2003,299.1455,296.6101,298.153,301.0986
4.5,0000 1 Mar 2003,298.3212,295.7635,297.2552,300.5264
5.5,0000 1 Mar 2003,297.6575,295.3891,296.705,299.9
6.5,0000 1 Mar 2003,297.3354,295.5194,296.5262,299.4647
7.5,0000 1 Mar 2003,297.2889,296.0235,296.6034,299.3075
8.5,0000 1 Mar 2003,297.321,296.6502,296.776,299.3
9.5,0000 1 Mar 2003,297.3591,297.3118,297.0259,299.2064
10.5,0000 1 Mar 2003,297.4315,298.0336,297.3233,299.013
1.5,0000 1 Apr 2003,300.1116,297.4429,299.149,301.8127
2.5,0000 1 Apr 2003,299.3804,296.3803,298.2267,301.3819
3.5,0000 1 Apr 2003,298.5507,295.5402,297.3414,300.7473
4.5,0000 1 Apr 2003,297.8622,295.2019,296.7545,300.1239
5.5,0000 1 Apr 2003,297.5435,295.4507,296.5901,299.7346
6.5,0000 1 Apr 2003,297.5587,296.0857,296.7581,299.6646
7.5,0000 1 Apr 2003,297.6714,296.8181,297.0371,299.6943
8.5,0000 1 Apr 2003,297.7359,297.5072,297.3161,299.6141
9.5,0000 1 Apr 2003,297.7852,298.2272,297.6173,299.388
10.5,0000 1 Apr 2003,297.9238,298.8939,298.019,299.2072
1.5,0000 1 May 2003,299.3019,296.2186,298.0937,301.4407
2.5,0000 1 May 2003,298.433,295.5046,297.1808,300.8025
3.5,0000 1 May 2003,297.7774,295.1994,296.652,300.1505
4.5,0000 1 May 2003,297.4861,295.462,296.5431,299.7582
5.5,0000 1 May 2003,297.5445,296.146,296.7704,299.6884
6.5,0000 1 May 2003,297.687,296.9213,297.1156,299.7363
7.5,0000 1 May 2003,297.7786,297.6619,297.4376,299.6586
8.5,0000 1 May 2003,297.8558,298.3873,297.7867,299.4446
9.5,0000 1 May 2003,298.0489,299.0722,298.2309,299.275
10.5,0000 1 May 2003,298.4165,299.3556,298.7356,299.3017
1.5,0000 1 Jun 2003,298.9567,295.2768,297.5574,301.2373
2.5,0000 1 Jun 2003,298.0809,295.2154,296.882,300.5491
3.5,0000 1 Jun 2003,297.6857,295.5447,296.7064,300.0778
4.5,0000 1 Jun 2003,297.7237,296.2267,296.9014,299.9651
5.5,0000 1 Jun 2003,297.8773,296.9923,297.2125,299.9781
6.5,0000 1 Jun 2003,297.9761,297.7213,297.5164,299.8907
7.5,0000 1 Jun 2003,298.031,298.4391,297.8318,299.6682
8.5,0000 1 Jun 2003,298.19,299.1025,298.2766,299.4725
9.5,0000 1 Jun 2003,298.544,299.4019,298.8274,299.4466
10.5,0000 1 Jun 2003,298.9746,299.0551,299.1589,299.6171
1.5,0000 1 Jul 2003,298.943,295.3524,297.6526,301.2233
2.5,0000 1 Jul 2003,298.3458,295.8579,297.2963,300.7045
3.5,0000 1 Jul 2003,298.2661,296.4888,297.3753,300.4668
4.5,0000 1 Jul 2003,298.3784,297.1476,297.6409,300.4134
5.5,0000 1 Jul 2003,298.4417,297.8437,297.9041,300.3226
6.5,0000 1 Jul 2003,298.4621,298.5461,298.181,300.1099
7.5,0000 1 Jul 2003,298.5228,299.1951,298.5245,299.8832
8.5,0000 1 Jul 2003,298.7246,299.4287,298.9177,299.7904
9.5,0000 1 Jul 2003,299.0054,298.9206,299.0699,299.8914
10.5,0000 1 Jul 2003,299.1691,297.8579,298.8444,300.0664
1.5,0000 1 Aug 2003,298.812,295.499,297.6725,301.0741
2.5,0000 1 Aug 2003,298.4403,296.3866,297.5417,300.6711
3.5,0000 1 Aug 2003,298.4156,297.1131,297.6561,300.4979
4.5,0000 1 Aug 2003,298.4062,297.7761,297.8298,300.3389
5.5,0000 1 Aug 2003,298.3807,298.5013,298.0621,300.0963
6.5,0000 1 Aug 2003,298.4305,299.1479,298.4103,299.8593
7.5,0000 1 Aug 2003,298.6439,299.3486,298.7936,299.7712
8.5,0000 1 Aug 2003,298.9674,298.7817,298.9879,299.8673
9.5,0000 1 Aug 2003,299.1606,297.6818,298.7609,300.0544
10.5,0000 1 Aug 2003,299.0093,296.5406,298.1657,300.136
1.5,0000 1 Sep 2003,299.2509,296.1429,298.1662,301.3882
2.5,0000 1 Sep 2003,299.0815,297.2513,298.2697,301.1103
3.5,0000 1 Sep 2003,299.062,298.0158,298.4249,300.9109
4.5,0000 1 Sep 2003,299.0244,298.6947,298.6205,300.6816
5.5,0000 1 Sep 2003,299.0406,299.3095,298.9307,300.4535
6.5,0000 1 Sep 2003,299.1979,299.4702,299.251,300.352
7.5,0000 1 Sep 2003,299.4063,298.869,299.3252,300.3946
8.5,0000 1 Sep 2003,299.4373,297.7519,298.9438,300.4903
9.5,0000 1 Sep 2003,299.1351,296.6419,298.227,300.487
10.5,0000 1 Sep 2003,298.551,295.8519,297.4884,300.2713
1.5,0000 1 Oct 2003,299.3932,296.5767,298.2043,301.57
2.5,0000 1 Oct 2003,299.049,297.7272,298.1854,301.1544
3.5,0000 1 Oct 2003,298.7942,298.4586,298.1905,300.7016
4.5,0000 1 Oct 2003,298.588,298.9502,298.3161,300.2491
5.5,0000 1 Oct 2003,298.5868,298.9582,298.5418,299.9791
6.5,0000 1 Oct 2003,298.731,298.221,298.5644,299.967
7.5,0000 1 Oct 2003,298.8099,297.0127,298.2108,300.0822
8.5,0000 1 Oct 2003,298.5686,295.883,297.5272,300.0853
9.5,0000 1 Oct 2003,298.0305,295.1606,296.8871,299.8388
10.5,0000 1 Oct 2003,297.4949,294.8936,296.481,299.4484
1.5,0000 1 Nov 2003,299.5872,297.3414,298.5549,301.6677
2.5,0000 1 Nov 2003,299.2339,298.4338,298.5737,301.1555
3.5,0000 1 Nov 2003,298.9952,299.036,298.6667,300.6781
4.5,0000 1 Nov 2003,298.9538,299.0177,298.8203,300.3727
5.5,0000 1 Nov 2003,299.0597,298.2878,298.7675,300.3224
6.5,0000 1 Nov 2003,299.1186,297.1134,298.4291,300.3972
7.5,0000 1 Nov 2003,298.8899,296.0696,297.822,300.3749
8.5,0000 1 Nov 2003,298.3696,295.4488,297.2241,300.1168
9.5,0000 1 Nov 2003,297.8291,295.2308,296.8221,299.7314
10.5,0000 1 Nov 2003,297.4921,295.4371,296.6761,299.403
1.5,0000 1 Dec 2003,299.4218,298.2258,298.701,301.3679
2.5,0000 1 Dec 2003,299.119,299.0224,298.7773,300.8466
3.5,0000 1 Dec 2003,299.0703,299.0545,298.9173,300.5407
4.5,0000 1 Dec 2003,299.1114,298.3096,298.802,300.4712
5.5,0000 1 Dec 2003,299.1002,297.0827,298.3689,300.5193
6.5,0000 1 Dec 2003,298.7939,295.9273,297.6534,300.4559
7.5,0000 1 Dec 2003,298.2355,295.2556,297.0314,300.1416
8.5,0000 1 Dec 2003,297.6451,295.0749,296.6212,299.6757
9.5,0000 1 Dec 2003,297.2806,295.3526,296.494,299.292
10.5,0000 1 Dec 2003,297.161,295.9471,296.5619,299.1069
1.5,0000 1 Jan 2004,299.5191,298.7775,299.0154,301.3119
2.5,0000 1 Jan 2004,299.5157,298.9953,299.2329,301.0278
3.5,0000 1 Jan 2004,299.6235,298.3889,299.182,300.9753
4.5,0000 1 Jan 2004,299.652,297.3985,298.8468,301.0283
5.5,0000 1 Jan 2004,299.3836,296.4301,298.2224,300.9666
6.5,0000 1 Jan 2004,298.8431,295.8267,297.6214,300.6732
7.5,0000 1 Jan 2004,298.2717,295.5779,297.1857,300.2306
8.5,0000 1 Jan 2004,297.9324,295.8109,297.0531,299.8889
9.5,0000 1 Jan 2004,297.8752,296.3275,297.1552,299.7484
10.5,0000 1 Jan 2004,297.9503,296.9839,297.3677,299.7541
1.5,0000 1 Feb 2004,299.8515,299.2346,299.6303,301.2866
2.5,0000 1 Feb 2004,299.9834,298.7031,299.5693,301.2744
3.5,0000 1 Feb 2004,299.981,297.6567,299.182,301.3271
4.5,0000 1 Feb 2004,299.6227,296.6733,298.5154,301.2174
5.5,0000 1 Feb 2004,298.993,296.023,297.844,300.8459
6.5,0000 1 Feb 2004,298.364,295.7664,297.3419,300.3746
7.5,0000 1 Feb 2004,298.0111,295.9502,297.1531,300.0214
8.5,0000 1 Feb 2004,297.9877,296.4462,297.2549,299.898
9.5,0000 1 Feb 2004,298.092,297.0303,297.4661,299.9165
10.5,0000 1 Feb 2004,298.161,297.6279,297.7054,299.8616
1.5,0000 1 Mar 2004,300.3122,298.7669,299.8832,301.6612
2.5,0000 1 Mar 2004,300.2498,297.7858,299.4328,301.6796
3.5,0000 1 Mar 2004,299.8157,296.8322,298.6934,301.5058
4.5,0000 1 Mar 2004,299.1111,296.2038,297.9641,301.1054
5.5,0000 1 Mar 2004,298.456,295.9574,297.4442,300.599
6.5,0000 1 Mar 2004,298.1425,296.0579,297.2805,300.2224
7.5,0000 1 Mar 2004,298.1539,296.5382,297.3809,300.075
8.5,0000 1 Mar 2004,298.2765,297.0999,297.5997,300.1004
9.5,0000 1 Mar 2004,298.3727,297.7164,297.84,300.0975
10.5,0000 1 Mar 2004,298.4195,298.4066,298.0993,299.9861
1.5,0000 1 Apr 2004,300.5862,297.7666,299.7557,301.9112
2.5,0000 1 Apr 2004,300.1624,296.8704,299.0479,301.7871
3.5,0000 1 Apr 2004,299.4614,296.2163,298.2762,301.3987
4.5,0000 1 Apr 2004,298.7719,295.9364,297.6765,300.8714
5.5,0000 1 Apr 2004,298.4006,296.1047,297.4306,300.4729
6.5,0000 1 Apr 2004,298.3862,296.6327,297.5424,300.3389
7.5,0000 1 Apr 2004,298.5306,297.2949,297.8237,300.3954
8.5,0000 1 Apr 2004,298.632,297.9773,298.1261,300.3793
9.5,0000 1 Apr 2004,298.6953,298.6862,298.4201,300.2251
10.5,0000 1 Apr 2004,298.7934,299.3102,298.7477,300.047
1.5,0000 1 May 2004,300.0656,296.4271,298.7664,301.8045
2.5,0000 1 May 2004,299.3549,295.9123,298.0101,301.4398
3.5,0000 1 May 2004,298.7719,295.7472,297.5395,300.9715
4.5,0000 1 May 2004,298.5266,295.9804,297.4257,300.6606
5.5,0000 1 May 2004,298.563,296.5694,297.5981,300.5895
6.5,0000 1 May 2004,298.7032,297.2931,297.908,300.6429
7.5,0000 1 May 2004,298.7812,298.0355,298.229,300.5706
