L,MON,LDC_SST_CanSIPS_IC4,LDC_SST_CanSIPS_IC4_ONETWO,LDC_SST_CanSIPS_IC4_THREE,LDC_SST_CanSIPS_IC4_FOUR
5.5,0000 1 Apr 2001,298.9596,295.811,297.6732,301.0294
6.5,0000 1 Apr 2001,298.905,296.195,297.7451,300.9909
7.5,0000 1 Apr 2001,298.8943,296.774,297.8789,300.9494
8.5,0000 1 Apr 2001,298.8654,297.5456,298.0862,300.8076
9.5,0000 1 Apr 2001,298.8857,298.4547,298.4167,300.6117
10.5,0000 1 Apr 2001,299.0573,299.3116,298.8541,300.4844
1.5,0000 1 May 2001,300.0722,296.9283,298.9625,301.5441
2.5,0000 1 May 2001,299.589,296.1916,298.229,301.3932
3.5,0000 1 May 2001,299.1883,295.7643,297.7713,301.2085
4.5,0000 1 May 2001,298.9883,295.7571,297.6512,301.0803
5.5,0000 1 May 2001,298.9407,296.139,297.7304,301.0197
6.5,0000 1 May 2001,298.904,296.7632,297.8675,300.9424
7.5,0000 1 May 2001,298.839,297.5537,298.0587,300.7911
8.5,0000 1 May 2001,298.8512,298.4669,298.4069,300.5885
9.5,0000 1 May 2001,299.0233,299.3028,298.8552,300.4606
10.5,0000 1 May 2001,299.3577,299.6561,299.2968,300.4973
1.5,0000 1 Jun 2001,299.7502,295.7564,298.3486,301.5937
2.5,0000 1 Jun 2001,299.2681,295.6169,297.8047,301.396
3.5,0000 1 Jun 2001,299.0543,295.7274,297.6506,301.2615
4.5,0000 1 Jun 2001,299.0062,296.1544,297.7298,301.1941
5.5,0000 1 Jun 2001,298.9857,296.8157,297.8889,301.1177
6.5,0000 1 Jun 2001,298.9446,297.644,298.1276,300.9678
7.5,0000 1 Jun 2001,298.9932,298.5932,298.5286,300.7679
8.5,0000 1 Jun 2001,299.2111,299.4863,299.0526,300.6472
9.5,0000 1 Jun 2001,299.576,299.9426,299.5421,300.7014
10.5,0000 1 Jun 2001,299.8665,299.4937,299.6687,300.88
1.5,0000 1 Jul 2001,299.726,295.1689,298.0781,301.8095
2.5,0000 1 Jul 2001,299.3918,295.5594,297.8657,301.6394
3.5,0000 1 Jul 2001,299.2979,296.0964,297.9402,301.5318
4.5,0000 1 Jul 2001,299.28,296.7996,298.1136,301.4309
5.5,0000 1 Jul 2001,299.2563,297.6631,298.3593,301.2711
6.5,0000 1 Jul 2001,299.2831,298.6414,298.7442,301.0789
7.5,0000 1 Jul 2001,299.4702,299.54,299.2508,300.9461
8.5,0000 1 Jul 2001,299.8154,299.9907,299.7475,300.973
9.5,0000 1 Jul 2001,300.097,299.5731,299.8771,301.1179
10.5,0000 1 Jul 2001,300.137,298.4967,299.5273,301.2267
1.5,0000 1 Aug 2001,299.1869,295.0895,297.5949,301.6
2.5,0000 1 Aug 2001,298.9941,295.8407,297.62,301.3994
3.5,0000 1 Aug 2001,298.9775,296.6121,297.8109,301.2634
4.5,0000 1 Aug 2001,298.9671,297.484,298.0659,301.1067
5.5,0000 1 Aug 2001,299.0029,298.5009,298.4596,300.9125
6.5,0000 1 Aug 2001,299.1766,299.4188,298.9549,300.7767
7.5,0000 1 Aug 2001,299.5235,299.9257,299.4723,300.7911
8.5,0000 1 Aug 2001,299.8626,299.5314,299.6757,300.94
9.5,0000 1 Aug 2001,299.9898,298.4731,299.4205,301.0786
10.5,0000 1 Aug 2001,299.7906,297.2012,298.7773,301.0718
1.5,0000 1 Sep 2001,299.2303,295.2344,297.6089,301.6915
2.5,0000 1 Sep 2001,299.0046,296.3637,297.7191,301.3981
3.5,0000 1 Sep 2001,298.8923,297.3513,297.931,301.1545
4.5,0000 1 Sep 2001,298.8813,298.39,298.3309,300.894
5.5,0000 1 Sep 2001,299.0533,299.3152,298.8824,300.7122
6.5,0000 1 Sep 2001,299.4126,299.7841,299.4326,300.6968
7.5,0000 1 Sep 2001,299.7425,299.3358,299.5843,300.8391
8.5,0000 1 Sep 2001,299.8538,298.2747,299.2684,300.9749
9.5,0000 1 Sep 2001,299.6523,297.053,298.6024,300.9831
10.5,0000 1 Sep 2001,299.256,296.1673,297.9485,300.85
1.5,0000 1 Oct 2001,299.0118,295.7681,297.5939,301.5381
2.5,0000 1 Oct 2001,298.8254,297.0532,297.7865,301.2415
3.5,0000 1 Oct 2001,298.8048,298.2192,298.1942,300.9399
4.5,0000 1 Oct 2001,298.9743,299.1883,298.768,300.7009
5.5,0000 1 Oct 2001,299.3123,299.6412,299.314,300.639
6.5,0000 1 Oct 2001,299.6324,299.2092,299.4516,300.7775
7.5,0000 1 Oct 2001,299.7564,298.1615,299.1269,300.942
8.5,0000 1 Oct 2001,299.5975,296.9877,298.4911,300.9885
9.5,0000 1 Oct 2001,299.279,296.1474,297.9265,300.9073
10.5,0000 1 Oct 2001,298.9595,295.7376,297.6219,300.792
1.5,0000 1 Nov 2001,299.1697,296.4119,297.8765,301.5792
2.5,0000 1 Nov 2001,299.0381,297.8632,298.2211,301.2627
3.5,0000 1 Nov 2001,299.1591,298.9767,298.7758,301.0374
4.5,0000 1 Nov 2001,299.4681,299.4764,299.3399,300.9649
5.5,0000 1 Nov 2001,299.7658,299.1367,299.5539,301.0182
6.5,0000 1 Nov 2001,299.8853,298.2116,299.3165,301.1002
7.5,0000 1 Nov 2001,299.7301,297.1652,298.7613,301.0806
8.5,0000 1 Nov 2001,299.4166,296.3919,298.2055,300.9763
9.5,0000 1 Nov 2001,299.1092,295.9265,297.8362,300.8779
10.5,0000 1 Nov 2001,298.9427,295.8466,297.7276,300.8299
1.5,0000 1 Dec 2001,299.2556,297.5928,298.2352,301.5382
2.5,0000 1 Dec 2001,299.2805,298.9215,298.7621,301.2673
3.5,0000 1 Dec 2001,299.4752,299.5025,299.2821,301.0905
4.5,0000 1 Dec 2001,299.6817,299.121,299.3979,301.0645
5.5,0000 1 Dec 2001,299.7405,298.1155,299.0899,301.0777
6.5,0000 1 Dec 2001,299.5564,297.0099,298.4873,301.02
7.5,0000 1 Dec 2001,299.234,296.1754,297.9401,300.8804
8.5,0000 1 Dec 2001,298.9231,295.7125,297.5982,300.7495
9.5,0000 1 Dec 2001,298.7549,295.6519,297.5211,300.6798
10.5,0000 1 Dec 2001,298.7168,296.029,297.6294,300.6391
1.5,0000 1 Jan 2002,299.4129,298.7612,298.8978,301.3427
2.5,0000 1 Jan 2002,299.5266,299.4173,299.3181,301.1733
3.5,0000 1 Jan 2002,299.7041,299.0973,299.3977,301.1501
4.5,0000 1 Jan 2002,299.7401,298.0922,299.0868,301.129
5.5,0000 1 Jan 2002,299.5415,296.9849,298.522,301.0089
6.5,0000 1 Jan 2002,299.1974,296.0967,297.9543,300.8409
7.5,0000 1 Jan 2002,298.8776,295.6094,297.5692,300.7117
8.5,0000 1 Jan 2002,298.7202,295.5649,297.4793,300.6498
9.5,0000 1 Jan 2002,298.6978,295.9425,297.5867,300.6211
10.5,0000 1 Jan 2002,298.6971,296.5583,297.7585,300.548
1.5,0000 1 Feb 2002,300.2969,299.7495,299.8781,301.8947
2.5,0000 1 Feb 2002,300.4939,299.6165,300.0686,301.9196
3.5,0000 1 Feb 2002,300.5118,298.7515,299.8123,301.8737
4.5,0000 1 Feb 2002,300.1844,297.671,299.156,301.6471
5.5,0000 1 Feb 2002,299.6735,296.7752,298.4211,301.3534
6.5,0000 1 Feb 2002,299.2,296.1743,297.8895,301.0976
7.5,0000 1 Feb 2002,298.9408,296.0178,297.7144,300.9363
8.5,0000 1 Feb 2002,298.8398,296.2148,297.7602,300.8156
9.5,0000 1 Feb 2002,298.7662,296.7241,297.8607,300.6757
10.5,0000 1 Feb 2002,298.6914,297.4345,298.0188,300.4699
1.5,0000 1 Mar 2002,300.6422,299.8776,300.2051,302.011
2.5,0000 1 Mar 2002,300.55,298.896,299.8336,301.9662
3.5,0000 1 Mar 2002,300.151,297.6647,299.0727,301.7269
4.5,0000 1 Mar 2002,299.5543,296.6856,298.2378,301.3741
5.5,0000 1 Mar 2002,299.0297,296.0834,297.6841,301.0528
6.5,0000 1 Mar 2002,298.7307,295.9079,297.4968,300.8356
7.5,0000 1 Mar 2002,298.6266,296.1607,297.5615,300.709
8.5,0000 1 Mar 2002,298.5575,296.6867,297.6813,300.5612
9.5,0000 1 Mar 2002,298.4976,297.46,297.8745,300.3648
10.5,0000 1 Mar 2002,298.5576,298.3741,298.2596,300.1561
1.5,0000 1 Apr 2002,300.7796,298.9653,300.076,302.0944
2.5,0000 1 Apr 2002,300.3841,297.785,299.3399,301.9025
3.5,0000 1 Apr 2002,299.7951,296.7995,298.4939,301.5964
4.5,0000 1 Apr 2002,299.2574,296.1992,297.8917,301.2875
5.5,0000 1 Apr 2002,298.9289,296.0225,297.6399,301.0733
6.5,0000 1 Apr 2002,298.7914,296.2542,297.6693,300.9338
7.5,0000 1 Apr 2002,298.6985,296.7905,297.7767,300.7894
8.5,0000 1 Apr 2002,298.6271,297.5028,297.9518,300.6016
9.5,0000 1 Apr 2002,298.6481,298.3803,298.2811,300.3842
10.5,0000 1 Apr 2002,298.8565,299.1936,298.7578,300.2687
1.5,0000 1 May 2002,300.5671,297.5566,299.3727,302.1821
2.5,0000 1 May 2002,300.0754,296.7618,298.6494,301.961
3.5,0000 1 May 2002,299.6346,296.2936,298.1573,301.7171
4.5,0000 1 May 2002,299.3798,296.2399,297.9981,301.5593
5.5,0000 1 May 2002,299.2987,296.56,298.0818,301.4514
6.5,0000 1 May 2002,299.2543,297.1227,298.2443,301.3112
7.5,0000 1 May 2002,299.1668,297.8741,298.4374,301.0726
8.5,0000 1 May 2002,299.1505,298.7367,298.7676,300.7958
9.5,0000 1 May 2002,299.3033,299.5247,299.1748,300.6341
10.5,0000 1 May 2002,299.6197,299.8446,299.5905,300.664
1.5,0000 1 Jun 2002,300.3713,296.6987,298.9884,302.1864
2.5,0000 1 Jun 2002,299.8361,296.431,298.4059,301.9338
3.5,0000 1 Jun 2002,299.6142,296.4124,298.2382,301.806
4.5,0000 1 Jun 2002,299.5684,296.7286,298.3289,301.7263
5.5,0000 1 Jun 2002,299.5552,297.3182,298.5018,301.617
6.5,0000 1 Jun 2002,299.5168,298.0665,298.7374,301.4248
7.5,0000 1 Jun 2002,299.5307,298.9,299.0859,301.183
8.5,0000 1 Jun 2002,299.6822,299.6401,299.5081,301.0185
9.5,0000 1 Jun 2002,299.9828,299.9792,299.9048,301.0157
10.5,0000 1 Jun 2002,300.2288,299.4585,299.964,301.1415
1.5,0000 1 Jul 2002,300.4123,295.8838,298.7614,302.3476
2.5,0000 1 Jul 2002,300.1401,296.3086,298.5923,302.2738
3.5,0000 1 Jul 2002,300.0613,296.8278,298.6732,302.2257
4.5,0000 1 Jul 2002,300.0436,297.4855,298.8353,302.1194
5.5,0000 1 Jul 2002,299.976,298.2608,299.0466,301.8853
6.5,0000 1 Jul 2002,299.9395,299.0971,299.3495,301.6001
7.5,0000 1 Jul 2002,300.0247,299.8764,299.7458,301.3863
8.5,0000 1 Jul 2002,300.2615,300.2007,300.1284,301.3378
9.5,0000 1 Jul 2002,300.4265,299.6848,300.1315,301.4078
10.5,0000 1 Jul 2002,300.373,298.551,299.7002,301.4624
1.5,0000 1 Aug 2002,300.0658,295.5764,298.3104,302.315
2.5,0000 1 Aug 2002,299.8669,296.4009,298.3461,302.1867
3.5,0000 1 Aug 2002,299.7937,297.2115,298.5201,302.0038
4.5,0000 1 Aug 2002,299.7099,298.0695,298.7494,301.7329
5.5,0000 1 Aug 2002,299.6877,298.9659,299.1046,301.431
6.5,0000 1 Aug 2002,299.8207,299.7396,299.5812,301.2347
7.5,0000 1 Aug 2002,300.1042,300.0905,300.0308,301.2155
8.5,0000 1 Aug 2002,300.2981,299.6268,300.0782,301.3134
9.5,0000 1 Aug 2002,300.2174,298.5454,299.6053,301.3651
10.5,0000 1 Aug 2002,299.8163,297.2776,298.7805,301.2681
1.5,0000 1 Sep 2002,300.4109,295.8011,298.6456,302.5039
2.5,0000 1 Sep 2002,300.1998,296.9336,298.7507,302.3141
3.5,0000 1 Sep 2002,300.0271,297.9078,298.9374,302.0211
4.5,0000 1 Sep 2002,299.9014,298.853,299.2265,301.6791
5.5,0000 1 Sep 2002,299.9399,299.6784,299.622,301.4102
6.5,0000 1 Sep 2002,300.1533,300.0369,300.0094,301.3188
7.5,0000 1 Sep 2002,300.3386,299.5263,300.0311,301.3876
8.5,0000 1 Sep 2002,300.2748,298.3966,299.5702,301.4534
9.5,0000 1 Sep 2002,299.8657,297.1185,298.7366,301.3648
10.5,0000 1 Sep 2002,299.2753,296.2057,297.9543,301.1038
1.5,0000 1 Oct 2002,300.5771,296.5137,298.9695,302.545
2.5,0000 1 Oct 2002,300.2849,297.7494,299.0858,302.2099
3.5,0000 1 Oct 2002,300.0291,298.7715,299.2683,301.7697
4.5,0000 1 Oct 2002,299.9346,299.5925,299.5375,301.405
5.5,0000 1 Oct 2002,300.0042,299.8715,299.7786,301.2246
6.5,0000 1 Oct 2002,300.0354,299.275,299.649,301.2088
7.5,0000 1 Oct 2002,299.8676,298.0871,299.118,301.1949
8.5,0000 1 Oct 2002,299.4778,296.8185,298.344,301.0799
9.5,0000 1 Oct 2002,299.014,295.9367,297.7006,300.8614
10.5,0000 1 Oct 2002,298.642,295.4672,297.3507,300.6494
1.5,0000 1 Nov 2002,300.7393,297.5582,299.4503,302.3644
2.5,0000 1 Nov 2002,300.3755,298.7317,299.5351,301.9076
3.5,0000 1 Nov 2002,300.1505,299.5778,299.6899,301.5204
4.5,0000 1 Nov 2002,300.088,299.8338,299.8411,301.2923
5.5,0000 1 Nov 2002,300.0325,299.1521,299.646,301.2146
6.5,0000 1 Nov 2002,299.8132,297.868,299.0551,301.1632
7.5,0000 1 Nov 2002,299.3698,296.5273,298.2104,301.0082
8.5,0000 1 Nov 2002,298.8717,295.6464,297.5305,300.7615
9.5,0000 1 Nov 2002,298.4955,295.2339,297.1932,300.5229
10.5,0000 1 Nov 2002,298.3158,295.2413,297.1472,300.3582
1.5,0000 1 Dec 2002,300.6545,298.373,299.6469,302.1127
2.5,0000 1 Dec 2002,300.3645,299.387,299.7855,301.7262
3.5,0000 1 Dec 2002,300.2466,299.6426,299.9013,301.451
4.5,0000 1 Dec 2002,300.1349,299.0065,299.64,301.3057
5.5,0000 1 Dec 2002,299.8358,297.748,298.9652,301.1878
6.5,0000 1 Dec 2002,299.3343,296.4502,298.069,301.0048
7.5,0000 1 Dec 2002,298.7982,295.5143,297.3549,300.756
8.5,0000 1 Dec 2002,298.3979,295.0179,296.9815,300.5194
9.5,0000 1 Dec 2002,298.2029,294.9916,296.9295,300.3324
10.5,0000 1 Dec 2002,298.1253,295.4013,297.0164,300.1984
1.5,0000 1 Jan 2003,300.4008,299.1999,299.7727,301.7835
2.5,0000 1 Jan 2003,300.1605,299.5589,299.8344,301.4516
3.5,0000 1 Jan 2003,299.9832,298.9258,299.5365,301.2505
4.5,0000 1 Jan 2003,299.6978,297.6749,298.8669,301.1046
5.5,0000 1 Jan 2003,299.2147,296.3459,297.9603,300.8999
6.5,0000 1 Jan 2003,298.6872,295.3925,297.2331,300.6314
7.5,0000 1 Jan 2003,298.2849,294.8753,296.8539,300.38
8.5,0000 1 Jan 2003,298.0804,294.8532,296.8052,300.191
9.5,0000 1 Jan 2003,298.0003,295.3049,296.9091,300.0566
10.5,0000 1 Jan 2003,297.9399,296.0199,297.0399,299.9449
1.5,0000 1 Feb 2003,300.2851,299.3335,299.8751,301.631
2.5,0000 1 Feb 2003,299.9653,298.7927,299.5415,301.3315
3.5,0000 1 Feb 2003,299.5593,297.5876,298.7894,301.087
4.5,0000 1 Feb 2003,299.048,296.3346,297.861,300.8347
5.5,0000 1 Feb 2003,298.5674,295.3871,297.1873,300.5542
6.5,0000 1 Feb 2003,298.2212,294.9044,296.8722,300.2941
7.5,0000 1 Feb 2003,298.037,294.8824,296.8356,300.1115
8.5,0000 1 Feb 2003,297.939,295.3393,296.924,299.9764
9.5,0000 1 Feb 2003,297.8668,296.0466,297.033,299.8666
10.5,0000 1 Feb 2003,297.8512,297.0195,297.2748,299.7306
1.5,0000 1 Mar 2003,300.3381,298.8208,299.8776,301.6186
2.5,0000 1 Mar 2003,299.881,297.7364,299.1477,301.316
3.5,0000 1 Mar 2003,299.2861,296.5262,298.1703,301.0006
4.5,0000 1 Mar 2003,298.7218,295.5919,297.3793,300.702
5.5,0000 1 Mar 2003,298.3268,295.0476,296.9718,300.4369
6.5,0000 1 Mar 2003,298.123,295.0047,296.9087,300.2427
7.5,0000 1 Mar 2003,298.0148,295.4054,296.9787,300.0831
8.5,0000 1 Mar 2003,297.9125,296.0757,297.0719,299.9303
9.5,0000 1 Mar 2003,297.8521,296.992,297.2839,299.755
10.5,0000 1 Mar 2003,297.9556,298.0532,297.7295,299.6135
1.5,0000 1 Apr 2003,300.1126,297.5786,299.1804,301.7591
2.5,0000 1 Apr 2003,299.537,296.5205,298.2866,301.4204
3.5,0000 1 Apr 2003,298.9632,295.6532,297.5245,301.0451
4.5,0000 1 Apr 2003,298.5088,295.1626,297.0707,300.7284
5.5,0000 1 Apr 2003,298.2832,295.1068,296.9892,300.5097
6.5,0000 1 Apr 2003,298.2062,295.4793,297.0962,300.3539
7.5,0000 1 Apr 2003,298.1434,296.1505,297.234,300.208
8.5,0000 1 Apr 2003,298.1038,297.0604,297.4685,300.0367
9.5,0000 1 Apr 2003,298.1956,298.1345,297.9158,299.8881
10.5,0000 1 Apr 2003,298.4966,299.123,298.5352,299.8506
1.5,0000 1 May 2003,299.4995,296.3234,298.1812,301.5168
2.5,0000 1 May 2003,298.9035,295.6661,297.423,301.1349
3.5,0000 1 May 2003,298.5185,295.2298,297.0528,300.8026
4.5,0000 1 May 2003,298.3211,295.1927,297.0132,300.5659
5.5,0000 1 May 2003,298.2518,295.5917,297.146,300.3958
6.5,0000 1 May 2003,298.1748,296.2768,297.2911,300.2272
7.5,0000 1 May 2003,298.1012,297.1869,297.5046,300.0222
8.5,0000 1 May 2003,298.1815,298.2418,297.9426,299.8455
9.5,0000 1 May 2003,298.4721,299.209,298.5107,299.8105
10.5,0000 1 May 2003,298.9049,299.7015,299.0488,299.9654
1.5,0000 1 Jun 2003,299.3091,295.494,297.8227,301.4767
2.5,0000 1 Jun 2003,298.7179,295.4005,297.3102,301.0421
3.5,0000 1 Jun 2003,298.4309,295.5099,297.1572,300.7494
4.5,0000 1 Jun 2003,298.3579,295.8941,297.2586,300.5616
5.5,0000 1 Jun 2003,298.3188,296.5021,297.4194,300.4084
6.5,0000 1 Jun 2003,298.2833,297.3529,297.676,300.2266
7.5,0000 1 Jun 2003,298.369,298.3836,298.1237,300.0608
8.5,0000 1 Jun 2003,298.6524,299.3312,298.6966,300.0128
9.5,0000 1 Jun 2003,299.0573,299.7602,299.1968,300.1465
10.5,0000 1 Jun 2003,299.3875,299.29,299.3046,300.4088
1.5,0000 1 Jul 2003,299.3567,295.4311,297.9269,301.5319
2.5,0000 1 Jul 2003,298.9013,295.8051,297.6327,301.1834
3.5,0000 1 Jul 2003,298.7473,296.2828,297.6273,300.9546
4.5,0000 1 Jul 2003,298.649,296.8511,297.714,300.754
5.5,0000 1 Jul 2003,298.5558,297.5968,297.9012,300.5077
6.5,0000 1 Jul 2003,298.5901,298.4915,298.2713,300.2961
7.5,0000 1 Jul 2003,298.8118,299.3395,298.781,300.2171
8.5,0000 1 Jul 2003,299.1858,299.7365,299.2632,300.3386
9.5,0000 1 Jul 2003,299.4875,299.2773,299.3787,300.5527
10.5,0000 1 Jul 2003,299.5674,298.2104,299.0608,300.6936
1.5,0000 1 Aug 2003,299.1761,295.301,297.8185,301.4059
2.5,0000 1 Aug 2003,298.8638,296.082,297.6982,301.0674
3.5,0000 1 Aug 2003,298.7126,296.7755,297.73,300.8162
4.5,0000 1 Aug 2003,298.6028,297.5588,297.8955,300.5769
5.5,0000 1 Aug 2003,298.6216,298.4769,298.2446,300.3757
6.5,0000 1 Aug 2003,298.832,299.3716,298.7265,300.3111
7.5,0000 1 Aug 2003,299.1777,299.8104,299.1805,300.423
8.5,0000 1 Aug 2003,299.4947,299.3457,299.3353,300.6575
9.5,0000 1 Aug 2003,299.6196,298.2315,299.0784,300.8218
10.5,0000 1 Aug 2003,299.4628,296.9989,298.4834,300.8219
1.5,0000 1 Sep 2003,299.2403,295.7486,297.9112,301.5103
2.5,0000 1 Sep 2003,298.9904,296.7295,297.9007,301.2103
3.5,0000 1 Sep 2003,298.8654,297.6037,298.0564,300.924
4.5,0000 1 Sep 2003,298.8658,298.5265,298.4202,300.6645
5.5,0000 1 Sep 2003,299.0571,299.3645,298.9244,300.5381
6.5,0000 1 Sep 2003,299.3988,299.7864,299.4008,300.6171
7.5,0000 1 Sep 2003,299.6842,299.3209,299.4878,300.8365
8.5,0000 1 Sep 2003,299.7503,298.2743,299.1535,301.0047
9.5,0000 1 Sep 2003,299.5273,297.0921,298.4967,300.9997
10.5,0000 1 Sep 2003,299.114,296.2482,297.8647,300.8291
1.5,0000 1 Oct 2003,299.4076,296.2111,298.0346,301.6745
2.5,0000 1 Oct 2003,299.0571,297.3486,298.049,301.2817
3.5,0000 1 Oct 2003,298.9036,298.4094,298.3329,300.8887
4.5,0000 1 Oct 2003,299.0075,299.3219,298.81,300.6279
5.5,0000 1 Oct 2003,299.3156,299.6362,299.269,300.6092
6.5,0000 1 Oct 2003,299.5789,299.0142,299.3113,300.7633
7.5,0000 1 Oct 2003,299.6574,297.8385,298.9465,300.927
8.5,0000 1 Oct 2003,299.4737,296.6818,298.3064,300.9554
9.5,0000 1 Oct 2003,299.1604,295.9212,297.769,300.8581
10.5,0000 1 Oct 2003,298.8642,295.54,297.4996,300.7233
1.5,0000 1 Nov 2003,299.7453,297.1686,298.5953,301.8842
2.5,0000 1 Nov 2003,299.5343,298.4175,298.8107,301.5138
3.5,0000 1 Nov 2003,299.5498,299.3707,299.1742,301.2224
4.5,0000 1 Nov 2003,299.7582,299.7587,299.5604,301.1188
5.5,0000 1 Nov 2003,299.9402,299.1873,299.5582,301.1739
6.5,0000 1 Nov 2003,299.8965,298.0701,299.112,301.2395
7.5,0000 1 Nov 2003,299.6053,296.8693,298.3877,301.1812
8.5,0000 1 Nov 2003,299.187,296.0699,297.7757,300.9962
9.5,0000 1 Nov 2003,298.8354,295.6352,297.4781,300.7931
10.5,0000 1 Nov 2003,298.627,295.5731,297.4134,300.6556
1.5,0000 1 Dec 2003,299.6785,298.2231,298.9196,301.6315
2.5,0000 1 Dec 2003,299.6249,299.3314,299.2296,301.3253
3.5,0000 1 Dec 2003,299.8234,299.6953,299.5773,301.2508
4.5,0000 1 Dec 2003,300.0098,299.1283,299.6086,301.3038
5.5,0000 1 Dec 2003,299.989,297.9989,299.2106,301.3334
6.5,0000 1 Dec 2003,299.6797,296.8363,298.498,301.229
7.5,0000 1 Dec 2003,299.2285,296.0332,297.8343,301.0107
8.5,0000 1 Dec 2003,298.8383,295.6311,297.4729,300.8005
9.5,0000 1 Dec 2003,298.63,295.5827,297.4016,300.6462
10.5,0000 1 Dec 2003,298.5806,295.9142,297.5118,300.547
1.5,0000 1 Jan 2004,299.7601,298.855,299.2254,301.5528
2.5,0000 1 Jan 2004,299.8918,299.3046,299.5598,301.424
3.5,0000 1 Jan 2004,300.0239,298.8629,299.5556,301.3983
4.5,0000 1 Jan 2004,299.9804,297.8859,299.1423,301.3706
5.5,0000 1 Jan 2004,299.668,296.8147,298.4431,301.2207
6.5,0000 1 Jan 2004,299.2243,296.0248,297.8105,300.9905
7.5,0000 1 Jan 2004,298.8429,295.5369,297.4384,300.7822
8.5,0000 1 Jan 2004,298.6489,295.473,297.3666,300.6626
9.5,0000 1 Jan 2004,298.6182,295.8393,297.4998,300.5951
10.5,0000 1 Jan 2004,298.603,296.4777,297.6645,300.4982
1.5,0000 1 Feb 2004,300.0694,299.459,299.8471,301.4769
2.5,0000 1 Feb 2004,300.1774,298.9265,299.7657,301.4555
3.5,0000 1 Feb 2004,300.0761,297.8886,299.2313,301.459
4.5,0000 1 Feb 2004,299.741,296.7802,298.4785,301.3312
5.5,0000 1 Feb 2004,299.2962,295.9895,297.8264,301.1097
6.5,0000 1 Feb 2004,298.89,295.5335,297.4381,300.8858
7.5,0000 1 Feb 2004,298.6592,295.4826,297.338,300.7384
8.5,0000 1 Feb 2004,298.5873,295.8183,297.4368,300.6522
9.5,0000 1 Feb 2004,298.5728,296.4194,297.5906,300.577
10.5,0000 1 Feb 2004,298.5742,297.2488,297.8311,300.4579
1.5,0000 1 Mar 2004,300.4093,298.8181,299.9682,301.7419
2.5,0000 1 Mar 2004,300.3141,297.8856,299.468,301.7395
3.5,0000 1 Mar 2004,299.9207,296.9137,298.6736,301.5733
4.5,0000 1 Mar 2004,299.3973,296.1606,297.9567,301.2961
5.5,0000 1 Mar 2004,298.9501,295.6956,297.5243,301.0234
6.5,0000 1 Mar 2004,298.7213,295.6195,297.4376,300.8481
7.5,0000 1 Mar 2004,298.6551,295.9776,297.5351,300.7435
8.5,0000 1 Mar 2004,298.6294,296.579,297.6875,300.6374
9.5,0000 1 Mar 2004,298.6242,297.4074,297.9117,300.4825
10.5,0000 1 Mar 2004,298.7041,298.3927,298.3106,300.3092
1.5,0000 1 Apr 2004,300.6756,298.0313,299.8575,301.9774
2.5,0000 1 Apr 2004,300.2716,297.1274,299.0993,301.8438
3.5,0000 1 Apr 2004,299.7024,296.3671,298.3338,301.5526
4.5,0000 1 Apr 2004,299.2249,295.9223,297.8192,301.2804
5.5,0000 1 Apr 2004,299.0051,295.8866,297.6946,301.1295
6.5,0000 1 Apr 2004,298.9672,296.2254,297.7995,301.0501
7.5,0000 1 Apr 2004,298.9486,296.8027,297.9566,300.9622
8.5,0000 1 Apr 2004,298.9128,297.6,298.1768,300.7855
9.5,0000 1 Apr 2004,298.9514,298.5539,298.5457,300.5651
10.5,0000 1 Apr 2004,299.1523,299.4213,299.0273,300.4257
1.5,0000 1 May 2004,300.2616,296.7077,298.8983,301.9001
2.5,0000 1 May 2004,299.697,296.1349,298.1623,301.6874
3.5,0000 1 May 2004,299.2496,295.7902,297.7135,301.4563
4.5,0000 1 May 2004,299.0482,295.8275,297.6418,301.3057
5.5,0000 1 May 2004,299.0373,296.2473,297.8064,301.2163
6.5,0000 1 May 2004,299.0587,296.9005,298.0193,301.1171
7.5,0000 1 May 2004,299.041,297.7473,298.2696,300.9448
8.5,0000 1 May 2004,299.0679,298.7217,298.6365,300.7439
9.5,0000 1 May 2004,299.2656,299.596,299.1213,300.6105
10.5,0000 1 May 2004,299.6034,300.0126,299.5919,300.622
1.5,0000 1 Jun 2004,299.914,295.6499,298.2535,301.932
2.5,0000 1 Jun 2004,299.3904,295.6385,297.7548,301.6823
3.5,0000 1 Jun 2004,299.194,295.8567,297.7147,301.5119
4.5,0000 1 Jun 2004,299.2002,296.3373,297.8941,301.4378
5.5,0000 1 Jun 2004,299.2268,297.0091,298.122,301.3521
6.5,0000 1 Jun 2004,299.204,297.8623,298.3805,301.182
7.5,0000 1 Jun 2004,299.2051,298.7997,298.7512,300.9457
8.5,0000 1 Jun 2004,299.3681,299.6211,299.2216,300.78
9.5,0000 1 Jun 2004,299.6837,299.9899,299.6753,300.7766
10.5,0000 1 Jun 2004,299.9619,299.4862,299.7751,300.9175
1.5,0000 1 Jul 2004,299.9088,295.342,298.1539,302.1067
2.5,0000 1 Jul 2004,299.5923,295.8035,298.0269,301.9262
3.5,0000 1 Jul 2004,299.4947,296.3664,298.1265,301.8051
4.5,0000 1 Jul 2004,299.4569,297.0724,298.2972,301.6686
5.5,0000 1 Jul 2004,299.397,297.8858,298.5071,301.4711
6.5,0000 1 Jul 2004,299.4026,298.814,298.876,301.2252
7.5,0000 1 Jul 2004,299.5798,299.6282,299.3555,301.072
