L,MON,LDC_SST_COLA_CESM1,LDC_SST_COLA_CESM1_ONETWO,LDC_SST_COLA_CESM1_THREE,LDC_SST_COLA_CESM1_FOUR
8.5,0000 1 Sep 2008,27.50695,23.89376,26.85437,28.52383
9.5,0000 1 Sep 2008,27.70988,23.07533,26.62879,28.82731
10.5,0000 1 Sep 2008,27.4662,22.23441,26.04373,28.8907
1.5,0000 1 Oct 2008,26.34221,21.38579,25.01736,28.28398
2.5,0000 1 Oct 2008,26.09138,22.12997,24.97357,28.16588
3.5,0000 1 Oct 2008,25.87872,23.07961,25.03618,27.97326
4.5,0000 1 Oct 2008,25.97769,23.96524,25.34076,27.84313
5.5,0000 1 Oct 2008,26.40069,24.42868,25.89649,27.91586
6.5,0000 1 Oct 2008,27.02909,24.31688,26.48849,28.21808
7.5,0000 1 Oct 2008,27.61349,23.75668,26.85645,28.60419
8.5,0000 1 Oct 2008,27.85182,23.01718,26.70409,28.87988
9.5,0000 1 Oct 2008,27.62337,22.25401,26.16687,28.91849
10.5,0000 1 Oct 2008,27.15232,21.66553,25.62218,28.73201
1.5,0000 1 Nov 2008,26.43632,21.74207,25.16023,28.25538
2.5,0000 1 Nov 2008,26.08586,22.73606,25.08126,28.09947
3.5,0000 1 Nov 2008,25.96309,23.49257,25.14053,28.02283
4.5,0000 1 Nov 2008,26.35416,23.75379,25.62553,28.14244
5.5,0000 1 Nov 2008,26.99814,23.60202,26.23747,28.41256
6.5,0000 1 Nov 2008,27.55075,23.1275,26.56951,28.73018
7.5,0000 1 Nov 2008,27.72496,22.5344,26.40421,28.91834
8.5,0000 1 Nov 2008,27.42568,21.86691,25.86353,28.86474
9.5,0000 1 Nov 2008,26.8864,21.32882,25.31211,28.58031
10.5,0000 1 Nov 2008,26.46494,21.09354,24.95782,28.31758
1.5,0000 1 Dec 2008,25.89864,22.38962,24.94171,27.81677
2.5,0000 1 Dec 2008,25.92799,23.41039,25.18438,27.84137
3.5,0000 1 Dec 2008,26.28344,23.78881,25.61768,28.05391
4.5,0000 1 Dec 2008,26.93213,23.53551,26.13552,28.43008
5.5,0000 1 Dec 2008,27.50765,22.92706,26.48198,28.77671
6.5,0000 1 Dec 2008,27.70603,22.25193,26.31915,28.99122
7.5,0000 1 Dec 2008,27.3979,21.56721,25.75597,28.93979
8.5,0000 1 Dec 2008,26.81991,21.01168,25.15144,28.66466
9.5,0000 1 Dec 2008,26.3304,20.81819,24.77533,28.33039
10.5,0000 1 Dec 2008,26.24206,21.05335,24.73442,28.21307
1.5,0000 1 Jan 2009,26.0518,23.74042,25.35315,27.807
2.5,0000 1 Jan 2009,26.48289,24.17005,25.91349,28.1023
3.5,0000 1 Jan 2009,27.06649,23.81955,26.36205,28.50144
4.5,0000 1 Jan 2009,27.63228,23.00728,26.60085,28.83975
5.5,0000 1 Jan 2009,27.82795,22.20046,26.39688,29.02246
6.5,0000 1 Jan 2009,27.48761,21.49897,25.77493,28.98975
7.5,0000 1 Jan 2009,26.89332,20.95859,25.12999,28.76155
8.5,0000 1 Jan 2009,26.42839,20.76662,24.75673,28.50016
9.5,0000 1 Jan 2009,26.35539,21.084,24.76667,28.38738
10.5,0000 1 Jan 2009,26.55352,21.8105,25.07063,28.47025
1.5,0000 1 Feb 2009,26.69408,24.20648,26.09299,28.05819
2.5,0000 1 Feb 2009,27.24032,23.76396,26.45461,28.48929
3.5,0000 1 Feb 2009,27.66269,22.66894,26.51648,28.81035
4.5,0000 1 Feb 2009,27.75781,21.5084,26.10911,28.97897
5.5,0000 1 Feb 2009,27.30499,20.71887,25.36348,28.8912
6.5,0000 1 Feb 2009,26.56085,20.26538,24.61778,28.55582
7.5,0000 1 Feb 2009,25.9321,20.23152,24.15417,28.16235
8.5,0000 1 Feb 2009,25.73445,20.60824,24.09471,27.97121
9.5,0000 1 Feb 2009,25.88849,21.32051,24.34986,28.02719
10.5,0000 1 Feb 2009,26.18696,22.36633,24.84398,28.19102
1.5,0000 1 Mar 2009,27.50294,24.66788,26.81608,28.47066
2.5,0000 1 Mar 2009,27.91973,23.72187,26.9505,28.81046
3.5,0000 1 Mar 2009,28.02387,22.46516,26.64055,28.9981
4.5,0000 1 Mar 2009,27.75151,21.41364,25.96258,29.02541
5.5,0000 1 Mar 2009,27.21734,20.88389,25.3035,28.91466
6.5,0000 1 Mar 2009,26.74634,20.83171,24.95256,28.7408
7.5,0000 1 Mar 2009,26.6385,21.26083,24.99335,28.67785
8.5,0000 1 Mar 2009,26.82441,22.0459,25.31708,28.73331
9.5,0000 1 Mar 2009,27.15456,23.13813,25.81038,28.85519
10.5,0000 1 Mar 2009,27.45341,24.36865,26.36741,28.89566
1.5,0000 1 Apr 2009,27.84013,24.2659,27.02545,28.78936
2.5,0000 1 Apr 2009,27.91997,23.04483,26.57079,29.03046
3.5,0000 1 Apr 2009,27.58457,21.80006,25.78243,29.06239
4.5,0000 1 Apr 2009,27.05235,21.00633,25.10252,28.9113
5.5,0000 1 Apr 2009,26.62787,20.8171,24.77787,28.73335
6.5,0000 1 Apr 2009,26.49466,21.10134,24.80597,28.64089
7.5,0000 1 Apr 2009,26.62899,21.78955,25.08535,28.69877
8.5,0000 1 Apr 2009,26.84906,22.82897,25.52157,28.78169
9.5,0000 1 Apr 2009,27.11087,24.09746,26.05255,28.83217
10.5,0000 1 Apr 2009,27.44545,25.24236,26.62141,28.86395
1.5,0000 1 May 2009,28.05348,23.11951,26.75683,29.0991
2.5,0000 1 May 2009,27.778,22.04565,25.93791,29.19827
3.5,0000 1 May 2009,27.22834,21.22675,25.15949,29.10978
4.5,0000 1 May 2009,26.79782,20.91488,24.80937,28.96584
5.5,0000 1 May 2009,26.74649,21.17363,24.93133,28.91625
6.5,0000 1 May 2009,27.03428,21.93458,25.37939,28.99612
7.5,0000 1 May 2009,27.44709,23.07378,25.95698,29.10589
8.5,0000 1 May 2009,27.80336,24.40109,26.55525,29.14789
9.5,0000 1 May 2009,28.1336,25.54837,27.13411,29.137
10.5,0000 1 May 2009,28.46222,26.23811,27.72511,29.14782
1.5,0000 1 Jun 2009,27.66551,21.87927,25.87656,29.21106
2.5,0000 1 Jun 2009,27.23978,21.29295,25.09349,29.21657
3.5,0000 1 Jun 2009,26.9107,21.03811,24.76852,29.15905
4.5,0000 1 Jun 2009,27.03826,21.28281,25.05359,29.18311
5.5,0000 1 Jun 2009,27.40172,22.05824,25.59015,29.24877
6.5,0000 1 Jun 2009,27.88961,23.23012,26.24844,29.3473
7.5,0000 1 Jun 2009,28.28638,24.54022,26.91132,29.35102
8.5,0000 1 Jun 2009,28.6236,25.67439,27.56074,29.34575
9.5,0000 1 Jun 2009,28.91864,26.42765,28.18371,29.35457
10.5,0000 1 Jun 2009,29.21332,26.66638,28.71743,29.45919
1.5,0000 1 Jul 2009,27.55876,21.6607,25.71211,29.27941
2.5,0000 1 Jul 2009,27.13761,21.39598,25.09544,29.27435
3.5,0000 1 Jul 2009,27.08059,21.43705,25.04844,29.32692
4.5,0000 1 Jul 2009,27.45996,21.99806,25.51662,29.4082
5.5,0000 1 Jul 2009,27.8882,23.02689,26.16251,29.43773
6.5,0000 1 Jul 2009,28.18168,24.36544,26.8003,29.37381
7.5,0000 1 Jul 2009,28.42411,25.53255,27.37527,29.31392
8.5,0000 1 Jul 2009,28.67517,26.28238,27.93474,29.32485
9.5,0000 1 Jul 2009,28.97457,26.38132,28.41206,29.44556
10.5,0000 1 Jul 2009,29.2062,25.93236,28.64607,29.53431
1.5,0000 1 Aug 2009,27.16419,21.1012,25.24388,29.19614
2.5,0000 1 Aug 2009,27.02405,21.26327,24.97298,29.30452
3.5,0000 1 Aug 2009,27.15746,21.74711,25.16771,29.41329
4.5,0000 1 Aug 2009,27.54318,22.66374,25.71342,29.48494
5.5,0000 1 Aug 2009,27.86308,23.91257,26.37672,29.45995
6.5,0000 1 Aug 2009,28.17465,25.16828,27.06207,29.40484
7.5,0000 1 Aug 2009,28.55766,26.0174,27.78066,29.4175
8.5,0000 1 Aug 2009,28.97216,26.27168,28.42302,29.46883
9.5,0000 1 Aug 2009,29.29034,26.07599,28.82344,29.52761
10.5,0000 1 Aug 2009,29.42243,25.57879,28.86245,29.55871
1.5,0000 1 Sep 2009,27.4571,21.40458,25.59667,29.47438
2.5,0000 1 Sep 2009,27.53191,21.90451,25.61771,29.56523
3.5,0000 1 Sep 2009,27.74197,22.70115,25.9404,29.60356
4.5,0000 1 Sep 2009,27.99292,23.82721,26.50305,29.53832
5.5,0000 1 Sep 2009,28.24053,25.02486,27.13346,29.43979
6.5,0000 1 Sep 2009,28.54699,25.87095,27.77707,29.41495
7.5,0000 1 Sep 2009,28.89926,26.00854,28.31124,29.48013
8.5,0000 1 Sep 2009,29.14813,25.6324,28.53669,29.56898
9.5,0000 1 Sep 2009,29.16024,24.90384,28.32942,29.60249
10.5,0000 1 Sep 2009,28.82324,24.07526,27.74483,29.45482
1.5,0000 1 Oct 2009,27.46616,21.29117,25.63677,29.48246
2.5,0000 1 Oct 2009,27.3911,22.10498,25.6855,29.43777
3.5,0000 1 Oct 2009,27.25453,22.96481,25.85676,29.28024
4.5,0000 1 Oct 2009,27.31947,23.84329,26.26869,29.10093
5.5,0000 1 Oct 2009,27.67894,24.4163,26.91111,29.0544
6.5,0000 1 Oct 2009,28.23532,24.48995,27.5175,29.18371
7.5,0000 1 Oct 2009,28.68853,24.07895,27.77172,29.38735
8.5,0000 1 Oct 2009,28.77613,23.41879,27.50413,29.49249
9.5,0000 1 Oct 2009,28.46401,22.64276,26.89151,29.43443
10.5,0000 1 Oct 2009,27.91475,22.03675,26.28071,29.24838
1.5,0000 1 Nov 2009,28.29857,22.51554,26.66906,29.6624
2.5,0000 1 Nov 2009,28.16634,23.38028,26.75227,29.46452
3.5,0000 1 Nov 2009,28.07569,24.00523,26.88792,29.31243
4.5,0000 1 Nov 2009,28.18193,24.33281,27.26104,29.24152
5.5,0000 1 Nov 2009,28.43186,24.22459,27.59209,29.27112
6.5,0000 1 Nov 2009,28.56956,23.69389,27.54059,29.33847
7.5,0000 1 Nov 2009,28.33801,22.87033,26.96947,29.31419
8.5,0000 1 Nov 2009,27.6479,22.03652,26.09237,29.01366
9.5,0000 1 Nov 2009,26.8164,21.45938,25.28981,28.51857
10.5,0000 1 Nov 2009,26.22787,21.28164,24.79885,28.09993
1.5,0000 1 Dec 2009,28.2545,23.38247,26.8809,29.54325
2.5,0000 1 Dec 2009,28.13274,24.08396,26.93892,29.37139
3.5,0000 1 Dec 2009,28.16269,24.21117,27.13296,29.28761
4.5,0000 1 Dec 2009,28.43092,23.84864,27.4431,29.32011
5.5,0000 1 Dec 2009,28.6586,23.20769,27.49553,29.41587
6.5,0000 1 Dec 2009,28.5009,22.45966,27.00528,29.43884
7.5,0000 1 Dec 2009,27.82522,21.72571,26.13183,29.18858
8.5,0000 1 Dec 2009,26.97842,21.16518,25.32106,28.69126
9.5,0000 1 Dec 2009,26.32872,21.03849,24.80104,28.22607
10.5,0000 1 Dec 2009,26.13225,21.27899,24.62253,28.05449
1.5,0000 1 Jan 2010,28.15715,24.18472,26.98545,29.37193
2.5,0000 1 Jan 2010,28.17151,24.30897,27.19009,29.25717
3.5,0000 1 Jan 2010,28.34516,23.77893,27.31684,29.29147
4.5,0000 1 Jan 2010,28.43024,22.82932,27.11274,29.35721
5.5,0000 1 Jan 2010,28.06289,21.8105,26.37917,29.29061
6.5,0000 1 Jan 2010,27.17959,20.94188,25.33542,28.85801
7.5,0000 1 Jan 2010,26.15629,20.40173,24.39586,28.17394
8.5,0000 1 Jan 2010,25.41323,20.299,23.84042,27.56409
9.5,0000 1 Jan 2010,25.15622,20.62437,23.67141,27.31034
10.5,0000 1 Jan 2010,25.21601,21.24688,23.83091,27.32829
1.5,0000 1 Feb 2010,28.28467,24.47642,27.51211,29.27982
2.5,0000 1 Feb 2010,28.31005,23.96582,27.36826,29.3018
3.5,0000 1 Feb 2010,27.94921,22.68244,26.50984,29.24686
4.5,0000 1 Feb 2010,27.05411,21.25565,25.19942,28.85199
5.5,0000 1 Feb 2010,25.81949,20.15701,23.8808,28.01852
6.5,0000 1 Feb 2010,24.67142,19.63515,22.95209,27.08443
7.5,0000 1 Feb 2010,24.00316,19.69403,22.52427,26.43602
8.5,0000 1 Feb 2010,23.83858,20.18493,22.55002,26.21698
9.5,0000 1 Feb 2010,23.94308,20.97086,22.87442,26.16495
10.5,0000 1 Feb 2010,24.22212,22.05555,23.46274,26.17916
1.5,0000 1 Mar 2010,28.49956,24.42274,27.76094,29.37763
2.5,0000 1 Mar 2010,28.2036,23.40308,27.09422,29.36919
3.5,0000 1 Mar 2010,27.32281,21.89289,25.7826,29.01332
4.5,0000 1 Mar 2010,26.04197,20.43844,24.29723,28.1333
5.5,0000 1 Mar 2010,24.75826,19.65549,23.11362,27.07386
6.5,0000 1 Mar 2010,23.88959,19.58718,22.4423,26.26333
7.5,0000 1 Mar 2010,23.5736,19.98729,22.27683,25.97811
8.5,0000 1 Mar 2010,23.63259,20.73615,22.53918,25.90798
9.5,0000 1 Mar 2010,23.89662,21.80983,23.1042,25.88238
10.5,0000 1 Mar 2010,24.27661,23.17473,23.86914,25.90602
1.5,0000 1 Apr 2010,28.34688,23.42235,27.31246,29.4155
2.5,0000 1 Apr 2010,27.4635,21.83934,25.91274,29.15494
3.5,0000 1 Apr 2010,26.15161,20.44709,24.35471,28.42555
4.5,0000 1 Apr 2010,24.94163,19.69442,23.23167,27.42379
5.5,0000 1 Apr 2010,24.1885,19.61316,22.6831,26.56687
6.5,0000 1 Apr 2010,23.89819,20.04779,22.57693,26.16875
7.5,0000 1 Apr 2010,23.91951,20.79952,22.7818,26.09775
8.5,0000 1 Apr 2010,24.14148,21.8645,23.3146,26.13331
9.5,0000 1 Apr 2010,24.52003,23.18519,24.03952,26.1989
10.5,0000 1 Apr 2010,25.01985,24.42962,24.81719,26.41291
1.5,0000 1 May 2010,26.84087,21.50939,25.39141,28.64743
2.5,0000 1 May 2010,25.39349,20.11888,23.66032,27.82604
3.5,0000 1 May 2010,24.03047,19.3373,22.34328,26.84528
4.5,0000 1 May 2010,23.22669,19.21442,21.8023,26.05281
5.5,0000 1 May 2010,23.00166,19.64402,21.83021,25.61374
6.5,0000 1 May 2010,23.07387,20.41466,22.14507,25.42397
7.5,0000 1 May 2010,23.3433,21.46877,22.6766,25.40458
8.5,0000 1 May 2010,23.7519,22.75835,23.39862,25.50152
9.5,0000 1 May 2010,24.31723,24.04882,24.21906,25.76579
10.5,0000 1 May 2010,25.04364,24.92273,25.07788,26.185
1.5,0000 1 Jun 2010,25.39215,20.09475,23.53801,27.84316
2.5,0000 1 Jun 2010,24.00077,19.33889,22.29102,26.92962
3.5,0000 1 Jun 2010,23.10501,19.23336,21.69664,26.18704
4.5,0000 1 Jun 2010,22.93265,19.62677,21.76647,25.80559
5.5,0000 1 Jun 2010,23.15437,20.36747,22.17749,25.64462
6.5,0000 1 Jun 2010,23.46399,21.423,22.77729,25.57227
7.5,0000 1 Jun 2010,23.86642,22.72447,23.52943,25.62156
8.5,0000 1 Jun 2010,24.43189,24.01478,24.35374,25.86663
9.5,0000 1 Jun 2010,25.1483,24.90947,25.18027,26.32007
10.5,0000 1 Jun 2010,25.92508,25.07976,25.92522,26.85174
1.5,0000 1 Jul 2010,24.99999,19.15417,23.0795,27.41448
2.5,0000 1 Jul 2010,23.86567,19.07364,22.20145,26.67533
3.5,0000 1 Jul 2010,23.18316,19.50149,21.88333,26.11314
4.5,0000 1 Jul 2010,23.09628,20.25563,22.0762,25.80375
5.5,0000 1 Jul 2010,23.36923,21.32788,22.62448,25.64593
6.5,0000 1 Jul 2010,23.81485,22.6098,23.40503,25.69066
7.5,0000 1 Jul 2010,24.4225,23.9192,24.29959,25.9802
8.5,0000 1 Jul 2010,25.1818,24.83482,25.19138,26.46348
9.5,0000 1 Jul 2010,25.9764,25.03911,25.9456,27.00405
10.5,0000 1 Jul 2010,26.60231,24.46505,26.32317,27.50509
1.5,0000 1 Aug 2010,24.48168,19.15971,22.80215,26.8567
2.5,0000 1 Aug 2010,23.63315,19.49295,22.28679,26.25619
3.5,0000 1 Aug 2010,23.20076,20.17222,22.16669,25.88528
4.5,0000 1 Aug 2010,23.25887,21.09551,22.46451,25.70314
5.5,0000 1 Aug 2010,23.64521,22.29945,23.143,25.66209
6.5,0000 1 Aug 2010,24.21855,23.59497,24.03902,25.82966
7.5,0000 1 Aug 2010,24.98186,24.53568,24.98236,26.24226
8.5,0000 1 Aug 2010,25.79481,24.72167,25.77696,26.78145
9.5,0000 1 Aug 2010,26.41419,24.16431,26.14675,27.3017
10.5,0000 1 Aug 2010,26.62291,23.12886,25.94913,27.63958
1.5,0000 1 Sep 2010,24.8359,19.15243,23.1391,27.01738
2.5,0000 1 Sep 2010,24.28433,20.00343,22.89898,26.71596
3.5,0000 1 Sep 2010,23.94454,21.0043,22.94928,26.33719
4.5,0000 1 Sep 2010,24.02015,22.1242,23.3749,26.09665
5.5,0000 1 Sep 2010,24.40544,23.24768,24.05798,26.08277
6.5,0000 1 Sep 2010,25.06127,23.99005,24.88052,26.41595
7.5,0000 1 Sep 2010,25.84453,24.11075,25.64803,26.96058
8.5,0000 1 Sep 2010,26.47757,23.60564,26.04678,27.51528
9.5,0000 1 Sep 2010,26.68057,22.77643,25.8801,27.85825
10.5,0000 1 Sep 2010,26.44377,21.84896,25.30609,27.88756
1.5,0000 1 Oct 2010,25.02168,19.9852,23.51863,27.28422
2.5,0000 1 Oct 2010,24.69956,21.15764,23.561,27.10172
3.5,0000 1 Oct 2010,24.54483,22.30196,23.82596,26.90541
4.5,0000 1 Oct 2010,24.88422,23.35672,24.43877,26.92772
5.5,0000 1 Oct 2010,25.5456,24.08976,25.26884,27.1931
6.5,0000 1 Oct 2010,26.30679,24.25511,26.02909,27.66097
7.5,0000 1 Oct 2010,26.89959,23.84571,26.39511,28.13035
8.5,0000 1 Oct 2010,27.09273,23.00739,26.19946,28.43869
9.5,0000 1 Oct 2010,26.7955,22.04106,25.5783,28.41547
10.5,0000 1 Oct 2010,26.25473,21.25867,24.94041,28.10296
1.5,0000 1 Nov 2010,25.29087,21.06046,24.00486,27.27901
2.5,0000 1 Nov 2010,25.06709,22.48325,24.26169,27.12813
3.5,0000 1 Nov 2010,25.07207,23.55622,24.5855,27.09254
4.5,0000 1 Nov 2010,25.58792,24.12787,25.23626,27.35326
5.5,0000 1 Nov 2010,26.35207,24.12664,25.92322,27.83894
6.5,0000 1 Nov 2010,26.96522,23.67693,26.31459,28.30603
7.5,0000 1 Nov 2010,27.12864,22.88173,26.09385,28.55648
8.5,0000 1 Nov 2010,26.75873,21.93754,25.43839,28.44174
9.5,0000 1 Nov 2010,26.12044,21.15995,24.75375,27.99457
10.5,0000 1 Nov 2010,25.57242,20.76681,24.26275,27.54225
1.5,0000 1 Dec 2010,25.28502,22.13265,24.26475,27.33608
2.5,0000 1 Dec 2010,25.3041,23.39239,24.66512,27.38761
3.5,0000 1 Dec 2010,25.6956,23.86329,25.22469,27.60786
4.5,0000 1 Dec 2010,26.38686,23.62042,25.78215,28.01155
5.5,0000 1 Dec 2010,26.95837,22.95148,26.09595,28.37613
6.5,0000 1 Dec 2010,27.03976,22.09394,25.80914,28.53873
7.5,0000 1 Dec 2010,26.5362,21.16167,25.04252,28.31049
8.5,0000 1 Dec 2010,25.73229,20.42398,24.20648,27.77497
9.5,0000 1 Dec 2010,25.02252,20.13353,23.59972,27.2024
10.5,0000 1 Dec 2010,24.717,20.36712,23.36933,26.88975
1.5,0000 1 Jan 2011,25.76285,23.50203,25.06531,27.34891
2.5,0000 1 Jan 2011,26.18319,24.2356,25.72114,27.69375
3.5,0000 1 Jan 2011,26.75293,23.93696,26.21546,28.17888
4.5,0000 1 Jan 2011,27.26587,22.99463,26.38078,28.60087
5.5,0000 1 Jan 2011,27.39064,21.89656,26.06068,28.77601
6.5,0000 1 Jan 2011,26.8849,20.94523,25.27051,28.57392
7.5,0000 1 Jan 2011,26.02909,20.24062,24.39388,28.02309
8.5,0000 1 Jan 2011,25.23453,19.99222,23.73623,27.38763
9.5,0000 1 Jan 2011,24.83098,20.26386,23.41142,26.98038
10.5,0000 1 Jan 2011,24.75941,20.89709,23.42237,26.89082
1.5,0000 1 Feb 2011,26.33712,24.80007,25.95142,27.90073
2.5,0000 1 Feb 2011,26.96971,24.64477,26.51747,28.43499
3.5,0000 1 Feb 2011,27.45406,23.62961,26.67488,28.80948
4.5,0000 1 Feb 2011,27.59333,22.24187,26.29861,28.93808
5.5,0000 1 Feb 2011,27.14042,21.13736,25.44382,28.76035
6.5,0000 1 Feb 2011,26.27228,20.36673,24.51385,28.27636
7.5,0000 1 Feb 2011,25.44026,20.06893,23.79901,27.69175
8.5,0000 1 Feb 2011,24.99636,20.28001,23.45283,27.25742
9.5,0000 1 Feb 2011,24.88559,20.90126,23.46474,27.07844
10.5,0000 1 Feb 2011,24.9272,21.84809,23.78426,27.01999
1.5,0000 1 Mar 2011,26.89816,25.24353,26.60992,28.18427
2.5,0000 1 Mar 2011,27.30601,24.32238,26.58544,28.57632
3.5,0000 1 Mar 2011,27.24487,22.79233,25.97106,28.72459
4.5,0000 1 Mar 2011,26.63478,21.3325,24.93183,28.52435
5.5,0000 1 Mar 2011,25.66999,20.39684,23.9204,27.95777
6.5,0000 1 Mar 2011,24.80012,20.02686,23.22517,27.2722
7.5,0000 1 Mar 2011,24.39937,20.23779,22.98497,26.79791
8.5,0000 1 Mar 2011,24.37751,20.86945,23.13153,26.61306
9.5,0000 1 Mar 2011,24.54959,21.87665,23.58761,26.60404
10.5,0000 1 Mar 2011,24.85018,23.17229,24.23957,26.70327
1.5,0000 1 Apr 2011,27.51327,24.09644,26.89924,28.60888
2.5,0000 1 Apr 2011,27.57724,23.00466,26.4071,28.87823
3.5,0000 1 Apr 2011,27.15257,21.64698,25.54466,28.84085
4.5,0000 1 Apr 2011,26.4485,20.72315,24.72742,28.5175
5.5,0000 1 Apr 2011,25.81206,20.37275,24.14627,28.06961
6.5,0000 1 Apr 2011,25.47886,20.54537,23.90323,27.70546
7.5,0000 1 Apr 2011,25.39647,21.10728,23.94681,27.50052
8.5,0000 1 Apr 2011,25.3717,22.03583,24.21963,27.38241
9.5,0000 1 Apr 2011,25.45947,23.23224,24.66518,27.32626
10.5,0000 1 Apr 2011,25.74327,24.32948,25.17143,27.43189
1.5,0000 1 May 2011,27.2183,22.83382,26.10806,28.52192
2.5,0000 1 May 2011,26.53832,21.69594,24.99897,28.47314
3.5,0000 1 May 2011,25.61595,20.77378,23.97855,28.04299
4.5,0000 1 May 2011,24.94693,20.31885,23.44843,27.46355
5.5,0000 1 May 2011,24.68923,20.43048,23.33505,27.00707
6.5,0000 1 May 2011,24.69157,20.95552,23.46315,26.83594
7.5,0000 1 May 2011,24.80158,21.85448,23.8228,26.83271
8.5,0000 1 May 2011,25.04978,23.04311,24.39227,26.88934
9.5,0000 1 May 2011,25.48874,24.24034,25.11294,27.05153
10.5,0000 1 May 2011,26.09381,25.05254,25.86665,27.35668
1.5,0000 1 Jun 2011,26.754,21.64807,25.19303,28.56238
2.5,0000 1 Jun 2011,25.77225,20.83925,24.05854,28.28892
3.5,0000 1 Jun 2011,24.93513,20.3811,23.29637,27.85811
4.5,0000 1 Jun 2011,24.71571,20.41414,23.22756,27.47565
5.5,0000 1 Jun 2011,24.79833,20.91642,23.50081,27.25575
6.5,0000 1 Jun 2011,24.9692,21.84005,23.97532,27.21591
7.5,0000 1 Jun 2011,25.22496,23.12024,24.61616,27.30399
8.5,0000 1 Jun 2011,25.69238,24.39005,25.34002,27.52481
9.5,0000 1 Jun 2011,26.35147,25.25406,26.10723,27.87849
10.5,0000 1 Jun 2011,27.09016,25.43293,26.7973,28.32271
1.5,0000 1 Jul 2011,26.13017,20.65069,24.40934,28.39258
2.5,0000 1 Jul 2011,25.14242,20.38049,23.46417,27.98178
3.5,0000 1 Jul 2011,24.54326,20.45611,23.02844,27.58507
4.5,0000 1 Jul 2011,24.47287,20.91389,23.15182,27.3174
5.5,0000 1 Jul 2011,24.60341,21.78744,23.58015,27.14435
6.5,0000 1 Jul 2011,24.8564,22.98339,24.22903,27.07669
7.5,0000 1 Jul 2011,25.28475,24.19677,24.91636,27.19385
8.5,0000 1 Jul 2011,25.90536,24.95414,25.66412,27.51489
9.5,0000 1 Jul 2011,26.6376,25.07322,26.36761,27.98996
10.5,0000 1 Jul 2011,27.27859,24.6177,26.82454,28.44451
1.5,0000 1 Aug 2011,25.55641,19.985,23.83025,28.0026
2.5,0000 1 Aug 2011,24.90658,20.15362,23.28395,27.65031
3.5,0000 1 Aug 2011,24.5388,20.65217,23.15256,27.33178
4.5,0000 1 Aug 2011,24.52433,21.47718,23.46078,27.07638
5.5,0000 1 Aug 2011,24.718,22.57845,24.03667,26.90895
6.5,0000 1 Aug 2011,25.11896,23.73697,24.7328,26.95413
7.5,0000 1 Aug 2011,25.74601,24.5362,25.49986,27.27902
8.5,0000 1 Aug 2011,26.48322,24.64,26.20574,27.75414
9.5,0000 1 Aug 2011,27.07114,24.1319,26.57709,28.22154
10.5,0000 1 Aug 2011,27.28858,23.27148,26.42773,28.52683
1.5,0000 1 Sep 2011,25.31214,19.85941,23.57267,27.79478
2.5,0000 1 Sep 2011,24.70376,20.42796,23.26385,27.37242
3.5,0000 1 Sep 2011,24.28488,21.18629,23.17969,26.98012
4.5,0000 1 Sep 2011,24.2764,22.1648,23.52962,26.68971
5.5,0000 1 Sep 2011,24.60135,23.15377,24.11228,26.64525
6.5,0000 1 Sep 2011,25.22656,23.73799,24.90969,26.92519
7.5,0000 1 Sep 2011,25.98105,23.69348,25.60295,27.43269
8.5,0000 1 Sep 2011,26.57607,23.19857,25.9872,27.91671
9.5,0000 1 Sep 2011,26.77551,22.55347,25.84493,28.19368
10.5,0000 1 Sep 2011,26.5358,21.79259,25.31584,28.1449
1.5,0000 1 Oct 2011,25.70788,20.0178,23.98085,27.8556
2.5,0000 1 Oct 2011,25.24124,20.9819,23.88532,27.57684
3.5,0000 1 Oct 2011,24.90859,22.01136,23.96467,27.26706
4.5,0000 1 Oct 2011,25.03678,23.02286,24.37018,27.13929
5.5,0000 1 Oct 2011,25.61139,23.69148,25.1014,27.30222
6.5,0000 1 Oct 2011,26.31366,23.78811,25.81332,27.69745
7.5,0000 1 Oct 2011,26.86019,23.34236,26.17147,28.12752
8.5,0000 1 Oct 2011,27.01918,22.54886,25.98995,28.38847
9.5,0000 1 Oct 2011,26.68602,21.64424,25.37125,28.29022
10.5,0000 1 Oct 2011,26.0934,20.92755,24.70583,27.90342
1.5,0000 1 Nov 2011,25.40594,21.0633,24.14599,27.45141
2.5,0000 1 Nov 2011,25.06903,22.26802,24.30982,27.09782
3.5,0000 1 Nov 2011,25.01193,23.2382,24.50564,26.99785
4.5,0000 1 Nov 2011,25.4796,23.58922,24.96149,27.27019
5.5,0000 1 Nov 2011,26.20811,23.3003,25.5185,27.73107
6.5,0000 1 Nov 2011,26.75784,22.65486,25.84991,28.18103
7.5,0000 1 Nov 2011,26.9118,21.96854,25.69963,28.41961
8.5,0000 1 Nov 2011,26.58691,21.22572,25.12639,28.29407
9.5,0000 1 Nov 2011,25.99186,20.61036,24.47584,27.87033
10.5,0000 1 Nov 2011,25.45062,20.3043,23.96919,27.45148
1.5,0000 1 Dec 2011,25.45708,22.1082,24.57022,27.26609
2.5,0000 1 Dec 2011,25.32588,23.22292,24.78993,27.1642
3.5,0000 1 Dec 2011,25.56979,23.58777,25.06228,27.3986
4.5,0000 1 Dec 2011,26.20919,23.22491,25.49697,27.88098
5.5,0000 1 Dec 2011,26.81536,22.49917,25.83552,28.3206
