M,L,MON,LDC_SST_NCEP_CFSv2
16,6.5,0000 1 Apr 1996,26.10142
17,6.5,0000 1 Apr 1996,26.04346
18,6.5,0000 1 Apr 1996,25.98702
19,6.5,0000 1 Apr 1996,25.65684
20,6.5,0000 1 Apr 1996,25.42747
21,6.5,0000 1 Apr 1996,26.57094
22,6.5,0000 1 Apr 1996,25.50361
23,6.5,0000 1 Apr 1996,25.33818
24,6.5,0000 1 Apr 1996,25.60662
1,7.5,0000 1 Apr 1996,26.81874
2,7.5,0000 1 Apr 1996,27.28732
3,7.5,0000 1 Apr 1996,27.37936
4,7.5,0000 1 Apr 1996,26.31297
5,7.5,0000 1 Apr 1996,26.91155
6,7.5,0000 1 Apr 1996,26.62078
7,7.5,0000 1 Apr 1996,27.26892
8,7.5,0000 1 Apr 1996,27.20225
9,7.5,0000 1 Apr 1996,26.20619
10,7.5,0000 1 Apr 1996,25.56762
11,7.5,0000 1 Apr 1996,26.87954
12,7.5,0000 1 Apr 1996,26.32045
13,7.5,0000 1 Apr 1996,25.17523
14,7.5,0000 1 Apr 1996,26.50926
15,7.5,0000 1 Apr 1996,26.16423
16,7.5,0000 1 Apr 1996,26.45758
17,7.5,0000 1 Apr 1996,26.54118
18,7.5,0000 1 Apr 1996,26.45243
19,7.5,0000 1 Apr 1996,26.07387
20,7.5,0000 1 Apr 1996,25.81815
21,7.5,0000 1 Apr 1996,26.97229
22,7.5,0000 1 Apr 1996,25.70897
23,7.5,0000 1 Apr 1996,25.72209
24,7.5,0000 1 Apr 1996,25.95086
1,8.5,0000 1 Apr 1996,27.18542
2,8.5,0000 1 Apr 1996,27.65811
3,8.5,0000 1 Apr 1996,27.92108
4,8.5,0000 1 Apr 1996,26.77719
5,8.5,0000 1 Apr 1996,27.33395
6,8.5,0000 1 Apr 1996,27.05007
7,8.5,0000 1 Apr 1996,27.75047
8,8.5,0000 1 Apr 1996,27.65907
9,8.5,0000 1 Apr 1996,26.34915
10,8.5,0000 1 Apr 1996,26.14242
11,8.5,0000 1 Apr 1996,27.42235
12,8.5,0000 1 Apr 1996,26.75509
13,8.5,0000 1 Apr 1996,25.47769
14,8.5,0000 1 Apr 1996,26.87897
15,8.5,0000 1 Apr 1996,26.59481
16,8.5,0000 1 Apr 1996,26.93402
17,8.5,0000 1 Apr 1996,27.23572
18,8.5,0000 1 Apr 1996,27.03519
19,8.5,0000 1 Apr 1996,26.49204
20,8.5,0000 1 Apr 1996,26.35701
21,8.5,0000 1 Apr 1996,27.38449
22,8.5,0000 1 Apr 1996,26.20434
23,8.5,0000 1 Apr 1996,26.24618
24,8.5,0000 1 Apr 1996,26.16813
1,1.5,0000 1 May 1996,26.79461
2,1.5,0000 1 May 1996,27.52452
3,1.5,0000 1 May 1996,27.04321
4,1.5,0000 1 May 1996,27.2606
5,1.5,0000 1 May 1996,27.24294
6,1.5,0000 1 May 1996,27.15845
7,1.5,0000 1 May 1996,27.20811
8,1.5,0000 1 May 1996,26.99874
9,1.5,0000 1 May 1996,27.20422
10,1.5,0000 1 May 1996,26.89675
11,1.5,0000 1 May 1996,27.23742
12,1.5,0000 1 May 1996,27.3947
13,1.5,0000 1 May 1996,27.3795
14,1.5,0000 1 May 1996,27.2707
15,1.5,0000 1 May 1996,27.24643
16,1.5,0000 1 May 1996,26.98981
17,1.5,0000 1 May 1996,26.98142
18,1.5,0000 1 May 1996,27.22479
19,1.5,0000 1 May 1996,27.05055
20,1.5,0000 1 May 1996,26.99002
21,1.5,0000 1 May 1996,27.01848
22,1.5,0000 1 May 1996,27.03946
23,1.5,0000 1 May 1996,26.81961
24,1.5,0000 1 May 1996,27.15277
1,2.5,0000 1 May 1996,26.05428
2,2.5,0000 1 May 1996,27.00958
3,2.5,0000 1 May 1996,26.30826
4,2.5,0000 1 May 1996,26.63063
5,2.5,0000 1 May 1996,26.66233
6,2.5,0000 1 May 1996,26.37345
7,2.5,0000 1 May 1996,26.45881
8,2.5,0000 1 May 1996,26.25558
9,2.5,0000 1 May 1996,26.69355
10,2.5,0000 1 May 1996,26.00274
11,2.5,0000 1 May 1996,26.52711
12,2.5,0000 1 May 1996,26.73112
13,2.5,0000 1 May 1996,26.92539
14,2.5,0000 1 May 1996,26.62218
15,2.5,0000 1 May 1996,26.68304
16,2.5,0000 1 May 1996,26.22744
17,2.5,0000 1 May 1996,26.26265
18,2.5,0000 1 May 1996,26.79239
19,2.5,0000 1 May 1996,26.2488
20,2.5,0000 1 May 1996,26.23305
21,2.5,0000 1 May 1996,26.18163
22,2.5,0000 1 May 1996,26.10585
23,2.5,0000 1 May 1996,25.6412
24,2.5,0000 1 May 1996,26.38073
1,3.5,0000 1 May 1996,25.40301
2,3.5,0000 1 May 1996,26.27925
3,3.5,0000 1 May 1996,25.61094
4,3.5,0000 1 May 1996,26.176
5,3.5,0000 1 May 1996,25.87806
6,3.5,0000 1 May 1996,25.58758
7,3.5,0000 1 May 1996,25.59605
8,3.5,0000 1 May 1996,25.53271
9,3.5,0000 1 May 1996,26.24168
10,3.5,0000 1 May 1996,25.06962
11,3.5,0000 1 May 1996,25.8187
12,3.5,0000 1 May 1996,25.83086
13,3.5,0000 1 May 1996,26.40443
14,3.5,0000 1 May 1996,25.95804
15,3.5,0000 1 May 1996,26.06159
16,3.5,0000 1 May 1996,25.52957
17,3.5,0000 1 May 1996,25.60587
18,3.5,0000 1 May 1996,26.30445
19,3.5,0000 1 May 1996,25.48403
20,3.5,0000 1 May 1996,25.40354
21,3.5,0000 1 May 1996,25.43707
22,3.5,0000 1 May 1996,25.00592
23,3.5,0000 1 May 1996,24.54243
24,3.5,0000 1 May 1996,25.46008
1,4.5,0000 1 May 1996,25.06639
2,4.5,0000 1 May 1996,25.7489
3,4.5,0000 1 May 1996,25.27794
4,4.5,0000 1 May 1996,25.96448
5,4.5,0000 1 May 1996,25.3951
6,4.5,0000 1 May 1996,25.08314
7,4.5,0000 1 May 1996,25.12871
8,4.5,0000 1 May 1996,25.16146
9,4.5,0000 1 May 1996,25.96832
10,4.5,0000 1 May 1996,24.58651
11,4.5,0000 1 May 1996,25.45696
12,4.5,0000 1 May 1996,25.26582
13,4.5,0000 1 May 1996,26.18229
14,4.5,0000 1 May 1996,25.65158
15,4.5,0000 1 May 1996,25.71625
16,4.5,0000 1 May 1996,25.35994
17,4.5,0000 1 May 1996,25.28251
18,4.5,0000 1 May 1996,26.02977
19,4.5,0000 1 May 1996,24.9646
20,4.5,0000 1 May 1996,24.87878
21,4.5,0000 1 May 1996,25.12024
22,4.5,0000 1 May 1996,24.34252
23,4.5,0000 1 May 1996,23.87548
24,4.5,0000 1 May 1996,24.7895
1,5.5,0000 1 May 1996,25.07729
2,5.5,0000 1 May 1996,25.51595
3,5.5,0000 1 May 1996,25.20715
4,5.5,0000 1 May 1996,26.0536
5,5.5,0000 1 May 1996,25.27502
6,5.5,0000 1 May 1996,25.13789
7,5.5,0000 1 May 1996,25.10818
8,5.5,0000 1 May 1996,25.22289
9,5.5,0000 1 May 1996,26.05619
10,5.5,0000 1 May 1996,24.5047
11,5.5,0000 1 May 1996,25.56812
12,5.5,0000 1 May 1996,25.03476
13,5.5,0000 1 May 1996,26.0609
14,5.5,0000 1 May 1996,25.68765
15,5.5,0000 1 May 1996,25.74085
16,5.5,0000 1 May 1996,25.40567
17,5.5,0000 1 May 1996,25.33151
18,5.5,0000 1 May 1996,25.94483
19,5.5,0000 1 May 1996,25.06514
20,5.5,0000 1 May 1996,24.83717
21,5.5,0000 1 May 1996,25.33167
22,5.5,0000 1 May 1996,24.20721
23,5.5,0000 1 May 1996,24.05196
24,5.5,0000 1 May 1996,24.45844
1,6.5,0000 1 May 1996,25.52222
2,6.5,0000 1 May 1996,25.68243
3,6.5,0000 1 May 1996,25.42501
4,6.5,0000 1 May 1996,26.44739
5,6.5,0000 1 May 1996,25.53889
6,6.5,0000 1 May 1996,25.41557
7,6.5,0000 1 May 1996,25.37585
8,6.5,0000 1 May 1996,25.59741
9,6.5,0000 1 May 1996,26.42865
10,6.5,0000 1 May 1996,24.77104
11,6.5,0000 1 May 1996,26.10648
12,6.5,0000 1 May 1996,25.26679
13,6.5,0000 1 May 1996,26.32582
14,6.5,0000 1 May 1996,25.98265
15,6.5,0000 1 May 1996,26.08262
16,6.5,0000 1 May 1996,25.68264
17,6.5,0000 1 May 1996,25.57581
18,6.5,0000 1 May 1996,26.16581
19,6.5,0000 1 May 1996,25.46989
20,6.5,0000 1 May 1996,25.12173
21,6.5,0000 1 May 1996,25.63545
22,6.5,0000 1 May 1996,24.60832
23,6.5,0000 1 May 1996,24.69119
24,6.5,0000 1 May 1996,24.63243
1,7.5,0000 1 May 1996,26.13365
2,7.5,0000 1 May 1996,25.9166
3,7.5,0000 1 May 1996,25.82494
4,7.5,0000 1 May 1996,27.16918
5,7.5,0000 1 May 1996,25.90894
6,7.5,0000 1 May 1996,25.93405
7,7.5,0000 1 May 1996,25.56618
8,7.5,0000 1 May 1996,26.25665
9,7.5,0000 1 May 1996,26.9168
10,7.5,0000 1 May 1996,25.24073
11,7.5,0000 1 May 1996,26.76429
12,7.5,0000 1 May 1996,25.80098
13,7.5,0000 1 May 1996,26.67707
14,7.5,0000 1 May 1996,26.33853
15,7.5,0000 1 May 1996,26.50781
16,7.5,0000 1 May 1996,25.86764
17,7.5,0000 1 May 1996,25.92964
18,7.5,0000 1 May 1996,26.54262
19,7.5,0000 1 May 1996,26.07642
20,7.5,0000 1 May 1996,25.7348
21,7.5,0000 1 May 1996,25.98374
22,7.5,0000 1 May 1996,25.24452
23,7.5,0000 1 May 1996,25.45107
24,7.5,0000 1 May 1996,25.24586
1,8.5,0000 1 May 1996,26.50787
2,8.5,0000 1 May 1996,26.18301
3,8.5,0000 1 May 1996,26.33604
4,8.5,0000 1 May 1996,27.74804
5,8.5,0000 1 May 1996,26.24258
6,8.5,0000 1 May 1996,26.34425
7,8.5,0000 1 May 1996,25.70499
8,8.5,0000 1 May 1996,26.73931
9,8.5,0000 1 May 1996,27.20973
10,8.5,0000 1 May 1996,25.69996
11,8.5,0000 1 May 1996,27.34787
12,8.5,0000 1 May 1996,26.50398
13,8.5,0000 1 May 1996,27.07329
14,8.5,0000 1 May 1996,26.6473
15,8.5,0000 1 May 1996,26.87708
16,8.5,0000 1 May 1996,26.1371
17,8.5,0000 1 May 1996,26.15393
18,8.5,0000 1 May 1996,26.93084
19,8.5,0000 1 May 1996,26.46709
20,8.5,0000 1 May 1996,26.51846
21,8.5,0000 1 May 1996,26.35547
22,8.5,0000 1 May 1996,25.96015
23,8.5,0000 1 May 1996,26.04878
24,8.5,0000 1 May 1996,26.08539
1,1.5,0000 1 Jun 1996,26.40315
2,1.5,0000 1 Jun 1996,26.29372
3,1.5,0000 1 Jun 1996,25.84971
4,1.5,0000 1 Jun 1996,26.10479
5,1.5,0000 1 Jun 1996,26.00127
6,1.5,0000 1 Jun 1996,25.92128
7,1.5,0000 1 Jun 1996,25.83393
8,1.5,0000 1 Jun 1996,25.59315
9,1.5,0000 1 Jun 1996,25.37958
10,1.5,0000 1 Jun 1996,25.58846
11,1.5,0000 1 Jun 1996,25.74972
12,1.5,0000 1 Jun 1996,25.49755
13,1.5,0000 1 Jun 1996,25.90841
14,1.5,0000 1 Jun 1996,25.51966
15,1.5,0000 1 Jun 1996,25.34989
16,1.5,0000 1 Jun 1996,25.52139
17,1.5,0000 1 Jun 1996,25.46094
18,1.5,0000 1 Jun 1996,25.68606
19,1.5,0000 1 Jun 1996,25.92248
20,1.5,0000 1 Jun 1996,25.76464
21,1.5,0000 1 Jun 1996,25.72467
22,1.5,0000 1 Jun 1996,25.82712
23,1.5,0000 1 Jun 1996,25.77935
24,1.5,0000 1 Jun 1996,25.91459
1,2.5,0000 1 Jun 1996,25.60606
2,2.5,0000 1 Jun 1996,25.64573
3,2.5,0000 1 Jun 1996,24.86842
4,2.5,0000 1 Jun 1996,25.28764
5,2.5,0000 1 Jun 1996,25.2157
6,2.5,0000 1 Jun 1996,25.16692
7,2.5,0000 1 Jun 1996,24.90359
8,2.5,0000 1 Jun 1996,24.75219
9,2.5,0000 1 Jun 1996,24.27633
10,2.5,0000 1 Jun 1996,24.82095
11,2.5,0000 1 Jun 1996,24.84564
12,2.5,0000 1 Jun 1996,24.46206
13,2.5,0000 1 Jun 1996,25.00489
14,2.5,0000 1 Jun 1996,24.46552
15,2.5,0000 1 Jun 1996,24.3032
16,2.5,0000 1 Jun 1996,24.50414
17,2.5,0000 1 Jun 1996,24.40942
18,2.5,0000 1 Jun 1996,24.51674
19,2.5,0000 1 Jun 1996,24.8709
20,2.5,0000 1 Jun 1996,24.8652
21,2.5,0000 1 Jun 1996,24.70762
22,2.5,0000 1 Jun 1996,24.89014
23,2.5,0000 1 Jun 1996,24.68143
24,2.5,0000 1 Jun 1996,24.9072
1,3.5,0000 1 Jun 1996,25.09346
2,3.5,0000 1 Jun 1996,25.0486
3,3.5,0000 1 Jun 1996,24.23308
4,3.5,0000 1 Jun 1996,24.76743
5,3.5,0000 1 Jun 1996,24.8225
6,3.5,0000 1 Jun 1996,24.74877
7,3.5,0000 1 Jun 1996,24.42571
8,3.5,0000 1 Jun 1996,24.41474
9,3.5,0000 1 Jun 1996,23.78699
10,3.5,0000 1 Jun 1996,24.29112
11,3.5,0000 1 Jun 1996,24.04799
12,3.5,0000 1 Jun 1996,23.72044
13,3.5,0000 1 Jun 1996,24.41795
14,3.5,0000 1 Jun 1996,24.04891
15,3.5,0000 1 Jun 1996,23.65078
16,3.5,0000 1 Jun 1996,23.90983
17,3.5,0000 1 Jun 1996,23.76591
18,3.5,0000 1 Jun 1996,23.80974
19,3.5,0000 1 Jun 1996,24.23908
20,3.5,0000 1 Jun 1996,24.42862
21,3.5,0000 1 Jun 1996,23.89935
22,3.5,0000 1 Jun 1996,24.05751
23,3.5,0000 1 Jun 1996,24.03205
24,3.5,0000 1 Jun 1996,24.16508
1,4.5,0000 1 Jun 1996,25.14297
2,4.5,0000 1 Jun 1996,24.79095
3,4.5,0000 1 Jun 1996,24.14225
4,4.5,0000 1 Jun 1996,24.64491
5,4.5,0000 1 Jun 1996,24.83327
6,4.5,0000 1 Jun 1996,24.59784
7,4.5,0000 1 Jun 1996,24.23976
8,4.5,0000 1 Jun 1996,24.44443
9,4.5,0000 1 Jun 1996,23.75476
10,4.5,0000 1 Jun 1996,24.30616
11,4.5,0000 1 Jun 1996,23.69229
12,4.5,0000 1 Jun 1996,23.60655
13,4.5,0000 1 Jun 1996,24.34365
14,4.5,0000 1 Jun 1996,24.11448
15,4.5,0000 1 Jun 1996,23.62036
16,4.5,0000 1 Jun 1996,23.86464
17,4.5,0000 1 Jun 1996,23.64143
18,4.5,0000 1 Jun 1996,23.77522
19,4.5,0000 1 Jun 1996,23.9607
20,4.5,0000 1 Jun 1996,24.5389
21,4.5,0000 1 Jun 1996,24.01249
22,4.5,0000 1 Jun 1996,23.79496
23,4.5,0000 1 Jun 1996,23.82872
24,4.5,0000 1 Jun 1996,24.344
1,5.5,0000 1 Jun 1996,25.59978
2,5.5,0000 1 Jun 1996,24.9012
3,5.5,0000 1 Jun 1996,24.26421
4,5.5,0000 1 Jun 1996,24.8525
5,5.5,0000 1 Jun 1996,25.20086
6,5.5,0000 1 Jun 1996,24.79141
7,5.5,0000 1 Jun 1996,24.53244
8,5.5,0000 1 Jun 1996,24.65473
9,5.5,0000 1 Jun 1996,24.16538
10,5.5,0000 1 Jun 1996,24.54528
11,5.5,0000 1 Jun 1996,23.82835
12,5.5,0000 1 Jun 1996,23.84368
13,5.5,0000 1 Jun 1996,24.84127
14,5.5,0000 1 Jun 1996,24.56814
15,5.5,0000 1 Jun 1996,23.91139
16,5.5,0000 1 Jun 1996,24.25285
17,5.5,0000 1 Jun 1996,23.96135
18,5.5,0000 1 Jun 1996,24.29588
19,5.5,0000 1 Jun 1996,24.38013
20,5.5,0000 1 Jun 1996,24.95543
21,5.5,0000 1 Jun 1996,24.47906
22,5.5,0000 1 Jun 1996,23.81122
23,5.5,0000 1 Jun 1996,24.19583
24,5.5,0000 1 Jun 1996,25.0543
1,6.5,0000 1 Jun 1996,26.35659
2,6.5,0000 1 Jun 1996,25.49209
3,6.5,0000 1 Jun 1996,24.72463
4,6.5,0000 1 Jun 1996,25.50242
5,6.5,0000 1 Jun 1996,25.61717
6,6.5,0000 1 Jun 1996,25.16115
7,6.5,0000 1 Jun 1996,24.94031
8,6.5,0000 1 Jun 1996,25.1764
9,6.5,0000 1 Jun 1996,24.8053
10,6.5,0000 1 Jun 1996,25.09767
11,6.5,0000 1 Jun 1996,24.34906
12,6.5,0000 1 Jun 1996,24.45983
13,6.5,0000 1 Jun 1996,25.43988
14,6.5,0000 1 Jun 1996,25.03948
15,6.5,0000 1 Jun 1996,24.38538
16,6.5,0000 1 Jun 1996,24.81128
17,6.5,0000 1 Jun 1996,24.58261
18,6.5,0000 1 Jun 1996,25.05966
19,6.5,0000 1 Jun 1996,24.89016
20,6.5,0000 1 Jun 1996,25.41567
21,6.5,0000 1 Jun 1996,25.264
22,6.5,0000 1 Jun 1996,24.22116
23,6.5,0000 1 Jun 1996,24.78264
24,6.5,0000 1 Jun 1996,25.95713
1,7.5,0000 1 Jun 1996,26.90322
2,7.5,0000 1 Jun 1996,26.04854
3,7.5,0000 1 Jun 1996,25.291
4,7.5,0000 1 Jun 1996,26.21544
5,7.5,0000 1 Jun 1996,26.01927
6,7.5,0000 1 Jun 1996,25.5526
7,7.5,0000 1 Jun 1996,25.53756
8,7.5,0000 1 Jun 1996,26.02326
9,7.5,0000 1 Jun 1996,25.65589
10,7.5,0000 1 Jun 1996,25.53743
11,7.5,0000 1 Jun 1996,24.85096
12,7.5,0000 1 Jun 1996,25.15636
13,7.5,0000 1 Jun 1996,26.07133
14,7.5,0000 1 Jun 1996,25.52863
15,7.5,0000 1 Jun 1996,24.94549
16,7.5,0000 1 Jun 1996,25.34985
17,7.5,0000 1 Jun 1996,25.15984
18,7.5,0000 1 Jun 1996,25.75641
19,7.5,0000 1 Jun 1996,25.28695
20,7.5,0000 1 Jun 1996,25.88088
21,7.5,0000 1 Jun 1996,25.79811
22,7.5,0000 1 Jun 1996,24.74744
23,7.5,0000 1 Jun 1996,25.53354
24,7.5,0000 1 Jun 1996,26.78203
1,8.5,0000 1 Jun 1996,26.91095
2,8.5,0000 1 Jun 1996,26.45182
3,8.5,0000 1 Jun 1996,25.8101
4,8.5,0000 1 Jun 1996,26.78941
5,8.5,0000 1 Jun 1996,26.33377
6,8.5,0000 1 Jun 1996,25.74519
7,8.5,0000 1 Jun 1996,26.12728
8,8.5,0000 1 Jun 1996,26.74804
9,8.5,0000 1 Jun 1996,26.37736
10,8.5,0000 1 Jun 1996,25.82732
11,8.5,0000 1 Jun 1996,25.4397
12,8.5,0000 1 Jun 1996,25.84278
13,8.5,0000 1 Jun 1996,26.48024
14,8.5,0000 1 Jun 1996,26.02482
15,8.5,0000 1 Jun 1996,25.43925
16,8.5,0000 1 Jun 1996,25.82523
17,8.5,0000 1 Jun 1996,25.65088
18,8.5,0000 1 Jun 1996,26.31846
19,8.5,0000 1 Jun 1996,25.63262
20,8.5,0000 1 Jun 1996,26.37051
21,8.5,0000 1 Jun 1996,26.16709
22,8.5,0000 1 Jun 1996,25.23096
23,8.5,0000 1 Jun 1996,26.19657
24,8.5,0000 1 Jun 1996,27.23523
1,1.5,0000 1 Jul 1996,25.35413
2,1.5,0000 1 Jul 1996,24.94318
3,1.5,0000 1 Jul 1996,24.98573
4,1.5,0000 1 Jul 1996,25.30398
5,1.5,0000 1 Jul 1996,24.44167
6,1.5,0000 1 Jul 1996,25.39207
7,1.5,0000 1 Jul 1996,25.08877
8,1.5,0000 1 Jul 1996,25.36585
9,1.5,0000 1 Jul 1996,25.13958
10,1.5,0000 1 Jul 1996,25.17974
11,1.5,0000 1 Jul 1996,25.33383
12,1.5,0000 1 Jul 1996,25.48033
13,1.5,0000 1 Jul 1996,25.2978
14,1.5,0000 1 Jul 1996,25.59358
15,1.5,0000 1 Jul 1996,25.36331
16,1.5,0000 1 Jul 1996,25.58258
17,1.5,0000 1 Jul 1996,25.57601
18,1.5,0000 1 Jul 1996,25.22584
19,1.5,0000 1 Jul 1996,25.54951
20,1.5,0000 1 Jul 1996,25.54133
21,1.5,0000 1 Jul 1996,25.36155
22,1.5,0000 1 Jul 1996,25.31217
23,1.5,0000 1 Jul 1996,25.5465
24,1.5,0000 1 Jul 1996,25.44224
1,2.5,0000 1 Jul 1996,25.03527
2,2.5,0000 1 Jul 1996,24.17893
3,2.5,0000 1 Jul 1996,24.38324
4,2.5,0000 1 Jul 1996,24.49468
5,2.5,0000 1 Jul 1996,23.42289
6,2.5,0000 1 Jul 1996,24.63436
7,2.5,0000 1 Jul 1996,24.04703
8,2.5,0000 1 Jul 1996,24.69754
9,2.5,0000 1 Jul 1996,24.39443
10,2.5,0000 1 Jul 1996,24.12314
11,2.5,0000 1 Jul 1996,24.60961
12,2.5,0000 1 Jul 1996,24.68942
13,2.5,0000 1 Jul 1996,24.29442
14,2.5,0000 1 Jul 1996,24.82287
15,2.5,0000 1 Jul 1996,24.71333
16,2.5,0000 1 Jul 1996,24.72064
17,2.5,0000 1 Jul 1996,24.86218
18,2.5,0000 1 Jul 1996,24.17059
19,2.5,0000 1 Jul 1996,24.78245
20,2.5,0000 1 Jul 1996,24.82904
21,2.5,0000 1 Jul 1996,24.57862
22,2.5,0000 1 Jul 1996,24.46306
23,2.5,0000 1 Jul 1996,24.89451
24,2.5,0000 1 Jul 1996,24.52695
1,3.5,0000 1 Jul 1996,25.09606
2,3.5,0000 1 Jul 1996,23.91935
3,3.5,0000 1 Jul 1996,24.11835
4,3.5,0000 1 Jul 1996,24.04499
5,3.5,0000 1 Jul 1996,23.32594
6,3.5,0000 1 Jul 1996,24.42712
7,3.5,0000 1 Jul 1996,23.78132
8,3.5,0000 1 Jul 1996,24.35893
9,3.5,0000 1 Jul 1996,24.20088
10,3.5,0000 1 Jul 1996,23.68412
11,3.5,0000 1 Jul 1996,24.59547
12,3.5,0000 1 Jul 1996,24.5953
13,3.5,0000 1 Jul 1996,23.90246
14,3.5,0000 1 Jul 1996,24.49784
15,3.5,0000 1 Jul 1996,24.77334
16,3.5,0000 1 Jul 1996,24.4104
17,3.5,0000 1 Jul 1996,24.76174
18,3.5,0000 1 Jul 1996,23.81993
19,3.5,0000 1 Jul 1996,24.4798
20,3.5,0000 1 Jul 1996,24.61042
21,3.5,0000 1 Jul 1996,24.33274
22,3.5,0000 1 Jul 1996,24.10526
23,3.5,0000 1 Jul 1996,24.84448
24,3.5,0000 1 Jul 1996,24.15477
1,4.5,0000 1 Jul 1996,25.53425
2,4.5,0000 1 Jul 1996,24.14542
3,4.5,0000 1 Jul 1996,24.38207
4,4.5,0000 1 Jul 1996,24.13353
5,4.5,0000 1 Jul 1996,23.59278
6,4.5,0000 1 Jul 1996,24.74038
7,4.5,0000 1 Jul 1996,24.29705
8,4.5,0000 1 Jul 1996,24.37408
9,4.5,0000 1 Jul 1996,24.50462
10,4.5,0000 1 Jul 1996,23.987
11,4.5,0000 1 Jul 1996,25.04188
12,4.5,0000 1 Jul 1996,24.91498
13,4.5,0000 1 Jul 1996,24.15086
14,4.5,0000 1 Jul 1996,24.89661
15,4.5,0000 1 Jul 1996,25.26103
16,4.5,0000 1 Jul 1996,24.61117
17,4.5,0000 1 Jul 1996,24.9915
18,4.5,0000 1 Jul 1996,24.11752
19,4.5,0000 1 Jul 1996,24.65854
20,4.5,0000 1 Jul 1996,25.11641
21,4.5,0000 1 Jul 1996,24.78006
22,4.5,0000 1 Jul 1996,24.45306
23,4.5,0000 1 Jul 1996,25.10072
24,4.5,0000 1 Jul 1996,24.35404
1,5.5,0000 1 Jul 1996,25.90645
2,5.5,0000 1 Jul 1996,24.53456
3,5.5,0000 1 Jul 1996,24.94423
4,5.5,0000 1 Jul 1996,24.69811
5,5.5,0000 1 Jul 1996,24.04859
6,5.5,0000 1 Jul 1996,25.3479
7,5.5,0000 1 Jul 1996,25.09027
8,5.5,0000 1 Jul 1996,24.59692
9,5.5,0000 1 Jul 1996,24.9787
10,5.5,0000 1 Jul 1996,24.49107
11,5.5,0000 1 Jul 1996,25.76526
12,5.5,0000 1 Jul 1996,25.52585
13,5.5,0000 1 Jul 1996,24.75516
14,5.5,0000 1 Jul 1996,25.3557
15,5.5,0000 1 Jul 1996,25.71782
16,5.5,0000 1 Jul 1996,25.11884
17,5.5,0000 1 Jul 1996,25.37823
18,5.5,0000 1 Jul 1996,24.79026
19,5.5,0000 1 Jul 1996,25.1745
20,5.5,0000 1 Jul 1996,25.85068
21,5.5,0000 1 Jul 1996,25.42618
22,5.5,0000 1 Jul 1996,24.93325
23,5.5,0000 1 Jul 1996,25.52328
24,5.5,0000 1 Jul 1996,24.90813
1,6.5,0000 1 Jul 1996,26.27873
2,6.5,0000 1 Jul 1996,25.00199
3,6.5,0000 1 Jul 1996,25.59612
4,6.5,0000 1 Jul 1996,25.33753
5,6.5,0000 1 Jul 1996,24.50089
6,6.5,0000 1 Jul 1996,25.98694
7,6.5,0000 1 Jul 1996,25.63316
8,6.5,0000 1 Jul 1996,24.9954
9,6.5,0000 1 Jul 1996,25.63365
10,6.5,0000 1 Jul 1996,25.11686
11,6.5,0000 1 Jul 1996,26.45632
12,6.5,0000 1 Jul 1996,26.29121
13,6.5,0000 1 Jul 1996,25.34431
14,6.5,0000 1 Jul 1996,25.76936
15,6.5,0000 1 Jul 1996,26.03526
16,6.5,0000 1 Jul 1996,25.67109
17,6.5,0000 1 Jul 1996,25.80939
18,6.5,0000 1 Jul 1996,25.50185
19,6.5,0000 1 Jul 1996,26.00894
20,6.5,0000 1 Jul 1996,26.61349
21,6.5,0000 1 Jul 1996,26.24565
22,6.5,0000 1 Jul 1996,25.43781
23,6.5,0000 1 Jul 1996,26.03522
24,6.5,0000 1 Jul 1996,25.48158
1,7.5,0000 1 Jul 1996,26.63024
2,7.5,0000 1 Jul 1996,25.47562
3,7.5,0000 1 Jul 1996,25.97446
4,7.5,0000 1 Jul 1996,25.96549
5,7.5,0000 1 Jul 1996,25.05094
6,7.5,0000 1 Jul 1996,26.47045
7,7.5,0000 1 Jul 1996,26.01277
8,7.5,0000 1 Jul 1996,25.33987
9,7.5,0000 1 Jul 1996,26.20593
10,7.5,0000 1 Jul 1996,25.71308
11,7.5,0000 1 Jul 1996,26.86637
12,7.5,0000 1 Jul 1996,26.97813
13,7.5,0000 1 Jul 1996,25.84217
14,7.5,0000 1 Jul 1996,26.02302
15,7.5,0000 1 Jul 1996,26.34706
16,7.5,0000 1 Jul 1996,26.13222
17,7.5,0000 1 Jul 1996,26.23895
18,7.5,0000 1 Jul 1996,26.14169
19,7.5,0000 1 Jul 1996,26.79837
20,7.5,0000 1 Jul 1996,26.96451
21,7.5,0000 1 Jul 1996,26.85395
22,7.5,0000 1 Jul 1996,25.73026
23,7.5,0000 1 Jul 1996,26.39624
24,7.5,0000 1 Jul 1996,25.89806
1,8.5,0000 1 Jul 1996,27.0577
2,8.5,0000 1 Jul 1996,26.07445
3,8.5,0000 1 Jul 1996,26.3636
4,8.5,0000 1 Jul 1996,26.58841
5,8.5,0000 1 Jul 1996,25.82898
6,8.5,0000 1 Jul 1996,26.8824
7,8.5,0000 1 Jul 1996,26.60306
8,8.5,0000 1 Jul 1996,25.85393
9,8.5,0000 1 Jul 1996,26.51917
10,8.5,0000 1 Jul 1996,26.36327
11,8.5,0000 1 Jul 1996,27.20377
12,8.5,0000 1 Jul 1996,27.61661
13,8.5,0000 1 Jul 1996,26.48475
14,8.5,0000 1 Jul 1996,26.55957
15,8.5,0000 1 Jul 1996,26.83653
